"X","hand.label","expert.ind","max.class","verified","username","description","hand.label_simplified"
258,"acad","no","acad",FALSE,"donmonk","Double Gator: undergrad & Professor.","acad"
261,"acad","yes","acad",FALSE,"TheCrocDocs","The Wildlife Ecology and Conservation Department at the University of Florida Ft. Lauderdale Research & Education Center, also known as The Croc Docs.","acad"
263,"acad","yes","acad",FALSE,"heathersadusky","Marine Scientist with a focus on trying to save the world through sustainable seafood :water wave::fish::oyster::seedling: Powered by coffee & my people","acad"
265,"acad","yes","acad",FALSE,"NeedhiBhalla","Cell biologist and geneticist, Professor, mom and consumer of alcohol. Those might all be related. I grind til I own it. She/her/hers. Lab tweets @BhallaLab.","acad"
266,"acad","no","acad",FALSE,"ProfBEEVANS","Higher Education Administrator, Former Associate Dean for Business and Technology Department,Chair Management Department, Professor, Sustainable Organic Farmer.","acad"
268,"acad","no","acad",FALSE,"Athena1944","Prof Emerita. Sceptic. Venetophile.","acad"
269,"acad","no","acad",FALSE,"CulturalHistory","Author/Cultural Historian/Archaeologist/ Professor All statements & opinions DO NOT represent those of ANY institutions or organizations to which I am connected","acad"
270,"acad","yes","acad",FALSE,"SharkScience","Cape Canaveral Scientific: not-for-profit Marine Biological & Ecological Research - Stressors & health effects on sharks, other fishes, & ocean ecosystems.","acad"
271,"acad","no","acad",FALSE,"doris_sher","college professor. RESIST #FBR","acad"
272,"other-agg","no","acad",FALSE,"ResearchStash","Research Stash is a curated collection of tools and news to help STEM researchers excel in their research #ResearchStash #STEM #Tools #OpenResearch :newspaper: :microscope:","media"
275,"acad","no","acad",FALSE,"jazzyjonahj","Assistant professor microbial genomics & virology, interested in #bigdata, data science, and information design. It's never to late to learn to code (I hope)!","acad"
277,"acad","no","acad",FALSE,"milanpaurich","3 time SPJ-winning Critic; Y.S.U. Professor; Gourmand; Incurable Leftie; Culture Maven; #Biden2020; #JoeIsMyPresident; #GoBlue.","acad"
278,"acad","no","acad",FALSE,"tdswg","Professor of Med ~ PhD in Neuroscience & Nutrition ~ Broncos & Avalanche fanatic ~ Inventor of Taco Tuesdays ~ Cocoa Beach Resident ~ :water wave: #TheResistance #FL08","acad"
279,"acad","no","acad",FALSE,"yasminekamal","Egyptian,Cardiologist,idealist #بحلم #jan25. PGy2, internal medicine resident @UFIMRes, MD, MSc. #Researcher #IMG :family: woman, girl::canoe::crocodile::clapper board::woman in lotus position: Married to @ahaleem87","acad"
282,"acad","no","acad",FALSE,"MkBlyth","William R. Rhodes Professor of Int'l Economics @BrownUniversity @WatsonInstitute. Author of Angrynomics (17th June 2020), Austerity, and Great Transformations.","acad"
286,"acad","no","acad",FALSE,"jeandepaola1","Professor, pai e tio, engenheiro, fotógrafo, Doutor em Metalurgia e Materiais, Mestre em Tecnologia Nuclear","acad"
287,"acad","no","acad",FALSE,"thartman2u","Medical librarian, professor, sharing info. (#publichealth, #edtech, #IPE, #leadership). Tweets are my own. Follow, likes, & RT ≠ endorsement.","acad"
288,"acad","no","acad",FALSE,"stephanieseneff","A senior research scientist at MIT and author of the book, Toxic Legacy, which you can pre-order wherever books are sold.","acad"
289,"acad","yes","acad",FALSE,"naughtoncc","Assist. Prof @UCMerced Civil & #Environmental #Engineer, Food-Energy-Water & #shea research.#Mali RPCV, runner, ironwoman, she/her.Tweets=my own","acad"
290,"acad","no","acad",FALSE,"sampson_elaine","Coll prof 30 yrs. Cog/SocPsy. married, 1 son, 1 dil. Camping, birding, snorkling, reading, history, science #ClimateBrawl #Theresistance  Knowledge is Good.","acad"
291,"acad","yes","acad",FALSE,"dcwiertny","Ashton Professor CEE/CHEM @uiowa; Director @UICHEEC; @WeAllWantClnH2O pod; @AAAS_STPF Alum; He/him. A climate smart, carbon neutral, digital twin.","acad"
293,"acad","yes","acad",FALSE,"getwetproject","School-centered, community-based research that promotes public health through safe drinking water.  Nonprofits Water Health","acad"
296,"acad","no","acad",FALSE,"MoMoRescuer",":stethoscope: Health care research, population health. #FBR. Parent of 5 rescues, nature nerd, animal & human rights. #Resist #BidenWon #BLM :rainbow:","acad"
297,"acad","no","acad",FALSE,"tallbigguyNJ","I am a scientist/chemist who is interested in finance, and technology of all types. Politically rationalist. I am crazy about dogs :grinning face with smiling eyes:","acad"
298,"acad","no","acad",FALSE,"WawaandPapa","Professor
Grandmother #LifelongDemocrat
#Avidgolfer(beginner)
#VoteBlue #StrongerTogether
#Resister #WomensRight
#TruthMatters #ProtectOurChildren
#DogLover","acad"
299,"acad","no","acad",FALSE,"a_westerly","Brown-Black, LGBTQ+ Ally. Punish Putin, Trump. M.Phil, Soc., M.Phil, Historical Studies, Graduate Faculty, New School for Social Research.","acad"
300,"acad","no","acad",FALSE,"MichaelOngRisk","Finance expert in enterprise #risk management, #banking, and capital #markets; Professor of #Finance; #Physics; #Mathematics; Seeker of Light; Upholder of Truth","acad"
303,"acad","no","acad",FALSE,"brianlaungaoaeh","“The Next-Gen #SupplyChainTech VC Specialist.” #ResearchDriven. Early-Stage. Co-founder; @refashiond, @TNYSCM & #TWSCF. Adjunct @NYUTandon. Always studying.","acad"
305,"acad","no","acad",FALSE,"HaneenKhreis","Scientist studying urban/transport planning air pollution & health @MRC_Epid
Fascinated by {cities, data & urbanization}.
Live car-free in London/New Orleans.","acad"
306,"acad","yes","acad",FALSE,"Douglas_Nilsson","Air quality & climate researcher. Know-2-much-2-sleep-well. Green socialist, feminist & democrat. Antifascist/-racist/-communist/-neoliberal. Husband & father.","acad"
308,"acad","no","acad",FALSE,"OhJack17","DePodwin Award-Winning for 'Something Real Good I'm Sure' Rutgers Prof. Anti-Fascist. Pro-Vaxxer. Writer. Musician. Self-Amuser:

Enough talk. It's time to act.","acad"
316,"acad","yes","acad",FALSE,"skoenig_eo","Researcher, Bavarian Forest National Park/ @wild_ecol_cons :man technologist::national park: Satellites+Machine Learning 4 Forest Insect Disturbances:evergreen tree::bug::satellite::robot: Twitter hiatus right now","acad"
317,"acad","yes","acad",FALSE,"MelanatedMarSci","Black marine scientist | ocean avenger | diver | grad student | studying climate change impacts on :oyster:  along the GA coast | tweets=mine
#blackinmarinescience","acad"
318,"acad","yes","acad",FALSE,"t2I32rqlDHjmaZ8","I am conducting research on Environmental hydraulics.","acad"
320,"acad","no","acad",FALSE,"MaryKRe","Longtime medical writer for clinical research (study reports, protocols, journal articles)","acad"
324,"acad","yes","acad",FALSE,"CoastalElasmos","Promoting the sustainable use and conservation of marine resources through research, outreach, and education. 
Donate at https://t.co/dALWLPYVdI","acad"
325,"acad","no","acad",FALSE,"DougOetter","Farmer, Professor, Hydrophile
#propeace #proenvironment","acad"
326,"acad","no","acad",FALSE,"kelticlass60","Economic and Demographic Researcher","acad"
330,"acad","yes","acad",FALSE,"Omurchu64","Biochemist, Professor of Biology, sideways drizzly manky mist.","acad"
331,"acad","no","acad",FALSE,"loujkruger","Former school psychologist. Professor Emeritus @ Northeastern University. Author of more than 50 articles & chapters on education and psychology.","acad"
335,"acad","no","acad",FALSE,"GeorgeMentz","Comm'r George Mentz JD MBA - CEO - Lawyer Author Professor #2 Wealth Influencer- Seigneur Fief Blondel - Lawyer - Proud Sicilian/Hispanic/Egyptian/Asian/etc.","acad"
336,"acad-tourbiz","yes","acad",FALSE,"ackerman_celia","Naturalist @APCruises and Research Associate @GothamWhale N.Y. Opinions are my own.","acad"
339,"acad","yes","acad",FALSE,"AndyHazelton","Assistant Scientist at UM/CIMAS and NOAA HRD. This is a personal account and tweets do not represent the opinions of NOAA or UM. 

3x FSU Alum #GoNoles","acad"
341,"acad","no","acad",FALSE,"JillBelch","Citizen. Environmentalist for 1/3 of a century. Researcher #pollution #climate. Professor Vascular Medicine. Likes people. Believes in equality, fairness, truth","acad"
343,"acad","no","acad",FALSE,"komala_hayes","Auntie/Sociology Prof/Theory/Urban/Culture/ Food / also proud Nerd/Geek","acad"
344,"acad","yes","acad",FALSE,"hvherrero","Professor @UTKGeography, Remote Sensing, Conservation, Africa, Florida","acad"
346,"acad","no","acad",FALSE,"Maripuerta","Immigrant • PoliSci Adj Prof • Media Analyst • Cultural Studies PhD • @UCarabobo • Democracy & Autocratization • She/Ella • RT≠endorsement","acad"
347,"acad","yes","acad",FALSE,"onlybetholivera","Boricua/Mom/JD/Climate and Clean Energy Advocate for @FCVoters/Criminal Justice Professor/Island Girl/Adopted Floridian/ Opinions are my own.","acad"
348,"acad","yes","acad",FALSE,"ufwater","We address complex water issues through innovative interdisciplinary research, education, & public outreach programs. Retweet ≠ Endorsement","acad"
349,"acad","yes","acad",FALSE,"mddukes","Dr. Dukes specializes in water management and water quality of biological systems.  He leads a research team investigating water conservation in urban systems.","acad"
350,"acad","no","acad",FALSE,"tamuresearch","Stories to inform, inspire and amaze from a top-tier university with more than $1.148 billion in annual research expenditures. #TAMUresearch","acad"
351,"acad","yes","acad",FALSE,"lewisca16_lewis","Environmental Scientist.  interests: oceanography, biogeochemistry and climate change. #uniteblue  #voteblue","acad"
352,"acad","yes","acad",FALSE,"MargaretBrisbin","Simons postdoc @WHOI studying interactions btwn marine microbes. :red heart: radiolarians, phytoplankton, bacteria. PhD @oistedu. Future Asst. Prof. @USFCMS. she/her.","acad"
353,"gov","no","gov",TRUE,"JoeGruters","State Senator #FL23, Chairman of the Republican Party of Florida, 2016 Florida Trump Co-Chairman, CPA","gov"
354,"gov","no","gov",TRUE,"NikkiFried","Florida’s last statewide elected Democrat. Past Commissioner of Agriculture. :blue heart:Florida. #SomethingNew #WontBackDown","gov"
355,"gov","no","gov",TRUE,"SRQCountyGov","The official site of Sarasota County Government #SRQCounty

Responding to tweets and DMs during business hours.","gov"
356,"gov","no","gov",TRUE,"TravelGoC","Travel advice from the Government of Canada for Canadians living and travelling abroad ǀ Français : @VoyageGdC","gov"
358,"gov","no","gov",TRUE,"SenRickScott","Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNW96","gov"
359,"gov","no","gov",TRUE,"JamesGrantFL","3rd Generation FL on a tour of duty inside government, serving as FL’s CIO. Leading a team focused on transforming government services. Personal Account","gov"
362,"gov","no","gov",TRUE,"MayorDonHardy1","54th Mayor for the City Of Kinston NC, NC Mayor’s Assosciation, US Conference of Mayor's, AAMA, NC League , National League of Cities,  NCGTP, NCGCC","gov"
363,"gov","no","gov",TRUE,"HillsboroughFL","Hillsborough County Government tweeting about what makes #MyHillsborough a great place to live, work, and play.","gov"
365,"gov","no","gov",TRUE,"ShevrinJones","He/Him/His | FL State Senator, District 35 | @FAMU_1887 grad | Member of @apa1906NETwork :call me hand: medium-dark skin tone: ΑΦΑ","gov"
366,"gov","no","gov",TRUE,"JaneCastor","Mayor of Tampa, FL — The Greatest City in the World.","gov"
367,"gov","no","gov",FALSE,"carolwhitmore","personal page/ not government page","gov"
371,"gov","no","gov",FALSE,"V_Baugh","Manatee County Commissioner, owns Vanessa Fine Jewelry, conservative Republican","gov"
373,"gov","yes","gov",FALSE,"_thurlow","#IndianRiverLagoon blogger,tweets r mine,RTs/:red heart:s ≠ endorsements. @RiversCoalition; former mayor @sewallspoint; 2018 Chair GP @FloridaCRC; GB 2019-22 @sfwmd","gov"
377,"gov","no","gov",FALSE,"brennan4belmar","Boro Councilman Aging Hippie Wanna Be Rock Star Arts & Culture Gov Officials & Agencies Government & Politics Humanitarian Lifestyle NEVER worked at Ferris St.","gov"
382,"gov","no","gov",FALSE,"MarleyWilkes","Mom of 2 amazing kiddos. Director of Strategic Initiatives & Gov’t Affairs, Mayor @janecastor Tampa and former Manager @NelsonforSenate views are my own","gov"
383,"gov","yes","gov",FALSE,"mualpha","Alachua County Commissioner, environmental engineer, sustainability champion, entrepreneur, cancer surviver, reader, writer, traveler through space and time.","gov"
406,"gov","no","gov",FALSE,"efrogwraig","This year l am Lord Mayor of Sheffield, a non-party political role. l want to promote books & reading. Would love groups to come for tea in the Mayor's Parlour.","gov"
410,"gov","no","gov",FALSE,"Kenwelch","Personal account of Ken Welch | St. Pete Mayor | Former Pinellas Commissioner | Good & Necessary Trouble | ΩΨΦ Eta Rho ‘17 | FAMU :snake: | USFSP :ox: | Champa Bay","gov"
411,"gov","no","gov",FALSE,"jeffgow4","I was born and raised in Dunedin and am proud to be a city commissioner.  I am married to my wife Carin and have two lovely children Lindsey and Chelsea.","gov"
415,"gov","no","gov",FALSE,"jbujalski","Mayor, City of Dunedin","gov"
418,"gov","no","gov",FALSE,"Kriseman","Citizen. Dad. Husband. 53rd Mayor of St. Petersburg, Florida. Former state legislator, city councilman.","gov"
419,"gov","no","gov",FALSE,"KathleenMPeters","Pinellas Co. Commissioner - Dist. 6. Mother of 4 boys, Grandma of 4 boys. Fighter for mental health reform.","gov"
420,"gov","no","gov",FALSE,"PCGovCareers","A dynamic career awaits you at Pinellas County Government! Our employees deliver first class service & make a difference in the community.  #WorkGrowMatter","gov"
427,"acad-gov","yes","gov",FALSE,"PascoExt","Pasco County Government is Bringing Opportunities Home with the expertise of UF/IFAS Extension. We have Solutions for Your Life! Like us on Facebook!","acad"
429,"gov","no","gov",FALSE,"MikeForTamarac","Husband, father, small business owner and proud Tamarac resident running for Mayor. Currently Vice Mayor for the City of Tamarac.","gov"
438,"gov","no","gov",FALSE,"LindaStewartFL","Florida Senator, District 17, Florida Former State Representative. Former Two Term Orange County Commissioner.","gov"
459,"gov","no","gov",FALSE,"LizAlpert","City of Sarasota Commissioner and Sarasota Divorce Attorney; alimony; child custody; child support; paternity.","gov"
461,"media","no","gov",FALSE,"Layofflist","Contributing writer TheHill, Huffington Post, AlterNet. “A nation of sheep will beget a government of wolves.” Edward R. Murrow","media"
