"","text","id","reply_settings","author_id","created_at.x","possibly_sensitive","conversation_id","lang","in_reply_to_user_id","created_at.y","protected","profile_image_url","verified","name","description","username","location","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count"
"47","@govRickscott
You have to get off your ads and stop this red tide b.s. businesses in Venice closing, reservations canceled ppl walking around hacking and red eye like a Stephen King movie. I am 6 miles inland and still smell it.","1024080277767966720","everyone","1357415036",2018-07-30 23:52:19,FALSE,"1024080277767966720","en","211514312","2013-04-16T17:22:22.000Z",FALSE,"https://pbs.twimg.com/profile_images/974409704024748032/7ke8y65H_normal.jpg",FALSE,"Mike kerwin","","Mmker1996","Florida, USA",NA,NA,0,0,0,0,0,"5f079658f0aa29e6",373,436,35037,15
"48","Going great oat the VFD. 👍🔥#1precisepainting #firemen #firewomen #shoplocal #veniceflorida #redtide #summer @ Venice Fire Department https://t.co/tN0qVbPsVA","1024085412296450051","everyone","3433643777",2018-07-31 00:12:43,FALSE,"1024085412296450051","en",NA,"2015-08-21T01:25:11.000Z",FALSE,"https://pbs.twimg.com/profile_images/829859247718535168/j3pj38d0_normal.jpg",FALSE,"Precise Painting","Building Relationships For Life serving Charlotte, Sarasota, Lee, and Desoto Counties 941-456-1426","1precisepaint","North Port, FL","1490772018849095680","https://t.co/RkodvYSPEC",0,1,0,0,0,"46f560fbf4d9593e",40,168,818,3
"49","sheesh that red tide is bad i can smell it in the air 😷","1024335745903980545","everyone","3504759676",2018-07-31 16:47:27,FALSE,"1024335745903980545","en",NA,"2015-08-31T19:09:31.000Z",FALSE,"https://pbs.twimg.com/profile_images/1558998831488028674/eaeC64j2_normal.jpg",FALSE,"Davv.💪🏽🤓🇯🇲","personal trainer💪🏽/Gymshark athlete 🦈A 🦁 doesn’t concern itself wit the opinion of 🐑/“why not”‼️","takeflight35",NA,NA,"https://t.co/nSvoxDwcfq",0,0,1,0,0,"67af5e473c9fe261",538,786,17459,1
"50","#redtide 😟😟 https://t.co/rdHMPt5U20","1024428717425221632","everyone","367317054",2018-07-31 22:56:53,FALSE,"1024428717425221632","und",NA,"2011-09-03T19:26:29.000Z",FALSE,"https://pbs.twimg.com/profile_images/1598388606279847939/YRp5h3wV_normal.jpg",FALSE,"Daniel Wells 🌴","Pizza Lover🍕","DANIEL_WELLS80","Florida, USA","1153438688782835712",NA,0,0,0,1,0,"ab597741c20efb2e",1710,138,4504,20
"51","@RepDeSantis Sir, I was at the #tamparally tonight. My question for you is, what will you do to help fix the red tide problems on both coasts due to drainage from Lake Okeechobee?  This is an issue near and dear to many South Floridian's hearts!","1024520359998103552","everyone","402156081",2018-08-01 05:01:03,FALSE,"1024520359998103552","en","1058807868","2011-10-31T16:50:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/378800000392049329/caabd8a326f641cefac5c9be77056dba_normal.jpeg",FALSE,"Bob Masten","Livin it up in Sunny SWFL!","BigBadBobIII","Venice, FL",NA,NA,0,0,0,0,0,"427b5367da3c2878",104,363,1393,0
"52","@TriBri140 No, I like the earth 🤔🤔🤔but not when it’s 200% humidity and red tide gives me respiratory issues.","1024626800612331521","everyone","19342643",2018-08-01 12:04:00,FALSE,"1024459299886714880","en","979431913495695360","2009-01-22T15:25:51.000Z",FALSE,"https://pbs.twimg.com/profile_images/1616660239025328128/ph1JkWJW_normal.jpg",FALSE,"that Krissy","“RTR, Bro” | president of the @thirty20eight fan club | podcast sommelier | lots of typos |   DLP stan","krissymmurphy","PNW","1618115704653516800",NA,0,0,0,0,0,"0110869c215f9ed6",5752,3665,132192,206
"53","Thousands of dead fish washed up on Siesta Key Beach due to red tide. Stings the nostrils. https://t.co/eNJSQ43V0g","1024757124222599168","everyone","67141001",2018-08-01 20:41:52,FALSE,"1024757124222599168","en",NA,"2009-08-19T22:20:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/1266680760477589504/g-U_E_ok_normal.jpg",FALSE,"Corey Lepak","Pro Photographer for St. Petersburg College. Former News Photojournalist for @WFLA, @CBS12, and @NBC26.  Proud Wisconsinite and average baller ⛹️","coreylepak","Tampa, Florida","1141355995853201408",NA,0,0,1,1,0,"07d9c94618486004",55,213,798,0
"54","Why does it smell like someone with IBS ate rotten eggs and took a dump in a flaming dumpster outside? #RedTide #Florida #funknasty","1024780096757030912","everyone","271492039",2018-08-01 22:13:09,FALSE,"1024780096757030912","en",NA,"2011-03-24T16:27:47.000Z",FALSE,"https://pbs.twimg.com/profile_images/1171248508101435393/G5aIj1k4_normal.jpg",FALSE,"⍟ Xanthe Carraway ⍟","Smart-mouthed Haemogoblin who says fuck more than a mom probably should. Oh, and @bastardprophet follows me. He has an awesome header. #nosiridontlikeit","QuaLynore","Tennessee","1105174399798468608",NA,2,0,1,0,0,"4a6279a776547e53",221,285,5783,3
"55","Ok vacation can officially start now 3 days later from this rough landing into the beaches of red tide. Sad we can’t be on the beach 🏖 but’s it’s always official when you start a good… https://t.co/JJROGGDtcH","1024788417639600128","everyone","58644323",2018-08-01 22:46:13,FALSE,"1024788417639600128","en",NA,"2009-07-21T00:30:51.000Z",FALSE,"https://pbs.twimg.com/profile_images/1589810555312816131/JBlWlXUD_normal.jpg",FALSE,"Rebecca Satori","Success Coach, Author & Speaker~ I Coach High Achievers to step Fully into their Power to run successful businesses & live an extraordinary life of empowerment!","RebeccaSatori","Global TransformationalPioneer","1096103680456249344","https://t.co/hqKBplsMRk",0,0,1,0,0,"2695afb9f90a77f1",10698,8217,8459,239
"56","@POTUS @EPA Can any of you guys tell me why Red Tide has been so bad at #SiestaKey #Florida that there are dead fish lining the beach due to @USSugarFLA dumping into the water? How is this the number one beach in the world? How are the regulations so slacked that this can happen? https://t.co/Tfy6Rr8ePv","1024821770266791936","everyone","1873534753",2018-08-02 00:58:44,FALSE,"1024821770266791936","en","822215679726100480","2013-09-17T00:23:15.000Z",FALSE,"https://pbs.twimg.com/profile_images/1074359157036408835/Pe6MxAJZ_normal.jpg",FALSE,"Beefsteak","what","BistrekOfficial","Ohio, USA",NA,NA,0,1,0,0,0,"5acc3a887617d093",39,126,85,0
"57",".@Christina_M18 reports on the expansive environmental and financial effect of red tide #Englewood #Venice https://t.co/3v6mp0bWyL","1024837019049099269","everyone","21992035",2018-08-02 01:59:20,FALSE,"1024837019049099269","en",NA,"2009-02-26T08:55:50.000Z",FALSE,"https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",TRUE,"Carlos R. Munoz 📰","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","ReadCarlos","⚓ Cumberland, RI ",NA,"https://t.co/XWTXNo6tNp",2,0,6,0,0,"7f6bf29133462d29",3375,1856,40379,97
"58","Today is not the day for a trip to Siesta Key Beach unless you enjoy dead fish, eel and red tide! https://t.co/0gXgtnKs8V","1024971578545721344","everyone","455095674",2018-08-02 10:54:02,FALSE,"1024971578545721344","en",NA,"2012-01-04T18:42:14.000Z",FALSE,"https://pbs.twimg.com/profile_images/1512239271129849856/YrwFDBOQ_normal.jpg",TRUE,"Emerald Morrow (WTSP)","🔍Investigative reporter/anchor @10TampaBay (CBS) |🏆3x Emmy winner | 2x @NorthwesternU alum💜| Stl made, Northside raised | Lefty🖐🏿| Love to: DIY🔨sew🧵skate","EmeraldMorrow","Tampa, FL","1602398889071484929","https://t.co/KCEXKvlb4Z",0,1,2,0,0,"63fc5d2e91b3f086",2911,1312,8256,96
"59","@EmeraldMorrow eeeeeew.","1024981775137812480","everyone","1377660307",2018-08-02 11:34:33,FALSE,"1024971578545721344","und","455095674","2013-04-24T18:02:38.000Z",FALSE,"https://pbs.twimg.com/profile_images/951563944396812289/1QhxSWja_normal.jpg",TRUE,"Jim Geyer","Meteorologist. Coaster Correspondent. Scuba Diver. NASCAR Fan.","JimGeyerWLNS",NA,NA,"https://t.co/vX8z7FAZqk",1,0,2,0,0,NA,1695,615,10124,47
"60","One day, all dead. It took one day for the water released by the USACOE from Lake Okeechobee and Red Tide to kill all the marine life in Big Pass. All of it. Think they care what dredging… https://t.co/sGIy0aUGmL","1025018543304323073","everyone","17684216",2018-08-02 14:00:39,FALSE,"1025018543304323073","en",NA,"2008-11-27T18:02:23.000Z",FALSE,"https://pbs.twimg.com/profile_images/1253878614/sirkenrobinsonrich_normal.jpg",FALSE,"Rich Schineller","","schineller","NYC Sarasota",NA,"https://t.co/Epraq3liRZ",0,1,0,0,0,"63fc5d2e91b3f086",331,886,516,3
"61","Out with Charter Captain Jonnie Walker on New Pass with just a few dead fish.   Waters North of New Pass clear and void of red tide.  @mysuncoast https://t.co/AH2BmUjQlc","1025072702661582848","everyone","3076080237",2018-08-02 17:35:51,FALSE,"1025072702661582848","en",NA,"2015-03-06T23:27:30.000Z",FALSE,"https://pbs.twimg.com/profile_images/1441962150839336961/tIM9Zcb6_normal.jpg",TRUE,"Duhane Lindo","Regional Communications @RedCrossCFL Former @mysuncoast Chief Editor/Reporter/Anchor @OurSoutheastern & @USouthFlorida grad.  All views are my own.","DuhaneCliveABC7","NYC✈️Sarasota/Orlando","1578818204700286976","https://t.co/908UMcKcG9",3,0,8,0,0,"07d9d00901c80003",523,451,5266,15
"62","Too bad that Sarasota is suffering from Red Tide.  Clean up efforts to remove dead fish from area beaches impacted by red tide are happening today ☀️ after work we are planning to head to… https://t.co/nupdWLi3Bv","1025116921665077248","everyone","286847369",2018-08-02 20:31:34,FALSE,"1025116921665077248","en",NA,"2011-04-23T20:29:29.000Z",FALSE,"https://pbs.twimg.com/profile_images/917537496652640256/vF5xEh4o_normal.jpg",FALSE,"Gabriela Dias","🇧🇷 🇺🇸 actress, producer 
IG @officialgabrieladias 😊","iamGabrielaDias","Greenwich, CT",NA,"https://t.co/805DUHvHmx",0,0,0,0,0,"5acc3a887617d093",3445,126,4125,23
"63","Congressman @VernBuchanan must do more to get funding to combat #RedTide for Sarasota, Florida - not only is this a public safety issue, an environmental challenge, but it is doing harm to the local economy. #FixRedTide","1025143627977306113","everyone","32379396",2018-08-02 22:17:41,FALSE,"1025143627977306113","en",NA,"2009-04-17T12:07:39.000Z",FALSE,"https://pbs.twimg.com/profile_images/1286410439052664833/SbgLHgba_normal.jpg",FALSE,"John Board","Eagle, Chair @NB_Pride, RT/Follow≠endorsement. #OnBoard #TeamEd Public Profile: @JohnBoardCT","jib170","New Britain, CT","1091343689367080960","https://t.co/ppbpjF3KQI",1,0,1,0,0,"ce3a0ebc048dd144",916,2407,7812,19
"64","Red Tide is real!","1025163550678024193","everyone","281059779",2018-08-02 23:36:51,FALSE,"1025163550678024193","en",NA,"2011-04-12T15:03:25.000Z",FALSE,"https://pbs.twimg.com/profile_images/1484325590895259657/z_W5Vx-w_normal.jpg",FALSE,"Kevin James Richards","Father of 5 K's/Athletic Director at GPA/Grosse Pointe South Girl's Varsity Coach/ BCAM Board Member/2012 DetNews Dream Team COY/2013 AP COY/Puma 1of1 Elite 15u","coachkrich313",NA,NA,NA,0,0,0,0,0,"5acc3a887617d093",1327,1532,11250,8
"65","Clean up efforts underway at Sarasota County beaches after hundreds of dead fish wash ashore due to red tide https://t.co/hV6e4K7Vus via @mysuncoast","1025187866589229061","everyone","19342643",2018-08-03 01:13:29,FALSE,"1025187866589229061","en",NA,"2009-01-22T15:25:51.000Z",FALSE,"https://pbs.twimg.com/profile_images/1616660239025328128/ph1JkWJW_normal.jpg",FALSE,"that Krissy","“RTR, Bro” | president of the @thirty20eight fan club | podcast sommelier | lots of typos |   DLP stan","krissymmurphy","PNW","1618115704653516800",NA,0,0,0,0,0,"0110869c215f9ed6",5752,3665,132192,206
"66","#Lightning on the #beach again. There is a  #storm coming.
#redtide @ Siesta Key, Florida https://t.co/bQxs7WXQxC","1025206026348494849","everyone","2332069808",2018-08-03 02:25:38,FALSE,"1025206026348494849","en",NA,"2014-02-07T16:01:50.000Z",FALSE,"https://pbs.twimg.com/profile_images/1504183149617721345/uH6M5tEe_normal.jpg",FALSE,"Brian Gould","God | Proud father | Go Blue","RealBrianGould","Sarasota, Florida",NA,NA,0,0,0,0,0,"63fc5d2e91b3f086",226,268,9919,9
"67","@schineller So sad. We are coughing out East in the Celeery Fields!!!","1025213987766632448","everyone","718136155716325376",2018-08-03 02:57:16,FALSE,"1025018543304323073","en","17684216","2016-04-07T17:59:36.000Z",FALSE,"https://pbs.twimg.com/profile_images/1320578213555458049/Wphbyz-g_normal.jpg",FALSE,"Janet Combs","Photojournalist @heraldtribune @gannett
📷Event, Wedding, Product, Family.
Visual Storyteller
https://t.co/2gHcnyONii","buddy_hollys","34240",NA,"https://t.co/fBOpQEOMYL",0,0,0,0,0,NA,143,540,1094,2
"68","Bye, Florida! It’s been fun. Well, the #redtide sucked but other than that, it was awesome! #family #vacation #homewardbound #goodtimes","1025317100053819393","everyone","213534431",2018-08-03 09:47:00,FALSE,"1025317100053819393","en",NA,"2010-11-09T04:36:10.000Z",FALSE,"https://pbs.twimg.com/profile_images/1498875545869709315/nRlkd0qk_normal.jpg",FALSE,"Kate Pyle","Recruiting consultant, screenwriter, tennis junkie, KBBQ, wine and cheese enthusiast, #peterestabrooks, #LPVR. I loved Spenser for Hire and Dynasty.","pylekate","Los Angeles, CA",NA,"https://t.co/33GCxMo8UU",0,0,1,0,0,"5acc3a887617d093",423,868,1850,15
"69","I swear that this red tide is on steroids","1025395310548459526","everyone","1006116325",2018-08-03 14:57:47,FALSE,"1025395310548459526","en",NA,"2012-12-12T11:14:53.000Z",FALSE,"https://pbs.twimg.com/profile_images/1558075278177476609/tkqVrqFA_normal.jpg",FALSE,"isabel","organic","isamiguelina","honeymoon ãve","1028001060470902785",NA,0,0,0,0,0,"46f560fbf4d9593e",484,363,21923,3
"70","Key sign of red tide: dead fish, respiratory problems and this dark tinted water. We are on Longboat Key where red tide is visible @FOX13News #LongboatKey #Sarasota #Manatee https://t.co/X4JKgm5gg4","1025427251322650624","everyone","26014932",2018-08-03 17:04:42,FALSE,"1025427251322650624","en",NA,"2009-03-23T14:53:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg",TRUE,"Kim Kuizon FOX 13","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own","kkuizon","Tampa Bay",NA,"https://t.co/C8yRkQVAYP",1,0,4,1,0,"06994603b8d09169",7310,516,21126,190
"71","For months, several southwest Florida communities have been experiencing effects from elevated concentrations of the Florida red tide algae, Karenia brevis. Learn more about red tide and what Mote is doing: https://t.co/mBXMuw2EJ2 https://t.co/PObsghHWEN","1025441780634923008","everyone","175497652",2018-08-03 18:02:26,FALSE,"1025441780634923008","en",NA,"2010-08-06T19:37:14.000Z",FALSE,"https://pbs.twimg.com/profile_images/1617915507684044802/l-h-iFMk_normal.jpg",FALSE,"Mote Marine Laboratory & Aquarium","🌊 Mote Marine Lab & Aquarium is a leader in marine research & conservation! 

Visit us & enjoy life below the surface #motemarinelab","MoteMarineLab","Sarasota, FL","1414964681060413442","https://t.co/b9N4BFkkeQ",18,2,15,1,0,"5acc3a887617d093",19021,1022,6576,391
"72","Following the busy 2004-2005 hurricane season, Florida had its worst red tide outbreak in 2006. It lasted about 14 months. We are on month 10 following #Irma, #Maria and #Harvey https://t.co/UOif9aJdZH","1025478405972807681","everyone","21992035",2018-08-03 20:27:59,FALSE,"1025478405972807681","en",NA,"2009-02-26T08:55:50.000Z",FALSE,"https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",TRUE,"Carlos R. Munoz 📰","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","ReadCarlos","⚓ Cumberland, RI ",NA,"https://t.co/XWTXNo6tNp",0,1,0,0,0,"7f6bf29133462d29",3375,1856,40379,97
"73","2005 versus 2017 hurricane seasons. https://t.co/d1NKf1XpEw","1025478606850613249","everyone","21992035",2018-08-03 20:28:47,FALSE,"1025478405972807681","en","21992035","2009-02-26T08:55:50.000Z",FALSE,"https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",TRUE,"Carlos R. Munoz 📰","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","ReadCarlos","⚓ Cumberland, RI ",NA,"https://t.co/XWTXNo6tNp",0,1,0,0,0,"7f6bf29133462d29",3375,1856,40381,97
"74","Four hurricanes crossed Florida in August &amp; September 2004 dumped as much as 27 inches in central Florida, which increased groundwater levels and rates of surface runoff. These two factors are thought to create conditions ripe for the bloom of a red tide. (Source: @NASA) https://t.co/drlEVjo2yP","1025479331873796096","everyone","21992035",2018-08-03 20:31:39,FALSE,"1025478405972807681","en","21992035","2009-02-26T08:55:50.000Z",FALSE,"https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",TRUE,"Carlos R. Munoz 📰","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","ReadCarlos","⚓ Cumberland, RI ",NA,"https://t.co/XWTXNo6tNp",0,0,0,0,0,"7f6bf29133462d29",3375,1856,40379,97
"75","So sad #RedTide #Florida https://t.co/YSTgyx27cr","1025483477599354881","everyone","34493217",2018-08-03 20:48:08,FALSE,"1025483477599354881","en",NA,"2009-04-23T02:10:36.000Z",FALSE,"https://pbs.twimg.com/profile_images/1608511650411192323/cOdhqwaB_normal.jpg",FALSE,"Lynn Cathryn Walters","I'm a Mother on a Path to Change Our World for the Better🌤 Follow! #ACTIVIST #Designer #SocialMediaMaven
#Sales #Marketing
@MashaArcher Extraordinary #Jewelry","LynnCatWalters","Sarasota, FL~ Michigan","1622731451639685122","https://t.co/wYKpdauAE6",0,0,0,0,0,"5acc3a887617d093",18208,20032,434998,609
"76","i thought it was pretty stupid to pay $10mil to get rid of plastic straws .... why can’t that money go to the fires in the west or the red tide epidemic ... like we gotta be better as a country https://t.co/kLstUzNE10","1025523164896481280","everyone","2487000094",2018-08-03 23:25:50,FALSE,"1025523164896481280","en",NA,"2014-04-15T17:15:16.000Z",FALSE,"https://pbs.twimg.com/profile_images/1351144701878022147/OvlofSV8_normal.jpg",FALSE,"Topp","When you come to a fork in the road, take it. -Yogi Berra","Topp_Charlie","North Port, FL",NA,NA,0,0,1,0,0,"81b55f54466d8ae4",473,483,14545,0
"77","Heartbreaking to see this up and down one of the most pristine, beautiful beaches in #florida. 😩#redtide #lidokey https://t.co/8FH30C0Hep","1025542458992746496","everyone","403580377",2018-08-04 00:42:30,FALSE,"1025542458992746496","en",NA,"2011-11-02T18:06:43.000Z",FALSE,"https://pbs.twimg.com/profile_images/1177594552779186176/K44Q0Hw8_normal.jpg",TRUE,"Christie O'Sullivan","Social media producer, storyteller, teaching businesses how to turn followers into customers. Cheese, coffee addict. Hockey is life 🏒","ChristieoTV","Tampa, FL",NA,"https://t.co/nA4xZ1H6oq",0,1,2,1,0,"5acc3a887617d093",906,957,3579,38
