"","text","conversation_id","created_at.x","author_id","lang","reply_settings","possibly_sensitive","id","in_reply_to_user_id","verified","created_at.y","location","name","profile_image_url","description","protected","username","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"33","RT @Jason_Lanning: TAMPA WASTE MANAGEMENT workers with EnviroWaste on ground in Fayetteville, NC helping city pump out its storm water syst…","1042051313436176385",2018-09-18 14:02:48,"1627501111","en","everyone",FALSE,"1042051313436176385",NA,FALSE,"2013-07-28T09:16:16.000Z",NA,"MC Wilkins","https://pbs.twimg.com/profile_images/761774660988043265/yQguu_ql_normal.jpg","",FALSE,"mcwilkins63",NA,NA,7,0,0,0,0,NA,157,76,287127,28,"TAMPA WASTE MANAGEMENT workers with EnviroWaste on ground in Fayetteville, NC helping city pump out its storm water system. Cape Fear River continues to rise, expected to crest Wednesday at close to 62’. More reports today for our Carolina stations as well as @BN9 @MyNews13 https://t.co/Vs5tK33AyI"
"34","RT @Jason_Lanning: TAMPA WASTE MANAGEMENT workers with EnviroWaste on ground in Fayetteville, NC helping city pump out its storm water syst…","1042136944321413121",2018-09-18 19:43:04,"1220295704","en","everyone",FALSE,"1042136944321413121",NA,FALSE,"2013-02-26T02:41:13.000Z",NA,"Claudine Chalfant","https://pbs.twimg.com/profile_images/768896690204049408/oCvDj6nx_normal.jpg","Emmy-nominated Anchor, Spectrum News One - Charlotte, NC",FALSE,"claudine_TV",NA,NA,7,0,0,0,0,NA,1393,1051,3340,32,"TAMPA WASTE MANAGEMENT workers with EnviroWaste on ground in Fayetteville, NC helping city pump out its storm water system. Cape Fear River continues to rise, expected to crest Wednesday at close to 62’. More reports today for our Carolina stations as well as @BN9 @MyNews13 https://t.co/Vs5tK33AyI"
"35","@Jason_Lanning @bn9weather @BN9 @MyNews13 Wow Jason I can't believe all the calls and text messages I've receive from Tampa off your story... thank you so much..stay safe and God Bless.... I haven't seen the interview if the footage is available where can I view it??","1042016825746354176",2018-09-19 04:27:28,"432771596","en","everyone",FALSE,"1042268913868976129","443353683",FALSE,"2011-12-09T19:22:23.000Z",NA,"Jaki Marino","https://pbs.twimg.com/profile_images/378800000033713886/880fe8ac456d2dd604ce66bf19bc9be0_normal.jpeg","",FALSE,"JakiMarino",NA,NA,0,1,0,0,0,NA,28,24,14,0,NA
"36","RT @Jason_Lanning: TAMPA WASTE MANAGEMENT workers with EnviroWaste on ground in Fayetteville, NC helping city pump out its storm water syst…","1042272763912826881",2018-09-19 04:42:46,"823902495688769537","en","everyone",FALSE,"1042272763912826881",NA,FALSE,"2017-01-24T14:37:17.000Z",NA,"lee,hsing lin","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","",FALSE,"leehsinglin2",NA,NA,7,0,0,0,0,NA,1,49,1,0,"TAMPA WASTE MANAGEMENT workers with EnviroWaste on ground in Fayetteville, NC helping city pump out its storm water system. Cape Fear River continues to rise, expected to crest Wednesday at close to 62’. More reports today for our Carolina stations as well as @BN9 @MyNews13 https://t.co/Vs5tK33AyI"
"37","@JakiMarino @bn9weather @BN9 @MyNews13 That’s great!  I’m not sure if they posted any of the interview online, I know it was running in Tampa from 12p-5.  Are you working in different part of city this morning?","1042016825746354176",2018-09-19 06:37:25,"443353683","en","everyone",FALSE,"1042301618727858177","432771596",FALSE,"2011-12-22T03:06:59.000Z","Tampa, FL","Jason Lanning","https://pbs.twimg.com/profile_images/1707209585/jason_lanning_normal.jpg","Award-winning Spectrum Bay News 9 Reporter on TV in Tampa, FL - Husband, Dad and neighborhood eye-candy behind the scenes.",FALSE,"Jason_Lanning","https://t.co/WR0tlyqfaF",NA,0,0,0,0,0,NA,683,168,696,45,NA
"38","@ananavarro @Gatordeb1955 @JetBlue Tampa FL spent millions to get the look of an attractive city to live. All the while, the city water and sewer facilities are a century out of date, and have dumped raw sewage into the bay. The moral? Judge a City by it's foundation. An Airline, by it's mechanical crew.. ","1047991608149467142",2018-10-04 23:54:36,"915992047735181314","en","everyone",FALSE,"1047998450934190082","19568591",FALSE,"2017-10-05T17:28:17.000Z",NA,"Sheldon Crow","https://pbs.twimg.com/profile_images/1030437722895343617/6x1Kxu7B_normal.jpg","My only claim is knowing right from wrong. If you are in Congress #Dosomethingaboutit",FALSE,"Sheldon_Crow",NA,NA,0,0,0,0,0,NA,126,191,8972,0,"@ananavarro @Gatordeb1955 @JetBlue Tampa FL spent millions to get the look of an attractive city to live. All the while, the city water and sewer facilities are a century out of date, and have dumped raw sewage into the bay. The moral? Judge a City by it's foundation. An Airline, by it's mechanical crew."
"39","#RedTide is fucking awful. Nobody wants to go to a beach that makes you sick. There are tens of millions of gallons of raw sewage released into #TampaBay **on the regular**. As well as agri run-off of course. 

#VoteGillum to enact change ✊🏽
#GovernorGillum 
#Florida. ","1049311767703277569",2018-10-08 14:53:15,"989660875","en","everyone",FALSE,"1049311767703277569",NA,FALSE,"2012-12-04T21:48:42.000Z","Boston, MA","Marie☀️TellierPattersonFountaineBraggLoftusBeaudet","https://pbs.twimg.com/profile_images/1444078579961192449/YjuDwWZm_normal.jpg","my Onyx🖤🌈’05

🍒mandate vasectomies🪡

ask 4 a hug & I will squeeze the shit out of you

#CPTSD #veggie #genxhoodrathippie😋 #HoodClosedToGentrifiers",FALSE,"Marie_Onyx",NA,"1128792546153517057",4,1,2,0,0,NA,404,859,49328,4,"#RedTide is fucking awful. Nobody wants to go to a beach that makes you sick. There are tens of millions of gallons of raw sewage released into #TampaBay **on the regular**. As well as agri run-off of course. 

#VoteGillum to enact change ✊🏽
#GovernorGillum 
#Florida"
"40","RT @Marie_Onyx: #RedTide is fucking awful. Nobody wants to go to a beach that makes you sick. There are tens of millions of gallons of raw…","1049458147394445312",2018-10-09 00:34:54,"533347011","en","everyone",FALSE,"1049458147394445312",NA,FALSE,"2012-03-22T16:05:47.000Z","Colorado USA","allan d passarelli","https://pbs.twimg.com/profile_images/1601644497057611776/Uz5KFK5a_normal.jpg","Married 44yrs.Grandfather. Old , still work🤔 #TrumpRussia #98% Stronger Together! #VoteBlue2024 We are the human race! #No Lists - No Porn-bad speller.",FALSE,"PassarelliAllan",NA,NA,4,0,0,0,0,NA,16906,17356,502301,44,"#RedTide is fucking awful. Nobody wants to go to a beach that makes you sick. There are tens of millions of gallons of raw sewage released into #TampaBay **on the regular**. As well as agri run-off of course. 

#VoteGillum to enact change ✊🏽
#GovernorGillum 
#Florida"
"41","RT @Marie_Onyx: #RedTide is fucking awful. Nobody wants to go to a beach that makes you sick. There are tens of millions of gallons of raw…","1049464192036691968",2018-10-09 00:58:56,"3230291707","en","everyone",FALSE,"1049464192036691968",NA,FALSE,"2015-05-30T02:13:12.000Z",NA,"OR Nurse say TX F-Up again","https://pbs.twimg.com/profile_images/1593471914214834176/Fm6106aw_normal.jpg","Black Lives Matter! LGBTQ+ Women’s, Indigenous, Disabled, AAPI Rights. WE MUST SAVE ROE! She/her",FALSE,"liberalinTX",NA,NA,4,0,0,0,0,NA,1425,4905,96278,6,"#RedTide is fucking awful. Nobody wants to go to a beach that makes you sick. There are tens of millions of gallons of raw sewage released into #TampaBay **on the regular**. As well as agri run-off of course. 

#VoteGillum to enact change ✊🏽
#GovernorGillum 
#Florida"
"42","RT @Marie_Onyx: #RedTide is fucking awful. Nobody wants to go to a beach that makes you sick. There are tens of millions of gallons of raw…","1049471236450000896",2018-10-09 01:26:55,"1117542577","en","everyone",FALSE,"1049471236450000896",NA,FALSE,"2013-01-24T19:16:38.000Z","Florida","Deborah Peterson🐊🏈🌊","https://pbs.twimg.com/profile_images/1000888164574285830/8gGjCrbv_normal.jpg","Native Floridian. Mother of 3 girls, Grandmother of 5 granddaughters, retired Charlotte Police Officer & UF🐊 fanatic. Serious Democrat. #VoteBlueNoMatterWho",FALSE,"grammypete2055",NA,NA,4,0,0,0,0,NA,684,1689,62410,0,"#RedTide is fucking awful. Nobody wants to go to a beach that makes you sick. There are tens of millions of gallons of raw sewage released into #TampaBay **on the regular**. As well as agri run-off of course. 

#VoteGillum to enact change ✊🏽
#GovernorGillum 
#Florida"
"43","RT @Marie_Onyx: #RedTide is fucking awful. Nobody wants to go to a beach that makes you sick. There are tens of millions of gallons of raw…","1049494618566512640",2018-10-09 02:59:50,"603925532","en","everyone",FALSE,"1049494618566512640",NA,FALSE,"2012-06-09T21:12:58.000Z",NA,"Jasmine","https://pbs.twimg.com/profile_images/2613380271/wowp65ysiu0e0d3xskt8_normal.jpeg","",FALSE,"splashplease",NA,NA,4,0,0,0,0,NA,208,196,76644,2,"#RedTide is fucking awful. Nobody wants to go to a beach that makes you sick. There are tens of millions of gallons of raw sewage released into #TampaBay **on the regular**. As well as agri run-off of course. 

#VoteGillum to enact change ✊🏽
#GovernorGillum 
#Florida"
"44","Fish kills suggest red tide resurgence at some Pinellas Co. beaches  people have to stop with all the massive amounts of lawn care products before this is going to stop south tampa is a major problem plus st pete sewer spills. https   www fox13news com news local news fish kills suggest red tide resurgence at some pinellas co beaches","1050547789288091648",2018-10-12 00:44:45,"953645424598044672","en","everyone",FALSE,"1050547789288091648",NA,FALSE,"2018-01-17T15:09:21.000Z","Plant City, FL","Rmullins","https://pbs.twimg.com/profile_images/1391112220495552513/4-IqLzaF_normal.jpg","hired turning wrenches",FALSE,"Rmullins8",NA,NA,0,0,0,0,0,NA,59,56,6065,1,"Fish kills suggest red tide resurgence at some Pinellas Co. beaches https://t.co/GjK0DApp4h people have to stop with all the massive amounts of lawn care products before this is going to stop south tampa is a major problem plus st pete sewer spills"
"45","@BobBuckhorn @CityofTampa @Resonanceco @TBBJnewsroom Except unlike those other cities. Tampa has an even and odd day toilet flushing schedule. The century old sewer, water. and storm water system just isn't trustworthy. But we have a Riverwalk. And they can always dump the excess sewage into the bay.. ","1063520643092750336",2018-11-16 20:04:47,"915992047735181314","en","everyone",FALSE,"1063523293133774848","22671650",FALSE,"2017-10-05T17:28:17.000Z",NA,"Sheldon Crow","https://pbs.twimg.com/profile_images/1030437722895343617/6x1Kxu7B_normal.jpg","My only claim is knowing right from wrong. If you are in Congress #Dosomethingaboutit",FALSE,"Sheldon_Crow",NA,NA,0,0,0,0,0,NA,126,191,8972,0,"@BobBuckhorn @CityofTampa @Resonanceco @TBBJnewsroom Except unlike those other cities. Tampa has an even and odd day toilet flushing schedule. The century old sewer, water. and storm water system just isn't trustworthy. But we have a Riverwalk. And they can always dump the excess sewage into the bay."
"46","@Kriseman @TB_Times Here's another. Course, Tampa, unlike St. Pete, wasn't a subject of state investigation for its massive spills nor hit with a $300+ consent order. Context is key.   Here's another example of our regional sewage coverage: . http   www tampabay com news localgovernment hurricane hermine leaves tampa bay befouled 2292130","1071058291378274304",2018-12-07 17:38:10,"17873369","en","everyone",FALSE,"1071096545012002816","17873369",TRUE,"2008-12-04T18:03:12.000Z","Tampa, FL","Charlie Frago","https://pbs.twimg.com/profile_images/1169326335266873344/TEB8ae5V_normal.jpg","Tampa City Hall reporter for @TB_Times. Formerly covered St. Petersburg and Clearwater. Retweets and Favorites aren't endorsements.",FALSE,"CharlieFrago","https://t.co/uISsduaLRA",NA,0,2,1,0,0,NA,4928,3737,14779,155,"@Kriseman @TB_Times Here's another. Course, Tampa, unlike St. Pete, wasn't a subject of state investigation for its massive spills nor hit with a $300+ consent order. Context is key.   Here's another example of our regional sewage coverage: https://t.co/cu4obVgLct"
"47","@Kriseman @TB_Times @KevCKing Maybe something to read on the CrossBay?  . https   www tampabay com news environment water tampa bays sewage mess 29 million gallons spilled into the bay and rising 2292477","1071058291378274304",2018-12-07 17:42:58,"17873369","en","everyone",FALSE,"1071097752380211201","17873369",TRUE,"2008-12-04T18:03:12.000Z","Tampa, FL","Charlie Frago","https://pbs.twimg.com/profile_images/1169326335266873344/TEB8ae5V_normal.jpg","Tampa City Hall reporter for @TB_Times. Formerly covered St. Petersburg and Clearwater. Retweets and Favorites aren't endorsements.",FALSE,"CharlieFrago","https://t.co/uISsduaLRA",NA,0,1,0,0,0,NA,4928,3737,14779,155,"@Kriseman @TB_Times @KevCKing Maybe something to read on the CrossBay?  https://t.co/xW4RrfKdSL"
"48","@TimGruters @JoeGruters StPete dumps 100’s K of gallons of raw sewage into Tampa Bay. It’s ridiculous. ","1075433449622769665",2018-12-20 03:47:42,"22647909","en","everyone",FALSE,"1075598591555624960","239074040",FALSE,"2009-03-03T17:22:12.000Z","Tampa, Florida","Anthony Pedicini","https://pbs.twimg.com/profile_images/770287879008378881/XIZ9XFci_normal.jpg","#political #strategist & #history student #FSU alumnus. Love fine wine finer #Scotch & finest cigars. #Catholic in belief. #Hockey & #hunting",FALSE,"anthonypedicini","https://t.co/2pICTD3oNB",NA,0,0,2,0,0,"dc62519fda13b4ec",2212,790,19237,48,"@TimGruters @JoeGruters StPete dumps 100’s K of gallons of raw sewage into Tampa Bay. It’s ridiculous"
"49","“These are the latest spills in St. Petersburg's ongoing sewage saga, which peaked in 2015 and 2016 and has resulted in more than a billion gallons of wastewater being dumped, hundreds of millions of which made it to Tampa Bay.” . https   www tampabay com news publicsafety st petersburg dumps 70000 gallons of wastewater over the weekend 20181224","1077777469405622272",2018-12-26 04:05:47,"32508227","en","everyone",FALSE,"1077777469405622272",NA,FALSE,"2009-04-17T18:20:42.000Z","St. Petersburg,  Florida ","Cathy Harrelson","https://pbs.twimg.com/profile_images/2389957309/ebl15y707sd4aza3djp8_normal.jpeg","St Pete Sustainability Council, Urban Forestry, Pinellas Dem Enviro Caucus; clean energy & water; mom/grandma, Rays fan, planet's burning down stop arguing!!",FALSE,"harrelcat",NA,"459833313084321793",0,0,0,0,0,NA,1265,2859,7615,17,"“These are the latest spills in St. Petersburg's ongoing sewage saga, which peaked in 2015 and 2016 and has resulted in more than a billion gallons of wastewater being dumped, hundreds of millions of which made it to Tampa Bay.” https://t.co/SO8Br5MdCG"
"50","Don’t worry as Tampa Bay municipalities dump sewage in their waters. Am sure that the grouper is just fine! 😂😂😂👇 . https   twitter com TB_Times status 1077949681949302788","1077994931455709185",2018-12-26 18:29:54,"2414913756","en","everyone",FALSE,"1077994931455709185",NA,FALSE,"2014-03-27T21:29:48.000Z","Florida","Le Chat Biden Democrat","https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s",FALSE,"LeChatNoire4",NA,"1222268511134896129",0,0,1,0,0,NA,14256,13683,1102946,336,"Don’t worry as Tampa Bay municipalities dump sewage in their waters. Am sure that the grouper is just fine! 😂😂😂👇 https://t.co/Zf8CSztksF"
"51","Planning to visit the Tampa Bay area? Be aware That Tampa, St. Petersburg &amp; Clearwater have made another large sewage dump into Tampa Bay and the Gulf of Mexico. Sewage dumping is an ongoing problem. Don’t let your family, especially kids, go into the water. Same for pets.. ","1078050027665281025",2018-12-26 22:08:50,"817708036152295424","en","everyone",FALSE,"1078050027665281025",NA,FALSE,"2017-01-07T12:22:42.000Z",NA,"Lin Soo","https://pbs.twimg.com/profile_images/1445037691310116868/1npU_Ckc_normal.jpg","Pass Freedom to Vote Act & John Lewis Voting Rights Act
Abolish the Filibuster
Abolish the Electoral College",FALSE,"LinSooMoon",NA,NA,4,0,2,0,0,NA,1244,531,75049,4,"Planning to visit the Tampa Bay area? Be aware That Tampa, St. Petersburg &amp; Clearwater have made another large sewage dump into Tampa Bay and the Gulf of Mexico. Sewage dumping is an ongoing problem. Don’t let your family, especially kids, go into the water. Same for pets."
