"","text","lang","possibly_sensitive","author_id","reply_settings","created_at.x","conversation_id","id","in_reply_to_user_id","profile_image_url","verified","location","url","protected","username","description","created_at.y","name","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"154","The bloom of lyngbya, a type of blue-green algae that appears brown, could be related to the April release of 215 million gallons of polluted water into Tampa Bay at Port Manatee from the closed phosphate plant Piney Point.
. https   www amisun com 2021 05 24 mats of algae clog marina affect business","en",FALSE,"65658415","everyone",2021-05-25 15:11:46,"1397208778517487623","1397208778517487623",NA,"https://pbs.twimg.com/profile_images/1380223893504466947/AnNcHo83_normal.jpg",FALSE,"South Florida","https://t.co/pxB4byokA3",FALSE,"FoEverglades","Founded in 1969 by Marjory Stoneman Douglas, our mission is to protect, preserve & restore the only Everglades in the world. Science-driven, solutions-focused.","2009-08-14T15:21:38.000Z","Friends of the Everglades","1616141628720152577",2,1,4,1,0,7579,1092,2975,133,NA,"The bloom of lyngbya, a type of blue-green algae that appears brown, could be related to the April release of 215 million gallons of polluted water into Tampa Bay at Port Manatee from the closed phosphate plant Piney Point.
https://t.co/hdrOFYf5x2"
"155","RT @FoEverglades: The bloom of lyngbya, a type of blue-green algae that appears brown, could be related to the April release of 215 million…","en",FALSE,"785425199432863744","everyone",2021-05-25 15:12:18,"1397208914203189248","1397208914203189248",NA,"https://pbs.twimg.com/profile_images/1046717212273315840/zxps2pAr_normal.jpg",FALSE,"Florida",NA,FALSE,"SharinStone","Analyst, mother, RN, voter.","2016-10-10T10:22:14.000Z","SSton",NA,2,0,0,0,0,4344,4074,186994,26,NA,"The bloom of lyngbya, a type of blue-green algae that appears brown, could be related to the April release of 215 million gallons of polluted water into Tampa Bay at Port Manatee from the closed phosphate plant Piney Point.
https://t.co/hdrOFYf5x2"
"156","@FoEverglades AMI, Manatee County, COC, state need to file suit against the swine who caused the problem. Seems FLORIDA has more than it's share of corporate polluters. 🤬🤬🤬🤬🤬","en",FALSE,"712477410545917952","everyone",2021-05-25 21:05:54,"1397208778517487623","1397297898086408193","65658415","https://pbs.twimg.com/profile_images/868989382891413508/NoN5c-Cm_normal.jpg",FALSE,"Out there somewhere",NA,FALSE,"WoodSarahMar","RIP sweet Lily Belle ❤️ 🐾🌈
#wildearth • #NoleFam • #CavPack

Love is all that matters.  All else is dust and noise.™️","2016-03-23T03:13:46.000Z","Sarah Wood","1619798530335604736",0,0,0,0,0,1147,2359,34221,10,NA,NA
"157","RT @FoEverglades: The bloom of lyngbya, a type of blue-green algae that appears brown, could be related to the April release of 215 million…","en",FALSE,"120615121","everyone",2021-05-26 02:07:12,"1397373723154558978","1397373723154558978",NA,"https://pbs.twimg.com/profile_images/1446209116310052864/DaX8ehjp_normal.jpg",FALSE,"Florida, USA",NA,FALSE,"syntheticlethal","I lecture in science but have more questions than answers.
My autism makes me honest to a fault. Masks over noses. Vaccinated. BLM. (he/him)","2010-03-07T00:58:27.000Z","Miasma_theory 🦅🧬🐭","1386294815839621122",2,0,0,0,0,138,917,2223,0,NA,"The bloom of lyngbya, a type of blue-green algae that appears brown, could be related to the April release of 215 million gallons of polluted water into Tampa Bay at Port Manatee from the closed phosphate plant Piney Point.
https://t.co/hdrOFYf5x2"
"158","@Leonida85612321 🖕🏼DeSantis, Thanks for the Blue Green algae again &amp; now toxic drinking water. Also thanks for pumping toxic holding pond water into Tampa Bay.. ","en",FALSE,"4873877597","everyone",2021-06-02 14:49:04,"1399679892728553474","1400102169911693315","1367464502611111941","https://pbs.twimg.com/profile_images/698927512152363008/7imlQZzE_normal.jpg",FALSE,"West Palm Beach, FL",NA,FALSE,"Billitico","Retired electrical utility worker, IBEW Supporter, Served in US Marines, fitness enthusiast & full time Grandpa.","2016-02-03T12:47:21.000Z","Bill",NA,0,0,2,0,0,959,1523,40691,2,NA,"@Leonida85612321 🖕🏼DeSantis, Thanks for the Blue Green algae again &amp; now toxic drinking water. Also thanks for pumping toxic holding pond water into Tampa Bay."
"159","Scientists believe the blue-green algae growing at an alarming rate in Tampa Bay, could be a result of the 215 million gallons of polluted wastewater released from Piney Point in April. . https   www abcactionnews com news region sarasota manatee scientists believe blue green algae bloom in tampa bay likely caused by piney point leak","en",FALSE,"28195276","everyone",2021-06-11 00:29:02,"1403147227787370497","1403147227787370497",NA,"https://pbs.twimg.com/profile_images/1337088661503045632/P4f-uvj__normal.jpg",FALSE,"Lakeland, FL","https://t.co/PtO1wagL0K",FALSE,"RebeccaPetitTV","TV News Reporter @abcactionnews in Tampa • Covering Polk County • @SyracuseU alum • @HowardU alum • #NABJ • Miami Native • Haitian• Christian • RT ≠ Endorsement","2009-04-01T21:04:38.000Z","Rebecca Petit","1337456115005747203",0,0,0,0,0,608,725,8364,18,NA,"Scientists believe the blue-green algae growing at an alarming rate in Tampa Bay, could be a result of the 215 million gallons of polluted wastewater released from Piney Point in April. https://t.co/1KqRa7xM6w"
"160","Scientists believe the blue-green algae called Lyngbya, growing at an alarming rate in Tampa Bay, could be a result of the 215 million gallons of polluted wastewater released from Piney Point in April. . https   www abcactionnews com news region sarasota manatee scientists believe blue green algae bloom in tampa bay likely caused by piney point leak","en",FALSE,"15138087","everyone",2021-06-11 09:00:00,"1403275814901256196","1403275814901256196",NA,"https://pbs.twimg.com/profile_images/875429460807438337/4yx0qIuz_normal.jpg",TRUE,"Tampa","https://t.co/hjOLC3xFry",FALSE,"abcactionnews","Tampa Bay News: Check out our traffic feed here: https://t.co/M2uAC172SI","2008-06-16T20:08:51.000Z","ABC Action News",NA,2,0,6,2,0,173591,649,186913,1589,NA,"Scientists believe the blue-green algae called Lyngbya, growing at an alarming rate in Tampa Bay, could be a result of the 215 million gallons of polluted wastewater released from Piney Point in April. https://t.co/Q9lo7hJ6WZ"
"161","RT @abcactionnews: Scientists believe the blue-green algae called Lyngbya, growing at an alarming rate in Tampa Bay, could be a result of t…","en",FALSE,"753216108849729536","everyone",2021-06-11 09:04:15,"1403276884360761344","1403276884360761344",NA,"https://pbs.twimg.com/profile_images/810595410737852420/JJ5xHFhY_normal.jpg",FALSE,"Tampa, FL",NA,FALSE,"Tampa_Egret","Friend of the planet, reader, armchair urbanist. Working to make Tampa greener, hipper, prettier and less car-centric. #climatecrisis #solarpoweredFL #StopTBX","2016-07-13T13:14:49.000Z","Tampa Egret Bicycle","1142395142604824576",2,0,0,0,0,523,289,10971,13,NA,"Scientists believe the blue-green algae called Lyngbya, growing at an alarming rate in Tampa Bay, could be a result of the 215 million gallons of polluted wastewater released from Piney Point in April. https://t.co/Q9lo7hJ6WZ"
"162","RT @abcactionnews: Scientists believe the blue-green algae called Lyngbya, growing at an alarming rate in Tampa Bay, could be a result of t…","en",FALSE,"810091724","everyone",2021-06-11 09:12:04,"1403278851355168768","1403278851355168768",NA,"https://pbs.twimg.com/profile_images/1559294498521419777/BRkc9WBR_normal.jpg",FALSE,"Orlando, FL",NA,FALSE,"tkhs_mrk","Math Teacher! | uncle! | Proud FSU Alumni! - My tweets are my own","2012-09-08T03:24:41.000Z","Mr. K!","1325255755516276736",2,0,0,0,0,754,968,12556,21,NA,"Scientists believe the blue-green algae called Lyngbya, growing at an alarming rate in Tampa Bay, could be a result of the 215 million gallons of polluted wastewater released from Piney Point in April. https://t.co/Q9lo7hJ6WZ"
"163","“Even though recent water quality tests have not been detecting nutrients of the Piney Point wastewater spill, researchers believe current red tide and cyanobacteria blooms across Tampa Bay are likely being exacerbated by the nutrients which still exist in the bay's ecosystems.” . https   twitter com wusf status 1403311801035493378","en",FALSE,"62038591","everyone",2021-06-11 17:34:46,"1403405359893647360","1403405359893647360",NA,"https://pbs.twimg.com/profile_images/1602660500709548035/2yPplV76_normal.jpg",TRUE,"Valrico, FL","https://t.co/svtPkYVp3x",FALSE,"DaylinaMiller","Journalist @NPR @WUSF | nonbinary | queer | member of @TransJa | ADHD | #KidneyDonor 💚 | tabletop gamer | horror enthusiast | atheist witch","2009-08-01T14:01:36.000Z","Daylina Miller (they/them)","1578413578859651073",1,0,3,0,0,2669,4150,22422,162,NA,"“Even though recent water quality tests have not been detecting nutrients of the Piney Point wastewater spill, researchers believe current red tide and cyanobacteria blooms across Tampa Bay are likely being exacerbated by the nutrients which still exist in the bay's ecosystems.” https://t.co/89AsVwLY9l"
"164","RT @DaylinaMiller: “Even though recent water quality tests have not been detecting nutrients of the Piney Point wastewater spill, researche…","en",FALSE,"129615849","everyone",2021-06-11 17:54:18,"1403410277362774018","1403410277362774018",NA,"https://pbs.twimg.com/profile_images/1621588650571038720/0Wgo07-L_normal.jpg",FALSE,"TPA ✈️  SF","https://t.co/PY6jL6b4b8",FALSE,"carloseats","Writer for 10+ years. 🇵🇷 Raised on Super Burritos 🌯. Cuban Sandwiches have salami. Opinions are my own. carloshernandesu@gmail.com","2010-04-04T22:17:03.000Z","Carlos Hernandez (Carlos Eats)",NA,1,0,0,0,0,12294,13485,340049,304,NA,"“Even though recent water quality tests have not been detecting nutrients of the Piney Point wastewater spill, researchers believe current red tide and cyanobacteria blooms across Tampa Bay are likely being exacerbated by the nutrients which still exist in the bay's ecosystems.” https://t.co/89AsVwLY9l"
"165","Blue green algae has been blooming for several weeks now in Tampa and Sarasota bays. ""The 2018 red tide was tough...there was very little inshore production for about 10 months,"" recalls local fish wholesaler Karen Bell whose family runs AP Bell Fish Co. #HarmfulAlgaeBloom . https   twitter com AlgaeTracker status 1404877872653762561 photo 1","en",FALSE,"1131572322744315904","everyone",2021-06-15 19:06:00,"1404877872653762561","1404877872653762561",NA,"https://pbs.twimg.com/profile_images/1501654914656706561/1cdNmnrN_normal.jpg",FALSE,"Boulder, CO","https://t.co/g3lnkmbwht",FALSE,"AlgaeTracker","Leveraging patent pending IoT sensors and proprietary analytics, AlgaeTracker by AquaRealTime is a revolutionary early detection system for algae blooms.","2019-05-23T14:47:20.000Z","AquaRealTime",NA,1,1,4,0,0,53,81,93,1,NA,"Blue green algae has been blooming for several weeks now in Tampa and Sarasota bays. ""The 2018 red tide was tough...there was very little inshore production for about 10 months,"" recalls local fish wholesaler Karen Bell whose family runs AP Bell Fish Co. #HarmfulAlgaeBloom https://t.co/Br5r8qXIuR"
"166","RT @AlgaeTracker: Blue green algae has been blooming for several weeks now in Tampa and Sarasota bays. ""The 2018 red tide was tough...there…","en",FALSE,"1550872028","everyone",2021-06-15 22:12:12,"1404924728310128641","1404924728310128641",NA,"https://pbs.twimg.com/profile_images/378800000054083045/9be63d0ac9b0fb6a94376df789994f28_normal.jpeg",FALSE,NA,NA,FALSE,"Aquascottpro","","2013-06-27T15:25:27.000Z","Aquascott",NA,1,0,0,0,0,119,213,284,1,NA,"Blue green algae has been blooming for several weeks now in Tampa and Sarasota bays. ""The 2018 red tide was tough...there was very little inshore production for about 10 months,"" recalls local fish wholesaler Karen Bell whose family runs AP Bell Fish Co. #HarmfulAlgaeBloom https://t.co/Br5r8qXIuR"
"167","@CircusPony38 @Stormystepsdown @Mooney4me @therecount Well his @MyFWC board appointees are all developers, realtors &amp; investors And we wonder why PBC has CONSTANT drinking water alerts, #PineyPoint is causing toxic algae bloom in Tampa Bay and Cyanobacteria blooms are happening all along the south east coast? All true stories.. ","en",FALSE,"240781165","everyone",2021-07-01 16:09:04,"1410616249218785287","1410631548269891589","1383172478566948865","https://pbs.twimg.com/profile_images/1608941193425043456/KG2Wjw65_normal.jpg",FALSE,"Wherever theres a turntable ",NA,FALSE,"mntnmama65","Music doesn't lie. If there is something to be changed in this world, then it can only happen through music. Jimi Hendrix","2011-01-20T18:43:16.000Z","Decks Dark ⏳",NA,0,0,2,0,0,1537,4956,20652,4,NA,"@CircusPony38 @Stormystepsdown @Mooney4me @therecount Well his @MyFWC board appointees are all developers, realtors &amp; investors And we wonder why PBC has CONSTANT drinking water alerts, #PineyPoint is causing toxic algae bloom in Tampa Bay and Cyanobacteria blooms are happening all along the south east coast? All true stories."
