"","text","lang","author_id","possibly_sensitive","in_reply_to_user_id","id","conversation_id","reply_settings","created_at.x","username","created_at.y","protected","description","verified","location","profile_image_url","name","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count"
"178","@chrislongview So do you have a water proof case or do you live dangerously? I never get in water with mine bc I know how that'll end with my luck 😑🌊","en","826539339739860992",FALSE,"800570658929262592","1441130806731108352","1441119124566855683","everyone",2021-09-23 20:02:13,"queenmaryresist","2017-01-31T21:15:09.000Z",FALSE,"Lawyer by day. Social justice warrior on nights and weekends. Rescue as many giant dogs as possible. POTS/MCAS/EDS/PTSD. Opinions are my own. she/her/hers.",FALSE,NA,"https://pbs.twimg.com/profile_images/850461880040644608/v-KfnVQc_normal.jpg","Queen.Mary","1248747643561332737",NA,NA,1,3,5,0,0,1044,933,22205,1
"179","@chrislongview You always get the beach to yourselves. So jealous","en","3167546573",FALSE,"800570658929262592","1441131098466050048","1441119124566855683","everyone",2021-09-23 20:03:23,"nised72","2015-04-14T23:55:28.000Z",FALSE,"Resister, fighter for equality for all. Dog mom fighting with all moms.",FALSE,"Treasure Coast, Florida, USA","https://pbs.twimg.com/profile_images/1602462732086812672/3TiWeA4r_normal.jpg","🦋🐾Denise🦋🐾","1608873323735252992","https://t.co/6wpOd8E6X5",NA,1,1,2,0,0,1535,2293,146509,14
"180","@nised72 we go at weird times and walk farther than anyone else","en","800570658929262592",FALSE,"3167546573","1441136910227763206","1441119124566855683","everyone",2021-09-23 20:26:29,"chrislongview","2016-11-21T05:24:53.000Z",FALSE,"Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","Florida Chris","1283579763215532038",NA,"44c12398792e903e",0,0,2,0,0,25988,2412,431137,89
"181","@queenmaryresist dangerous living","en","800570658929262592",FALSE,"826539339739860992","1441136951655084036","1441119124566855683","everyone",2021-09-23 20:26:38,"chrislongview","2016-11-21T05:24:53.000Z",FALSE,"Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","Florida Chris","1283579763215532038",NA,"44c12398792e903e",0,2,4,0,0,25988,2412,431137,89
"182","@daydrmr i hold her for a minute or drag her by the leash end in her mouth","en","800570658929262592",FALSE,"22733212","1441137114763063300","1441119124566855683","everyone",2021-09-23 20:27:17,"chrislongview","2016-11-21T05:24:53.000Z",FALSE,"Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","Florida Chris","1283579763215532038",NA,"44c12398792e903e",0,0,1,0,0,25988,2412,431137,89
"183","@queenmaryresist @chrislongview Wondering the same.","en","1236309932598636544",FALSE,"826539339739860992","1441137160640339970","1441119124566855683","everyone",2021-09-23 20:27:28,"Grania64156311","2020-03-07T15:17:27.000Z",FALSE,"Molly Lyons 💛🐝⚖️ Theatre Artist. Dog mom. #BidenHarris  🐳@ mollylyons P0st @ mollylyons extinct elephant @ MollyLyonsGrania https://t.co/rABVma95Qp",FALSE,"Arizona, USA","https://pbs.twimg.com/profile_images/1601644549159276545/Wozrn1Mp_normal.jpg","Molly Lyons ☘️ Gráinne Ní Mháille 💛 ⚖️ 🐝","1574867581391048705",NA,NA,0,0,1,0,0,2399,2756,92047,17
"184","@KentGlorydog1 aww its a lovely little beach","en","800570658929262592",FALSE,"827048754666684416","1441137247739256834","1441119124566855683","everyone",2021-09-23 20:27:49,"chrislongview","2016-11-21T05:24:53.000Z",FALSE,"Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","Florida Chris","1283579763215532038",NA,"bd975a41c2c796e9",0,0,2,0,0,25988,2412,431137,89
"185","@chrislongview What a lovely day. … well-deserved.   Boop Shelby for me.","en","59028892",FALSE,"800570658929262592","1441137831049515017","1441119124566855683","everyone",2021-09-23 20:30:08,"daulan","2009-07-22T04:02:45.000Z",FALSE,"Old, crabby, and blessed. A tad snarky, truth be told.  My brain works like the LaBrea Tar Pits. Retweet TFG, get blocked. Also on https://t.co/dyugnf4Wuf: d’ …just d’",FALSE,"Pacific Grove, CA","https://pbs.twimg.com/profile_images/1353936909840441344/tVa8CCYO_normal.jpg","daulan",NA,NA,NA,1,0,3,0,0,409,831,114989,3
"186","@chrislongview Happy camper!","en","868492672054505472",FALSE,"800570658929262592","1441138066656096263","1441119124566855683","everyone",2021-09-23 20:31:04,"CindyKGray","2017-05-27T15:42:43.000Z",FALSE,"It's all about saving our democracy. Love, honor, respect, truth... and fighting the good fight. No DM's please.",FALSE,NA,"https://pbs.twimg.com/profile_images/1240417551466876930/SiMfeUnE_normal.jpg","Cindy Gray",NA,NA,NA,1,0,2,0,0,1390,4998,17309,1
"187","@chrislongview I love her. Shelby, the smartest, cutest, picked the best daddy ever. 💋💋💋❤️☺️","en","974451124760645632",FALSE,"800570658929262592","1441138394013130754","1441119124566855683","everyone",2021-09-23 20:32:22,"chartjulian","2018-03-16T01:03:47.000Z",FALSE,"Mom 1 son & his wife, 3 rescue cats
 BA Psychology '04
 Pragmatic, Empathic
!Sarcastic!
#MiamiNative (now upcoast) #PlantAGarden
 #CatLover #AdoptDontShop",FALSE," My Favorite Beach, USA ","https://pbs.twimg.com/profile_images/1581277175940005894/dSgq5uoE_normal.jpg","Char Julian🦋🌈🌺☮🌻🐝🌴🐈♉","1509911704213327882",NA,NA,0,0,1,0,0,1592,1719,34250,0
"188","@chrislongview She is such a darling baby🥰","en","31568092",FALSE,"800570658929262592","1441141250594263041","1441119124566855683","everyone",2021-09-23 20:43:43,"ISellBlkLux","2009-04-16T00:04:29.000Z",FALSE,"Navy Mom & Day 1 Heat Fan*NanaLyfe😎😎*Old enough not to worry about other folks’ need for Clout. Ur opinion is Ur business. #🥰 KHive/SussexSquad",FALSE,"Southeast Florida","https://pbs.twimg.com/profile_images/1515695840681156627/6JxEffnP_normal.jpg","Sorry, but I’m done being your firewall",NA,NA,NA,1,0,1,0,0,750,748,45664,28
"189","@chrislongview Aww","und","23541984",FALSE,"800570658929262592","1441145917202173952","1441119124566855683","everyone",2021-09-23 21:02:16,"shuddy","2009-03-10T02:06:25.000Z",FALSE,"University of SC  M. ED",FALSE,"Georgia, USA","https://pbs.twimg.com/profile_images/847955304256081922/RW_C7wrY_normal.jpg","WLM",NA,NA,NA,1,0,1,0,0,651,2783,35180,11
"190","@chrislongview My dog would've sank right to the bottom because she's a potato. https://t.co/ip005NAQkW","en","1336463494368043014",FALSE,"800570658929262592","1441151994362667013","1441119124566855683","everyone",2021-09-23 21:26:25,"brain_birdy","2020-12-09T00:11:58.000Z",FALSE,"Don't write slogans. Write truths.-Joe Strummer",FALSE,"Neverwhere","https://pbs.twimg.com/profile_images/1336463743853588481/I9Ny4bPr_normal.jpg","Aimée Vert","1336887485087956992","https://t.co/ZLJmWp6YfD",NA,1,0,7,0,0,458,1085,10864,0
"191","@chrislongview Oh Shelby, how we love you, let me count the ways …","en","824662936744562688",FALSE,"800570658929262592","1441152756954198021","1441119124566855683","everyone",2021-09-23 21:29:27,"Jaegersmomma","2017-01-26T16:59:00.000Z",FALSE,"NC via VA. My VP is an Ambitious Women #ERANow #StillWithHer #VoteLikeBlackWomen #KHive #NeverBernie #HousePfizer Russian warship, go fuck yourself.",FALSE,NA,"https://pbs.twimg.com/profile_images/1606042864030457874/WuRGc3LC_normal.jpg","OldDominionBlue, proud Democrat💛🐝🌻","1359259331762524162",NA,NA,1,0,3,0,0,603,1001,17661,1
"192","@chrislongview Shelby! ❤️","en","21351301",FALSE,"800570658929262592","1441156455646826496","1441119124566855683","everyone",2021-09-23 21:44:09,"duffimac","2009-02-19T23:16:49.000Z",FALSE,"BLACK LIVES MATTER — she/her — bi — ❤️💜💙         officially old woman, shaking my fist at fascists",FALSE,"near Washington DC","https://pbs.twimg.com/profile_images/1214987352327802881/qeZ6066v_normal.jpg","Duffi McDermott",NA,NA,NA,1,0,1,0,0,1041,2127,38932,13
"193","@chrislongview I say WE deserved watching her swim out with her leash in her mouth, happily doing her thing.

Thank you for giving us this, Chris.","en","2364586963",FALSE,"800570658929262592","1441169204166676481","1441119124566855683","everyone",2021-09-23 22:34:48,"hane_does","2014-02-27T19:29:42.000Z",FALSE,"Our Divemaster: Who drinks coffee all day? My group: Hane Does! Also does gardening, cooking, frugality on the Texas coast.",FALSE,NA,"https://pbs.twimg.com/profile_images/482184946727911424/uPhMgAeZ_normal.jpeg","Jane Hudson",NA,"http://t.co/WAVjlEoujn",NA,0,0,0,0,0,981,2010,84903,23
"194","@queenmaryresist @chrislongview That's exactly where my brain took me. It's a good thing Swimming Shelby is so entertaining to watch; I needed to be distracted from worrying about his phone 🌊📱","en","827032902923857920",FALSE,"826539339739860992","1441224555905699842","1441119124566855683","everyone",2021-09-24 02:14:45,"LeftCoaster44","2017-02-02T05:56:24.000Z",FALSE,"Grateful for Pres. Biden and MVP Harris, family and friends, nature, walks, travel, books, photography, music, and *civilized* political discourse. And cats.",FALSE,"Bay Area, California","https://pbs.twimg.com/profile_images/1587498630440570880/8faKwsOy_normal.jpg","Left Coaster 💙🇺🇸💙","1538540399618207744",NA,NA,0,0,1,0,0,358,529,7517,0
"195","@chrislongview She's jest a water dog doin' water dawg thangs, lmao. ❤️","en","41340991",FALSE,"800570658929262592","1441393933766905856","1441119124566855683","everyone",2021-09-24 13:27:48,"Needle_of_Arya","2009-05-20T11:36:52.000Z",FALSE,"Needle_of_Arya on CounterSocial, if Twitter goes down.

You will be judged on your opinion about Harry & Meghan.",FALSE,"Occupied Arapahoe Nation","https://pbs.twimg.com/profile_images/1403598671711768576/sjna8Kcx_normal.jpg","Pete beat Bernie in IA. Cope, you socialist b*tch.","1346081161836023809",NA,NA,1,1,3,0,0,9592,6033,275338,68
"196","@Needle_of_Arya she's just a shelby shelbying around","en","800570658929262592",FALSE,"41340991","1441394276974346240","1441119124566855683","everyone",2021-09-24 13:29:10,"chrislongview","2016-11-21T05:24:53.000Z",FALSE,"Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","Florida Chris","1283579763215532038",NA,"44c12398792e903e",0,1,2,0,0,25988,2412,431137,89
"197","@chrislongview @queenmaryresist 👀 Damn that’s brave.","en","1421889115138703364",FALSE,"800570658929262592","1441395018254602258","1441119124566855683","everyone",2021-09-24 13:32:06,"HBIC__esq","2021-08-01T17:43:09.000Z",FALSE,"Geriatric millennial tired of the noise.",FALSE,"Boston, MA","https://pbs.twimg.com/profile_images/1421902434985725952/gB7bzsjQ_normal.jpg","Single Issue Vagina Voter","1594018711953891333",NA,NA,1,0,3,0,0,264,2258,3109,2
"198","@chrislongview @Needle_of_Arya SHEEELLLBBYYYYYYYYY","en","1236309932598636544",FALSE,"800570658929262592","1441396974876463112","1441119124566855683","everyone",2021-09-24 13:39:53,"Grania64156311","2020-03-07T15:17:27.000Z",FALSE,"Molly Lyons 💛🐝⚖️ Theatre Artist. Dog mom. #BidenHarris  🐳@ mollylyons P0st @ mollylyons extinct elephant @ MollyLyonsGrania https://t.co/rABVma95Qp",FALSE,"Arizona, USA","https://pbs.twimg.com/profile_images/1601644549159276545/Wozrn1Mp_normal.jpg","Molly Lyons ☘️ Gráinne Ní Mháille 💛 ⚖️ 🐝","1574867581391048705",NA,NA,0,0,2,0,0,2399,2756,92047,17
"199","@chrislongview @queenmaryresist I assumed you had a groovy waterproof case. https://t.co/k9tw8fBIqq","en","1236309932598636544",FALSE,"800570658929262592","1441399310181023760","1441119124566855683","everyone",2021-09-24 13:49:10,"Grania64156311","2020-03-07T15:17:27.000Z",FALSE,"Molly Lyons 💛🐝⚖️ Theatre Artist. Dog mom. #BidenHarris  🐳@ mollylyons P0st @ mollylyons extinct elephant @ MollyLyonsGrania https://t.co/rABVma95Qp",FALSE,"Arizona, USA","https://pbs.twimg.com/profile_images/1601644549159276545/Wozrn1Mp_normal.jpg","Molly Lyons ☘️ Gráinne Ní Mháille 💛 ⚖️ 🐝","1574867581391048705",NA,NA,0,1,1,0,0,2399,2756,92047,17
"200","@Grania64156311 @queenmaryresist ive dropped one in the pool before. it was fine the next day.","en","800570658929262592",FALSE,"1236309932598636544","1441399718924455937","1441119124566855683","everyone",2021-09-24 13:50:47,"chrislongview","2016-11-21T05:24:53.000Z",FALSE,"Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","Florida Chris","1283579763215532038",NA,"44c12398792e903e",0,1,2,0,0,25988,2412,431137,89
"201","@chrislongview @queenmaryresist Ooookaaaay","en","1236309932598636544",FALSE,"800570658929262592","1441404465324519436","1441119124566855683","everyone",2021-09-24 14:09:39,"Grania64156311","2020-03-07T15:17:27.000Z",FALSE,"Molly Lyons 💛🐝⚖️ Theatre Artist. Dog mom. #BidenHarris  🐳@ mollylyons P0st @ mollylyons extinct elephant @ MollyLyonsGrania https://t.co/rABVma95Qp",FALSE,"Arizona, USA","https://pbs.twimg.com/profile_images/1601644549159276545/Wozrn1Mp_normal.jpg","Molly Lyons ☘️ Gráinne Ní Mháille 💛 ⚖️ 🐝","1574867581391048705",NA,NA,0,0,1,0,0,2399,2756,92047,17
"202","living on the beach is nice and all but the red tide could like not thx i’m fckn dying","en","1069373322",FALSE,NA,"1448110376185384967","1448110376185384967","everyone",2021-10-13 02:16:32,"ybhtoobekoorb","2013-01-07T22:52:47.000Z",FALSE,"i’m not sure what happened here",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1304216476275048450/PIsY0vTu_normal.jpg","bb","1298700610431221762",NA,"01c8a3ac38cc8902",0,0,0,0,0,315,56,9529,1
"203","The doctor just checked my respiratory response. Says there’s some red tide leftovers","en","80042553",FALSE,NA,"1449483818138849288","1449483818138849288","everyone",2021-10-16 21:14:07,"TampaEFL","2009-10-05T14:51:11.000Z",FALSE,"My “bio” changes with each day; life is entertaining like that 🎥 *Entertainment Value* Tweets are protected",FALSE,"Everywhere USA","https://pbs.twimg.com/profile_images/1618796062730240002/KlwdAanb_normal.jpg","EFL","1470932251802275846","https://t.co/b47uwhK1Uj","608a091166e5ddb0",0,0,0,0,0,1775,990,255035,158
"204","@BlackDogBrewing @TizzyEnt You’re not far off. Fertiliser from various sources get into our waterways and throw everything out of balance. Causing red tide as well as other negative biological stuff.","en","7477722",FALSE,"501692004","1452465596868792321","1452088961183195144","everyone",2021-10-25 02:42:38,"Nhyrvana","2007-07-14T22:15:00.000Z",FALSE,"Sophomore Bodhisattva. Ravelizard. Hong Kong Cavalier. Methuselah.",FALSE,"Lightspeed Past the KuiperBelt","https://pbs.twimg.com/profile_images/1603533611390697472/6IBHDwDk_normal.jpg","Nhyrvana","1246457107475582979",NA,"e54569d90c7032c0",0,0,3,0,0,179,149,10694,4
"205","The fish kill we experienced this past summer due to Red Tide  has made for a tough trout bite so far this winter. Nice to finally get on some!  #saltstrong #wadefishing #inshorefishing #speckledtrout @ Dunedin, Florida https://t.co/GFlbLtLJ35","en","372311956",FALSE,NA,"1492836272557203458","1492836272557203458","everyone",2022-02-13 12:21:17,"waderdave","2011-09-12T14:59:08.000Z",FALSE,"Over 40 years of experience wading Florida's flats, beaches and bays.  Guiding and teaching wade fisherman where, when and how to catch fish since 2001.",FALSE,"Tarpon Springs, FL","https://pbs.twimg.com/profile_images/1539888320/Twitter_Photo_normal.jpg","David Ulgenalp",NA,"https://t.co/Q2eOhkrRZs","608a091166e5ddb0",0,0,0,0,0,38,25,367,0
"206","sweet home alabama dias of the red tide losses aubrum waves the canyon of jericho screams roses are being hexed #vortex 8.0m https://t.co/EUIWwkgIFN","en","1104436203212939266",FALSE,NA,"1502460002249887749","1502460002249887749","mentionedUsers",2022-03-12 01:42:33,"KristenConkli11","2019-03-09T17:38:05.000Z",FALSE,"Electromagnetism😮",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1573578544793489410/DblSjPdI_normal.jpg","Talk Spectrum","1448084694692675592","https://t.co/44TYxPy4bd","0a647540e3d6f000",0,0,0,0,0,325,213,28309,2
"207","@LonewolfDD01 @Fightful @Hpc2sweet More like red tide","en","307627884",FALSE,"754804508887220225","1509201397958557704","1509146435891068930","everyone",2022-03-30 16:10:27,"WillyM79","2011-05-30T00:35:42.000Z",FALSE,"Loving life at the moment",FALSE,NA,"https://pbs.twimg.com/profile_images/1609390700273061888/U2PRpomy_normal.jpg","William Moulton",NA,NA,"e54569d90c7032c0",0,0,0,0,0,405,1546,23031,0
"208","@_cocoabrownskin You gonna catch red tide for sure","en","841509466726121472",FALSE,"1324437224440635392","1519463992917438465","1519458163350769664","everyone",2022-04-27 23:50:20,"MrCart3r25","2017-03-14T04:41:06.000Z",FALSE,"Sports NFL NBA NCAA Basketball NCAA Football Federal employee  #PS5 #FlawdaBoy #Sagittarius #Buccaneers4lyfe #Husband #animelover #OGBleachfan",FALSE,"St Petersburg, FL","https://pbs.twimg.com/profile_images/1599140690956517382/1JsK1wwo_normal.jpg","Dre Carter","1605316960866406401",NA,"0121b34722b883df",0,0,0,0,0,4114,3936,14363,5
"209","Duh santis is talking about red tide
Don't worry ronnie, the blue blue wave should help wipe out that nasty stuff","en","1517634372928745477",FALSE,NA,"1521943726016376833","1521943726016376833","everyone",2022-05-04 20:03:55,"FranandLayla","2022-04-22T22:41:16.000Z",FALSE,"I'm an animal lover and donate to a lot of animal causes and advocate for all pit bull type dogs and work to end breed,specific legislation (BSL) #💙GOODTROUBLE",FALSE,NA,"https://pbs.twimg.com/profile_images/1517656250112266243/PcTI9QZ__normal.jpg","Frances Strait",NA,NA,"c5a8a3c8523b835e",0,0,2,0,0,1277,2028,10198,1
"210","@Joanndu88595431 Yet once again libs will stay home and the tide even though a low red tide, is doing damage. 
PROVE ME WRONG
2 wrongs don't make a right
3 lefts do
6 rights fucked America","en","781908785111638020",FALSE,"1281386246170976257","1541404135165239296","1541400679805247488","everyone",2022-06-27 12:52:38,"renzot1954","2016-09-30T17:29:16.000Z",FALSE,"MARRIED
68 years of age
Florida 
DO NOT ASK FOR MONEY, CARD, OR CHECK, YOU WILL BE BLOCKED.",FALSE,"Palm Harbor, FL","https://pbs.twimg.com/profile_images/1623090292608974849/KpN0ugfI_normal.jpg","Terry Thomas",NA,NA,"c5a8a3c8523b835e",0,1,1,0,0,115911,3919,22925,0
"211","@SethAndrewsTTA Red tide.","da","804193158330544128",FALSE,"2320645506","1544191736133652481","1544169447593676801","everyone",2022-07-05 05:29:34,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,272,17407,1
"212","@BigDawg_1121 @dogs_breakfast_ @valdemings Fact: There Are Lots of Dicks in Florida just Waiting to Vote Blue! The Tides are Turning that Red Tide will be Washed away by the Big Blue Ocean in Florida…","en","1473235916290498567",FALSE,"1461860379441741827","1544994967717924864","1544838849955856384","everyone",2022-07-07 10:41:19,"Moe6660001","2021-12-21T10:17:05.000Z",FALSE,"Everything",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Maureen Reilly",NA,NA,"e54569d90c7032c0",0,1,0,0,0,2942,2935,9600,0
"213","@darafaye According to @SenRickScott , Red Tide works best","en","828901097196703746",FALSE,"27675991","1561351356589424641","1561176919189516288","everyone",2022-08-21 13:55:46,"scottyssqueeze","2017-02-07T09:39:56.000Z",FALSE,"#HeatherHeyer is my hero. Half Venezuelan and All American #MoscowMitch #TrumpIsARussianAsset",FALSE,"Nonya Biznus, USA","https://pbs.twimg.com/profile_images/1435365105877856256/WGrHMhSF_normal.jpg","DoxieDoc","1592241701669715968","https://t.co/J5siPImakP","608a091166e5ddb0",0,0,1,0,0,23328,22765,82460,6
"214","@DawnMm08 @GovRonDeSantis Yeh.  Red tide is a new thing.  Thank you Ms Know Nothing","en","347930053",FALSE,"535055364","1562236934919016448","1562186667905060864","everyone",2022-08-24 00:34:44,"vendro2000","2011-08-03T16:06:21.000Z",FALSE,"molecular biologist. USF uber fan",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1248812553049956353/AIlHWrbM_normal.jpg","DonV",NA,NA,"4ad609c5e10fc033",0,1,2,0,0,78,63,12646,2
"215","@JoeBiden @PeaceVotesBlue Red Tide Rick running in 24 or running for fat boys VP. Either way HES A LOSER","en","838439250249023489",FALSE,"939091","1570182448989732870","1569891437780832256","everyone",2022-09-14 22:47:23,"rhaton13","2017-03-05T17:21:09.000Z",FALSE,"Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.",FALSE,"Largo, FL","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg","Salt Water Hippie",NA,NA,"e54569d90c7032c0",0,0,1,0,0,3530,4877,53436,4
"216","@ACTBrigitte Because of Republicans, we have a massive red tide here in Florida every year. https://t.co/7qFh94mlWq","en","1558806604241321985",FALSE,"722528529716383744","1582082262870372352","1582074767674609665","everyone",2022-10-17 18:52:59,"Scottie_Dont_No","2022-08-14T13:24:23.000Z",FALSE,"Parody of the idiot running this app into the ground. His fragile ego can't handle reality. Pathetic rich man and Beta Male.",FALSE,NA,"https://pbs.twimg.com/profile_images/1589616758264107010/rVYD5UhF_normal.jpg","Elon's Fragile Ego 🐍","1589617536135745537",NA,"608a091166e5ddb0",0,0,0,0,0,186,167,5422,0
"217","Thank God the fetid toxic GOP RED TIDE didn't happen... bye toxic Trump.","en","147835776",FALSE,NA,"1590825161095512064","1590825161095512064","everyone",2022-11-10 21:54:09,"MyBeachFriendFl","2010-05-25T05:00:20.000Z",FALSE,"Night creature",FALSE,"Florida","https://pbs.twimg.com/profile_images/1246540877952159744/u4OXcjRp_normal.jpg","Javier",NA,NA,"700eeb799fa55a4b",0,0,2,0,0,214,795,16116,2
"218","@chrislongview @Marston4ca42 @POTUS @VP Now we must flush FL. #Redtide isn’t just killing the fish.","en","842434518",FALSE,"800570658929262592","1591785664772988930","1591422887134887936","everyone",2022-11-13 13:30:51,"speakup911","2012-09-23T21:33:10.000Z",FALSE,"Husb, Dad & American Patriot w/35 years service protecting our way of life, doing the right thing, not the popular thing. @GOP member in exile.",FALSE,"McLean, VA","https://pbs.twimg.com/profile_images/1505658482263048195/SS-8TRmu_normal.jpg","HuntedTheBigRedDog",NA,NA,"700eeb799fa55a4b",0,0,0,0,0,140,711,12182,2
"219","@AmoneyResists Crucified donnie, ronnie backed same losers. Then we have r ick Ssscott Florida that Led the campaign arm to elect gop senators a complete disappointment. Heard for months RED TSUNAMI. 
I would say red tide, but it was low tide","en","781908785111638020",FALSE,"739844197935644672","1591884978505543682","1591819347349352449","everyone",2022-11-13 20:05:29,"renzot1954","2016-09-30T17:29:16.000Z",FALSE,"MARRIED
68 years of age
Florida 
DO NOT ASK FOR MONEY, CARD, OR CHECK, YOU WILL BE BLOCKED.",FALSE,"Palm Harbor, FL","https://pbs.twimg.com/profile_images/1623090292608974849/KpN0ugfI_normal.jpg","Terry Thomas",NA,NA,"c5a8a3c8523b835e",0,0,0,0,0,115911,3919,22925,0
"220","@QuorumCall Hopefully Russian Red Tide Rick is out of public life soon","en","838439250249023489",FALSE,"190890578","1593916829931405312","1593916079734079494","everyone",2022-11-19 10:39:20,"rhaton13","2017-03-05T17:21:09.000Z",FALSE,"Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.",FALSE,"Largo, FL","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg","Salt Water Hippie",NA,NA,"e54569d90c7032c0",0,0,0,0,0,3530,4877,53436,4
