"","text","conversation_id","author_id","possibly_sensitive","in_reply_to_user_id","lang","reply_settings","id","created_at.x","username","verified","url","created_at.y","description","name","protected","location","profile_image_url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id"
"47","A breaking news story added to our assignments while covering #redtide. Horrible case of child neglect. Thankfully the kids will be ok.
STORY&gt;&gt; https://t.co/QSbUscBIYj
#tampabay #sarasota #breakingnews #tvnews #reporterlife #florida #heat #summer #wfla https://t.co/niYWaOBQln","1032783654378987521","18753503",FALSE,NA,"en","everyone","1032783654378987521",2018-08-24 00:16:26,"coreydavis6abc",FALSE,"https://t.co/6OczQSSujA","2009-01-08T04:25:03.000Z","📺 Reporter @6abc","Corey Davis",FALSE,"Philadelphia, PA","https://pbs.twimg.com/profile_images/1510626917371813894/UCchI5Q3_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,4291,4472,11147,104,"1510626972220727305"
"48","#Sarasota crews begin removing dead fish from iconic Bayfront #redtide @WFLACorey https://t.co/9QABDarOn6 @WFLA","1032805436179841024","85644587",FALSE,NA,"en","everyone","1032805436179841024",2018-08-24 01:42:59,"ryanminnaugh",TRUE,"https://t.co/WMNw7U3zfR","2009-10-27T19:42:48.000Z","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","Ryan Minnaugh",FALSE,"United States","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg","9db9aa483565ef9c",11,1,4,1,0,1296,1133,7717,17,NA
"49","@ryanminnaugh This deserves to be in front of your eyes, Ryan
Do with as you wish. I'll be interested
https://t.co/h7KkjOAtxC","1032805436179841024","578516563",FALSE,"85644587","en","everyone","1032808415846969344",2018-08-24 01:54:49,"gporter812",FALSE,NA,"2012-05-13T00:32:41.000Z","Proud kid raised in a barn. My playgrounds were on the backside of 🐎racetracks.

It is easier to fool the people, than to convince them they have been fooled.","gary",FALSE,NA,"https://pbs.twimg.com/profile_images/1511849726953545737/PVAmk6PV_normal.jpg",NA,0,0,0,0,0,438,413,53381,3,"1598475194154340353"
"50","Update: EPC water monitoring results indicate #redtide (K. brevis) remains at background levels in Tampa Bay. Visit FWC to learn more about red tide in #Florida:  https://t.co/uCKWPAkfr8

 @MyFWC @HillsboroughFL https://t.co/2J2w7xXpe4","1033353852559470593","40763441",FALSE,NA,"en","everyone","1033353852559470593",2018-08-25 14:02:11,"EPCHC",FALSE,"http://t.co/KFwyvcvTWU","2009-05-17T23:42:42.000Z","The EPC encourages environmental stewardship in our mission to protect the natural resources and quality of life for the citizens of Hillsborough County,","EPC of Hillsborough",FALSE,"Hillsborough County, FL","https://pbs.twimg.com/profile_images/876819193596973063/puB0_xBe_normal.jpg","01afc45d690c1f0f",1,0,1,0,0,374,256,2020,5,NA
"51","Check out our latest blog post. Updates on what’s really going on with the #redtide and the local fishing report! #vacation #fishing #tampabay https://t.co/OMvmzOP7kT","1034219536654917633","3214574091",FALSE,NA,"en","everyone","1034219536654917633",2018-08-27 23:22:07,"InshoreSociety",FALSE,"http://t.co/fXpK08RPsW","2015-04-27T20:12:38.000Z","","Inshore Society",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/594618696301191171/3zrPcTWO_normal.png","dc62519fda13b4ec",0,0,1,0,0,141,245,102,4,NA
"52","Jamie told me that we probably should eat fish bc of the red tides, but that was after I already made salmon. She was right, I feel sick 🤢","1034267968971198466","393462887",FALSE,NA,"en","everyone","1034267968971198466",2018-08-28 02:34:34,"ErikaGabriella_",FALSE,NA,"2011-10-18T15:36:02.000Z","Spread Happiness ✨ UTampa '20","Erika Benitez 🌻",FALSE,NA,"https://pbs.twimg.com/profile_images/1580660422557974528/5kosZytG_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,812,685,21851,1,"1181584390465433601"
"53","@realDonaldTrump I am disgusted by everything involved with your administration. Signed a voter in #FLoridaPrimaries thank goodness for @AndrewGillum and @SenBillNelson let’s get rid of this #RedTide that is currently plaguing our government #BlueWave #BlueWave2018","1034772809350885376","20928929",FALSE,"25073877","en","everyone","1034858259524608001",2018-08-29 17:40:10,"alliecat1026",FALSE,NA,"2009-02-15T19:05:25.000Z","citizen: Earth : Northern Hemisphere. she/her. lover of old books, new ideas & WAM.","Alexandra🇪🇸🇺🇸",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1378363206058541057/mYEqVICv_normal.jpg","dc62519fda13b4ec",1,1,6,0,0,128,893,3056,8,"938026990212452353"
"54","Hangin on Sandkey ... No red tide here!! #sandkey #cousins #summer #beach https://t.co/HOtfQm6Uwf","1034916195982626827","26660432",FALSE,NA,"en","everyone","1034916195982626827",2018-08-29 21:30:23,"cyndibelle",FALSE,NA,"2009-03-26T01:59:23.000Z","Travel is the only thing you buy that makes you richer!! 🌴🌞👙🐠✈️","Cyndi Belle Albers",FALSE,"Cincinnati Ohio","https://pbs.twimg.com/profile_images/1512488397708972036/dQ5kPLur_normal.jpg","44c12398792e903e",0,0,2,0,0,132,87,2083,1,NA
"55","Red tide detected in high concentrations off Pinellas coast #redtide @WFLApeter https://t.co/lmvat6jey5 @WFLA","1034967693403742208","85644587",FALSE,NA,"en","everyone","1034967693403742208",2018-08-30 00:55:01,"ryanminnaugh",TRUE,"https://t.co/WMNw7U3zfR","2009-10-27T19:42:48.000Z","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","Ryan Minnaugh",FALSE,"United States","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg","9db9aa483565ef9c",0,0,0,0,0,1296,1133,7717,17,NA
"56","@Cable_Rocks @Mac_D_of_SYN @zbyte64 @OldSamJacinto @Dictionarycom Regarding Scott, as in ""don't monkey up the environment.  The red tide killing sea life and destroying industries is just fake news.""  Is that what you mean by don't mess up Scott's successes?","1034835947572129793","1548980701",FALSE,"707355779397849089","en","everyone","1035026728270409729",2018-08-30 04:49:36,"floridablue97",FALSE,NA,"2013-06-26T19:45:05.000Z","University of Michigan, 1980, #GoBlue University of Florida, 1982. 
Mets #LFGM, Jets, Islanders fan.","Karl",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1363318934376693760/UMftG-DL_normal.jpg","70b7be4d968912d3",0,0,0,0,0,2297,4627,20022,0,NA
"57","@MyFWC calls for catch-and-release of snook and redfish in areas affected by red tide.  This is temporary. https://t.co/Hp80HODtq2","1035180814189903879","82925465",FALSE,"19339778","en","everyone","1035180814189903879",2018-08-30 15:01:53,"MichaelPaluska",TRUE,"https://t.co/ubIaHDiqQ4","2009-10-16T17:11:30.000Z","Special projects Reporter at ABC Action News.","Michael Paluska",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1507698331249790979/ycOs_bfx_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,1697,1493,5504,72,NA
"58","@MajorityFwd WRONG!!!!!! Red Tide has been around for YEARS!!! We are not doing anything different today that we did 20-30 yrs ago! Nice try tho","1035230930447654912","2827954475",FALSE,"718499819283726336","en","everyone","1035300793568698368",2018-08-30 22:58:38,"beauxvisages2",FALSE,NA,"2014-10-13T18:21:15.000Z","🕉 Seek Peace! 🌸","Just Karen™️ 🦋",FALSE,"United States","https://pbs.twimg.com/profile_images/1324141535949148160/eD33yi5E_normal.jpg","dc62519fda13b4ec",3,5,21,0,0,3862,1955,40676,16,"886038729323945984"
"59","@QuiteP0sh @MajorityFwd Ding! Ding! Ding! This person GETS IT!!!! Florida sewage system is the worst in the country and it is rotting with Septic tanks. On top of Red Tide bacteria and we have had NO name storms this summer. None! These storms are crucial to move this toxic water out into the Gulf.","1035230930447654912","2827954475",FALSE,"2848821372","en","everyone","1035633842378424320",2018-08-31 21:02:03,"beauxvisages2",FALSE,NA,"2014-10-13T18:21:15.000Z","🕉 Seek Peace! 🌸","Just Karen™️ 🦋",FALSE,"United States","https://pbs.twimg.com/profile_images/1324141535949148160/eD33yi5E_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,3862,1955,40676,16,"886038729323945984"
"60","@MajorityFwd LIES - #FNN - LIES ; do YOU Know #RedTide is also on Texas Beaches? HATERS GOTTA HATE &amp; Will Post Anything to Demonstrate their HATE FOR TRUTH! Serious Health Issues will Effect this person SOON effecting Relationships with Family &amp; Friends Negatively - Pray4this person, SAD 😢!","1035232649600753670","48525329",FALSE,"718499819283726336","en","everyone","1035745272226295808",2018-09-01 04:24:50,"dcemrh",FALSE,NA,"2009-06-18T23:04:55.000Z","","Mr H",FALSE,"Sun City Center, FL","https://pbs.twimg.com/profile_images/376697717/USA_normal.gif","00ee737d2da1259c",0,0,1,0,0,123,233,28784,11,NA
"61","@itsbraineyFOX13 how might the tropical disturbance impact the red tide?","1036590491700215809","798896570",FALSE,"1419586694","en","everyone","1036590491700215809",2018-09-03 12:23:26,"KaufmanAaron",FALSE,NA,"2012-09-02T19:27:24.000Z","Jeremiah 20:11","Aaron Kaufman",FALSE,NA,"https://pbs.twimg.com/profile_images/489185676064063488/_McBpq1Q_normal.jpeg","dc62519fda13b4ec",0,1,0,0,0,121,230,2432,3,NA
"62","@PaulFox13 Hopefully this will clear out the Red Tide issues","1036667198771785728","2827954475",FALSE,"26222868","en","everyone","1036667691233435649",2018-09-03 17:30:12,"beauxvisages2",FALSE,NA,"2014-10-13T18:21:15.000Z","🕉 Seek Peace! 🌸","Just Karen™️ 🦋",FALSE,"United States","https://pbs.twimg.com/profile_images/1324141535949148160/eD33yi5E_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,3862,1955,40676,16,"886038729323945984"
"63","@NWSTampaBay I hope this helps getting rid of the Red Tide that has been lingering all summer.","1036744725502603264","2827954475",FALSE,"590195750","en","everyone","1036745507723464705",2018-09-03 22:39:25,"beauxvisages2",FALSE,NA,"2014-10-13T18:21:15.000Z","🕉 Seek Peace! 🌸","Just Karen™️ 🦋",FALSE,"United States","https://pbs.twimg.com/profile_images/1324141535949148160/eD33yi5E_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,3862,1955,40676,16,"886038729323945984"
"64","@MajorityFwd The Big Blue Wave will take care of the toxic red tide !","1035230724129845248","78359025",FALSE,"718499819283726336","en","everyone","1036938361519439872",2018-09-04 11:25:45,"lperlman27",FALSE,NA,"2009-09-29T16:53:42.000Z","","Laura Perlman",FALSE,NA,"https://pbs.twimg.com/profile_images/443242025/Me_Honeymoon_normal.jpg","bd975a41c2c796e9",0,0,2,0,0,228,623,19692,2,NA
"65","@RyanMaue What effect will tropical storms have on red tide?","1036996800027287554","19938341",FALSE,"16117029","en","everyone","1037043588473991168",2018-09-04 18:23:53,"ryan63d",FALSE,NA,"2009-02-02T22:33:09.000Z","Lucky.","Ryan",FALSE,NA,"https://pbs.twimg.com/profile_images/1271946570758533125/c9gGcdoj_normal.jpg","00c23e64064f65f5",0,0,0,0,0,79,143,9216,1,"1498704049805344779"
"66","@ProtectOurCare Rick Scott is slimy. He word wiggles and has no integrity. His policy decisions have ruined our beaches with giant algae blooms and red tide. Does not believe in any conservation of our natural resources or sustainable energy reforms.","1037765776982323200","816491856599089153",FALSE,"923282909309661184","en","everyone","1038134412624515073",2018-09-07 18:38:26,"Amy0619W",FALSE,NA,"2017-01-04T03:50:03.000Z","mom of four, TP and the HBs, rock n roll,music, news, pop culture, #timesup. #metoo. #notmypresident #theResistence #bluetsunami","AmyWilliams61",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1013040690136219648/45LuxfZI_normal.jpg","76d195c1204e61b2",8,2,18,0,0,271,569,18322,2,NA
"67","thanks. 
@FLGovScott 
#RedTide https://t.co/CJTohcx9pY","1038455284287647745","894565934727344128",FALSE,NA,"en","everyone","1038455284287647745",2018-09-08 15:53:27,"TrentalangeG",FALSE,NA,"2017-08-07T14:28:33.000Z","black lives matter","giovanni trentalange",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1195197598996615168/9j5vOG9m_normal.jpg","dc62519fda13b4ec",0,0,6,1,0,60,530,912,0,NA
"68","@auntie610 @DearAuntCrabby Hundreds of thousands of dead fish,    dead because Scott defunded resources to combat Red Tide, approve of this message.","1038607198589513730","1548980701",FALSE,"525831294","en","everyone","1038613262546481152",2018-09-09 02:21:12,"floridablue97",FALSE,NA,"2013-06-26T19:45:05.000Z","University of Michigan, 1980, #GoBlue University of Florida, 1982. 
Mets #LFGM, Jets, Islanders fan.","Karl",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1363318934376693760/UMftG-DL_normal.jpg","70b7be4d968912d3",1,0,1,0,0,2297,4627,20022,0,NA
"69","#BREAKING: High levels of red tide detected in Pinellas County as 'hundreds of thousands' of fish wash up dead https://t.co/IiKlGT8vPq","1038619433965694977","85644587",FALSE,NA,"en","everyone","1038619433965694977",2018-09-09 02:45:44,"ryanminnaugh",TRUE,"https://t.co/WMNw7U3zfR","2009-10-27T19:42:48.000Z","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","Ryan Minnaugh",FALSE,"United States","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg","9db9aa483565ef9c",0,0,0,0,0,1296,1133,7717,17,NA
"70","@inspectorplanet @MoteMarineLab @BAYNEWS9DESK What's the status with the #HillsboroughRiver and red tide?  Does #redtide effect #freshwater? https://t.co/lFpBz724qr","1039731221419515904","1030161142084251650",FALSE,"2364545413","en","everyone","1039731221419515904",2018-09-12 04:23:35,"Inspector_Water",FALSE,NA,"2018-08-16T18:35:30.000Z","Strong Views Loosely held","Andres Javage",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1165874477848236032/5pdFfJkC_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,34,119,261,1,NA
"71","Emergency declared after large number of dolphins killed from #redtide @WFLAJohn https://t.co/6DE5yy9JGM @WFLA","1040064588161662978","85644587",FALSE,NA,"en","everyone","1040064588161662978",2018-09-13 02:28:15,"ryanminnaugh",TRUE,"https://t.co/WMNw7U3zfR","2009-10-27T19:42:48.000Z","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","Ryan Minnaugh",FALSE,"United States","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg","9db9aa483565ef9c",1,0,1,1,0,1296,1133,7717,17,NA
"72","In Redington Shores, the counterattack against Red Tide begins https://t.co/TuLxzl6NCQ","1040113847498104832","705467685417701376",FALSE,NA,"en","everyone","1040113847498104832",2018-09-13 05:44:00,"Cesare1210Tom",FALSE,NA,"2016-03-03T18:59:38.000Z","Art Arts & Culture Black Community Fitness & Wellness Government & Politics Indie/Experimental Journalists & Pundits Literature Music News Opinion Space Travel","Tom Cleary",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/760264178053554179/FonWv3u5_normal.jpg","dc62519fda13b4ec",1,0,1,0,0,551,1446,8409,22,NA
"73","😢
Red Tide suspected in first bird deaths found on Clearwater Beach https://t.co/k1Ibj9FpOk","1040252804940668928","70564194",FALSE,NA,"en","everyone","1040252804940668928",2018-09-13 14:56:10,"tanya556",FALSE,"http://t.co/dEifEKY4jc","2009-09-01T01:43:36.000Z","I live in the Tampa Bay area, just walking distance from the beach!  I'm lucky to live in this paradise and I love every second of it.","Tanya D",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/542154963359514624/WeFoMeLF_normal.jpeg","074d5ce471c43508",0,0,0,0,0,294,588,9443,1,NA
"74","Breaking news...Red Tide made it all the way to Oxford, Mississippi.  #Landsharks have washed up!!!  The Tide just keeps rolling...#Roadto18!!!❤️🏈🐘RTR🐘🏈❤️!!  #RTR #NickChick @AlabamaFTBL @SECNetwork @finebaum @ESPNCFB #SaturdayDownSouth https://t.co/YVFpYzm0Xl","1041128493575274496","1148026393",FALSE,NA,"en","everyone","1041128493575274496",2018-09-16 00:55:50,"agr_drltc",FALSE,NA,"2013-02-04T13:32:50.000Z","Retired Combat veteran. Nurse Practitioner. Co-Editor of Caring for Veterans and their Families: A Guide for Nurses and Healthcare Providers. Crimson Tide fan!","Alicia G. Rossiter DNP, FNP, PPCNP-BC, FAANP, FAAN",FALSE,NA,"https://pbs.twimg.com/profile_images/1462454755402395670/3bhECZPW_normal.jpg","dc62519fda13b4ec",0,0,3,0,0,788,1883,6175,16,NA
"75","@RebeccaSeals bad red tide here, bb. idk how it is at home.","1041412327088762880","333777689",FALSE,"98981450","en","everyone","1041414636334141441",2018-09-16 19:52:52,"seitandick",FALSE,"https://t.co/uEJtTZDqh5","2011-07-12T02:21:43.000Z","bartending forever / designs and art","kirby",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1277350969999863808/D_qbAJOr_normal.jpg","dc62519fda13b4ec",0,1,1,0,0,198,276,8061,2,"1521914192177082370"
"76","I find it IRONIC (and sad) that currently, Clearwater Beach has red tide. https://t.co/ud1rWomEN9","1041499663805890560","790316326225080320",FALSE,NA,"en","everyone","1041499663805890560",2018-09-17 01:30:44,"famousonhere",FALSE,NA,"2016-10-23T22:17:50.000Z","MY superpower is doing 80 while putting on lipstick....into Dance/Electronic Hip-Hop/Rap Loves no drama, but not opposed to smack a bitch if needed.","Lisa Rawlinson",FALSE,"Olmsted Falls,OH/Apollo Beach ","https://pbs.twimg.com/profile_images/790326228381229060/pvdh_WA6_normal.jpg","de55c30bd4263e8a",0,0,1,0,0,66,474,3074,0,NA
"77","Your governor don’t want to make time,to discuss algae &amp; red tide .....As a senator he’ll ......(@@) https://t.co/8QnqwkHh3L","1041778602914836481","227938862",FALSE,NA,"en","everyone","1041778602914836481",2018-09-17 19:59:08,"BgRuhf",FALSE,NA,"2010-12-18T07:26:57.000Z","Tampa,Fla.I.F.&A.M.,Mu/Artist,Writer/Inventor/Plano, Ed D@ Tampa♡I","Tshombe E Edwards",FALSE,"Right behind U!","https://pbs.twimg.com/profile_images/1595392726547193859/egK4mqE9_normal.jpg","dc62519fda13b4ec",0,1,0,0,0,202,244,84418,43,NA
"78","Bean Pie?","1041778602914836481","227938862",FALSE,"227938862","en","everyone","1041842097345781760",2018-09-18 00:11:27,"BgRuhf",FALSE,NA,"2010-12-18T07:26:57.000Z","Tampa,Fla.I.F.&A.M.,Mu/Artist,Writer/Inventor/Plano, Ed D@ Tampa♡I","Tshombe E Edwards",FALSE,"Right behind U!","https://pbs.twimg.com/profile_images/1595392726547193859/egK4mqE9_normal.jpg","dc62519fda13b4ec",0,1,0,0,0,201,244,84418,43,NA
"79","Aaaaayyyyyeeeee!!!!!!","1041778602914836481","227938862",FALSE,"227938862","und","everyone","1041843146445991938",2018-09-18 00:15:37,"BgRuhf",FALSE,NA,"2010-12-18T07:26:57.000Z","Tampa,Fla.I.F.&A.M.,Mu/Artist,Writer/Inventor/Plano, Ed D@ Tampa♡I","Tshombe E Edwards",FALSE,"Right behind U!","https://pbs.twimg.com/profile_images/1595392726547193859/egK4mqE9_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,201,244,84418,43,NA
"80","#RedTide kills fish in Intracoastal Waterway @WFLAJohn https://t.co/t21AWVUXj4 @WFLA","1042230172693553153","85644587",FALSE,NA,"en","everyone","1042230172693553153",2018-09-19 01:53:31,"ryanminnaugh",TRUE,"https://t.co/WMNw7U3zfR","2009-10-27T19:42:48.000Z","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","Ryan Minnaugh",FALSE,"United States","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg","9db9aa483565ef9c",3,0,0,0,0,1296,1133,7717,17,NA
"81","FWC Report: #RedTide issues persist in Pinellas, Manatee, Sarasota counties https://t.co/usteRUAG1h @WFLA","1043315142317027328","85644587",FALSE,NA,"tl","everyone","1043315142317027328",2018-09-22 01:44:48,"ryanminnaugh",TRUE,"https://t.co/WMNw7U3zfR","2009-10-27T19:42:48.000Z","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","Ryan Minnaugh",FALSE,"United States","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg","9db9aa483565ef9c",2,0,1,0,0,1296,1133,7717,17,NA
