"","text","conversation_id","author_id","lang","id","created_at.x","in_reply_to_user_id","reply_settings","possibly_sensitive","protected","verified","username","created_at.y","description","url","location","name","profile_image_url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id"
"47","@jnganie1 @marcorubio We have had Red Tide before.","1026820760072081409","15725445","en","1028616726596988930",2018-08-12 12:18:33,"914591244030013440","everyone",FALSE,FALSE,FALSE,"rbmshow","2008-08-04T18:06:42.000Z","Host of the Morning Report and Rep for Urban Game Changers Florida. Pushing back mainstream media false narratives. While staying respectful and reasonable.","https://t.co/Wy2m6rjJhN","Tampa","FIGHT BACK MEDIA NETWORK","https://pbs.twimg.com/profile_images/1569341271210135554/riVL4VSx_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,2084,1931,47990,92,"1245535413231669250"
"48","#Dolphin tracked since 2006 found dead amid #RedTide outbreak; total now up to 11 | https://t.co/WSHrLxX63j https://t.co/Sz63kW2g9p","1029040782043439105","1283766950","en","1029040782043439105",2018-08-13 16:23:35,NA,"everyone",FALSE,FALSE,FALSE,"KatieMcCallTV","2013-03-20T16:59:24.000Z","Journalist - Host - Voice Over 🎙 🎥 Vanderbilt Commodore ⭐️","https://t.co/nrSSZ0b5pL","Chicago, IL","Katie McCall","https://pbs.twimg.com/profile_images/1242162977299730432/bo3mVjji_normal.jpg","dc62519fda13b4ec",0,0,2,0,0,3775,1883,4728,90,NA
"49","11th dolphin found deceased, believed to be first local victim of red tide. @WFLAhbit.ly/2MFwNY9","1029096746679513089","1090139174","en","1029096746679513089",2018-08-13 20:05:58,NA,"everyone",FALSE,FALSE,TRUE,"WFLAAvery","2013-01-14T20:55:38.000Z","Morning News Co-Anchor @wfla",NA,"Tampa, FL","Avery Cotton","https://pbs.twimg.com/profile_images/1450945115070029831/6ZW6bs2m_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,4663,1477,17284,96,NA
"50","Blame long line of politicians for Florida’s recurring algae crisis | Fred Grimm https://t.co/vw8bE98OMB @grimm_fred #redtide #lovefl","1029195026885214210","179231375","en","1029195026885214210",2018-08-14 02:36:30,NA,"everyone",FALSE,FALSE,FALSE,"NewMurphyLaw","2010-08-16T20:49:40.000Z","Tech PR professional. Michigan born. #LoveFL #GoBolts","https://t.co/EA5YonbqzU","Tampa, Florida","Krystle Murphy","https://pbs.twimg.com/profile_images/1363975575342358529/a0DA9Geu_normal.jpg","dc62519fda13b4ec",1,0,1,0,0,1180,1176,6499,61,NA
"51","Harmful #AlgalBloom trajectory forecast by OCG @USF shows some #KBrevis, the #algae responsible for #Florida #RedTide, along #beach between #StPete &amp; #Clearwater. #WFTV https://t.co/PP7BmSDKQg","1029401725906681856","27750332","en","1029401725906681856",2018-08-14 16:17:51,NA,"everyone",FALSE,FALSE,TRUE,"GWaldenWFTV","2009-03-30T22:41:31.000Z","Grew up on a Wisconsin dairy farm with 10 brothers & sisters. BS Geological Engineering & Geology Wisconsin. MS Atmospheric Science UCLA. Meteorologist @WFTV.","https://t.co/nQrWky2ePo","Orlando, FL","George Waldenberger","https://pbs.twimg.com/profile_images/851264637450334210/e8qhdOCZ_normal.jpg","5a5924d17d76eb63",0,0,0,0,0,8491,958,30484,234,NA
"52","Environmentalists double down, blast @FLGovScott for #RedTide crisis https://t.co/cpCpQ6QmiB","1029505964750323712","1090139174","en","1029505964750323712",2018-08-14 23:12:03,NA,"everyone",FALSE,FALSE,TRUE,"WFLAAvery","2013-01-14T20:55:38.000Z","Morning News Co-Anchor @wfla",NA,"Tampa, FL","Avery Cotton","https://pbs.twimg.com/profile_images/1450945115070029831/6ZW6bs2m_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,4663,1477,17284,96,NA
"53","@elgangster es el Red Tide,","1030043639609737218","923305058426589184","es","1030043639609737218",2018-08-16 10:48:35,"27943169","everyone",FALSE,FALSE,FALSE,"benitez3_jose","2017-10-25T21:47:34.000Z","From Ponce, Always elegant like Uvita, Elon Musk Fan, Porsche 964, pets lover, Favorite book El Quijote",NA,"Tampa, FL","Jose, the Ghost of Kyiv","https://pbs.twimg.com/profile_images/1557806298233819140/YndHkT6T_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,61,108,7264,0,NA
"54","Experts concerned about dolphin population with approaching red tide @WFLAJeff https://t.co/duSdhC0cIH @WFLA","1030260085019299841","85644587","en","1030260085019299841",2018-08-17 01:08:40,NA,"everyone",FALSE,FALSE,TRUE,"ryanminnaugh","2009-10-27T19:42:48.000Z","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","https://t.co/WMNw7U3zfR","United States","Ryan Minnaugh","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg","9db9aa483565ef9c",2,0,1,0,0,1296,1133,7717,17,NA
"55","Saw so much algae, thick af to. https://t.co/w8mIRi1zsD","1030863070258757638","804533033315528704","en","1030863070258757638",2018-08-18 17:04:43,NA,"everyone",FALSE,FALSE,FALSE,"BiGJYB","2016-12-02T03:49:57.000Z","I try to do my best and be positive while doing so.","https://t.co/2EVztL6zjg","South of the US","iTsMeJay","https://pbs.twimg.com/profile_images/1510667896489484293/EbEdxcGg_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,157,341,11819,1,"1476736081550888962"
"56","Blue-green algae now covers up to 90 percent of Lake Okeechobee😡 Anyone have a solution to stop the pollution and provide the funding to do so❓😡 https://t.co/VzoblQVBNo","1031526742576558085","864455966435180545","en","1031526742576558085",2018-08-20 13:01:54,NA,"everyone",FALSE,FALSE,FALSE,"EdwinShaffer7","2017-05-16T12:22:18.000Z","Retired Adj. Professor, Nuclear Medicine PET/CT, Grandpa, Bass 🎣 Master Florida 🐊 Atlanta⚾️Braves",NA,"Valrico, FL","Edwin Shaffer","https://pbs.twimg.com/profile_images/1153776906820624385/sYkGVyaj_normal.jpg","76d195c1204e61b2",0,0,1,0,0,3282,4862,17859,1,NA
"57","I’m no @JustinMosely, but I am at @_NWService learning about some of the advancements in technology that led to today’s hurricane forecasting, @MoteMarineLab hopes they can focus on research to forecast red tide the way meteorologists forecast hurricanes! https://t.co/jFVjaQxSgn","1032312275930152961","1962930078","en","1032312275930152961",2018-08-22 17:03:20,NA,"everyone",FALSE,FALSE,FALSE,"jessdlang","2013-10-15T16:22:57.000Z","",NA,NA,"Jessica Lang","https://pbs.twimg.com/profile_images/1355753456582201348/Uy6qjp8Z_normal.jpg","07d9f78873c82001",3,1,15,2,0,1688,189,1147,6,"1243976444373610499"
"58","@SNNTV","1032312275930152961","1962930078","qam","1032312443966578688",2018-08-22 17:04:00,"1962930078","everyone",FALSE,FALSE,FALSE,"jessdlang","2013-10-15T16:22:57.000Z","",NA,NA,"Jessica Lang","https://pbs.twimg.com/profile_images/1355753456582201348/Uy6qjp8Z_normal.jpg","79535b534e17173e",0,0,0,0,0,1688,189,1147,6,"1243976444373610499"
"59","I been wanting sea food but this red tide ain’t bout to kill me 🚮","1032388840856596482","3183481883","en","1032388840856596482",2018-08-22 22:07:35,NA,"everyone",FALSE,FALSE,FALSE,"topnotch_rob","2015-04-19T15:19:24.000Z","LongLiveLilJeff 3️⃣ StainGang4️⃣💚",NA,"Tampa, FL","TopNotch3️⃣","https://pbs.twimg.com/profile_images/1368350062577922048/tNdROAVk_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,1004,750,56322,6,"1453158075456802819"
"60","Red tide health impacts: Toxins can trigger coughing, sneezing | @WFLARod reports https://t.co/yyGFllR0nB","1032389850396127232","85644587","en","1032389850396127232",2018-08-22 22:11:35,NA,"everyone",FALSE,FALSE,TRUE,"ryanminnaugh","2009-10-27T19:42:48.000Z","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","https://t.co/WMNw7U3zfR","United States","Ryan Minnaugh","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg","dc62519fda13b4ec",1,0,1,0,0,1296,1133,7717,17,NA
"61","Red Tide is so bad that a reporter in a helicopter could smell the odor of the beach 100 feet below him. This year's outbreak is the worst. Rick Scott you own this. Quite blaming Bill Nelson for you're failure to act.","1032406340944252928","918601320977895424","en","1032406340944252928",2018-08-22 23:17:07,NA,"everyone",FALSE,FALSE,FALSE,"PLashley6","2017-10-12T22:16:36.000Z","Florida Freethinker, Doesn't Obey Well. 
Volunteer of America, Sometimes Obscene. All Lives Matter 🌎 ✌ 
#FBR #PRU",NA,"Tampa, FL","PhillipLashley6","https://pbs.twimg.com/profile_images/977674350462685188/1KZmCmhD_normal.jpg","01af119d415cd7d2",0,0,0,0,0,3837,4251,15243,1,"1053292727302045696"
"62","AND @WFLAAvery giving an update on #redtide . Take it from me, it’s no joke! https://t.co/8VIn58NGzf","1032567703322669056","144287906","en","1032567703322669056",2018-08-23 09:58:19,NA,"everyone",FALSE,FALSE,FALSE,"JanaJonesTV","2010-05-15T21:26:04.000Z","Find what makes you come alive and go do it. IG: wflajana",NA,"Tampa, FL","Jana Jones","https://pbs.twimg.com/profile_images/1299378257767227398/wobc1p2a_normal.jpg","4b121d921ac7e762",0,0,2,0,0,1422,921,4886,23,NA
"63","This Red tide shit crazy 🌊🤢🤮","1032634031832281088","317857714","en","1032634031832281088",2018-08-23 14:21:53,NA,"everyone",FALSE,FALSE,FALSE,"TFRESHTHECEO","2011-06-15T15:50:43.000Z","T.Fresh CEO/Founder of @spiffedupent1 , @2smackdpapers, @dunbarrentalgroup, @dunbardelicacies ‼️Booking contact Spiffedupent1@gmail.com #TeamSpiffy #2smackd","https://t.co/UrBYZnRe6a","United States","CEO & Entrepreneur 💰💸💲","https://pbs.twimg.com/profile_images/861973765198139392/_tJ18nDQ_normal.jpg","074d5ce471c43508",0,0,0,0,0,727,823,17351,8,"1593676417786683394"
"64","A breaking news story added to our assignments while covering #redtide. Horrible case of child neglect. Thankfully the kids will be ok.
STORY&gt;&gt; https://t.co/QSbUscBIYj
#tampabay #sarasota #breakingnews #tvnews #reporterlife #florida #heat #summer #wfla https://t.co/niYWaOBQln","1032783654378987521","18753503","en","1032783654378987521",2018-08-24 00:16:26,NA,"everyone",FALSE,FALSE,FALSE,"coreydavis6abc","2009-01-08T04:25:03.000Z","📺 Reporter @6abc","https://t.co/6OczQSSujA","Philadelphia, PA","Corey Davis","https://pbs.twimg.com/profile_images/1510626917371813894/UCchI5Q3_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,4291,4472,11147,104,"1510626972220727305"
"65","#Sarasota crews begin removing dead fish from iconic Bayfront #redtide @WFLACorey https://t.co/9QABDarOn6 @WFLA","1032805436179841024","85644587","en","1032805436179841024",2018-08-24 01:42:59,NA,"everyone",FALSE,FALSE,TRUE,"ryanminnaugh","2009-10-27T19:42:48.000Z","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","https://t.co/WMNw7U3zfR","United States","Ryan Minnaugh","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg","9db9aa483565ef9c",11,1,4,1,0,1296,1133,7717,17,NA
"66","@ryanminnaugh This deserves to be in front of your eyes, Ryan
Do with as you wish. I'll be interested
https://t.co/h7KkjOAtxC","1032805436179841024","578516563","en","1032808415846969344",2018-08-24 01:54:49,"85644587","everyone",FALSE,FALSE,FALSE,"gporter812","2012-05-13T00:32:41.000Z","Proud kid raised in a barn. My playgrounds were on the backside of 🐎racetracks.

It is easier to fool the people, than to convince them they have been fooled.",NA,NA,"gary","https://pbs.twimg.com/profile_images/1511849726953545737/PVAmk6PV_normal.jpg",NA,0,0,0,0,0,438,413,53381,3,"1598475194154340353"
"67","Update: EPC water monitoring results indicate #redtide (K. brevis) remains at background levels in Tampa Bay. Visit FWC to learn more about red tide in #Florida:  https://t.co/uCKWPAkfr8

 @MyFWC @HillsboroughFL https://t.co/2J2w7xXpe4","1033353852559470593","40763441","en","1033353852559470593",2018-08-25 14:02:11,NA,"everyone",FALSE,FALSE,FALSE,"EPCHC","2009-05-17T23:42:42.000Z","The EPC encourages environmental stewardship in our mission to protect the natural resources and quality of life for the citizens of Hillsborough County,","http://t.co/KFwyvcvTWU","Hillsborough County, FL","EPC of Hillsborough","https://pbs.twimg.com/profile_images/876819193596973063/puB0_xBe_normal.jpg","01afc45d690c1f0f",1,0,1,0,0,374,256,2020,5,NA
"68","Check out our latest blog post. Updates on what’s really going on with the #redtide and the local fishing report! #vacation #fishing #tampabay https://t.co/OMvmzOP7kT","1034219536654917633","3214574091","en","1034219536654917633",2018-08-27 23:22:07,NA,"everyone",FALSE,FALSE,FALSE,"InshoreSociety","2015-04-27T20:12:38.000Z","","http://t.co/fXpK08RPsW","Tampa, FL","Inshore Society","https://pbs.twimg.com/profile_images/594618696301191171/3zrPcTWO_normal.png","dc62519fda13b4ec",0,0,1,0,0,141,245,102,4,NA
"69","Jamie told me that we probably should eat fish bc of the red tides, but that was after I already made salmon. She was right, I feel sick 🤢","1034267968971198466","393462887","en","1034267968971198466",2018-08-28 02:34:34,NA,"everyone",FALSE,FALSE,FALSE,"ErikaGabriella_","2011-10-18T15:36:02.000Z","Spread Happiness ✨ UTampa '20",NA,NA,"Erika Benitez 🌻","https://pbs.twimg.com/profile_images/1580660422557974528/5kosZytG_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,812,685,21850,1,"1181584390465433601"
"70","@realDonaldTrump I am disgusted by everything involved with your administration. Signed a voter in #FLoridaPrimaries thank goodness for @AndrewGillum and @SenBillNelson let’s get rid of this #RedTide that is currently plaguing our government #BlueWave #BlueWave2018","1034772809350885376","20928929","en","1034858259524608001",2018-08-29 17:40:10,"25073877","everyone",FALSE,FALSE,FALSE,"alliecat1026","2009-02-15T19:05:25.000Z","citizen: Earth : Northern Hemisphere. she/her. lover of old books, new ideas & WAM.",NA,"Florida, USA","Alexandra🇪🇸🇺🇸","https://pbs.twimg.com/profile_images/1378363206058541057/mYEqVICv_normal.jpg","dc62519fda13b4ec",1,1,6,0,0,128,893,3056,8,"938026990212452353"
"71","Hangin on Sandkey ... No red tide here!! #sandkey #cousins #summer #beach https://t.co/HOtfQm6Uwf","1034916195982626827","26660432","en","1034916195982626827",2018-08-29 21:30:23,NA,"everyone",FALSE,FALSE,FALSE,"cyndibelle","2009-03-26T01:59:23.000Z","Travel is the only thing you buy that makes you richer!! 🌴🌞👙🐠✈️",NA,"Cincinnati Ohio","Cyndi Belle Albers","https://pbs.twimg.com/profile_images/1512488397708972036/dQ5kPLur_normal.jpg","44c12398792e903e",0,0,2,0,0,132,87,2083,1,NA
"72","Red tide detected in high concentrations off Pinellas coast #redtide @WFLApeter https://t.co/lmvat6jey5 @WFLA","1034967693403742208","85644587","en","1034967693403742208",2018-08-30 00:55:01,NA,"everyone",FALSE,FALSE,TRUE,"ryanminnaugh","2009-10-27T19:42:48.000Z","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","https://t.co/WMNw7U3zfR","United States","Ryan Minnaugh","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg","9db9aa483565ef9c",0,0,0,0,0,1296,1133,7717,17,NA
"73","@Cable_Rocks @Mac_D_of_SYN @zbyte64 @OldSamJacinto @Dictionarycom Regarding Scott, as in ""don't monkey up the environment.  The red tide killing sea life and destroying industries is just fake news.""  Is that what you mean by don't mess up Scott's successes?","1034835947572129793","1548980701","en","1035026728270409729",2018-08-30 04:49:36,"707355779397849089","everyone",FALSE,FALSE,FALSE,"floridablue97","2013-06-26T19:45:05.000Z","University of Michigan, 1980, #GoBlue University of Florida, 1982. 
Mets #LFGM, Jets, Islanders fan.",NA,"Florida, USA","Karl","https://pbs.twimg.com/profile_images/1363318934376693760/UMftG-DL_normal.jpg","70b7be4d968912d3",0,0,0,0,0,2297,4627,20022,0,NA
"74","@MyFWC calls for catch-and-release of snook and redfish in areas affected by red tide.  This is temporary. https://t.co/Hp80HODtq2","1035180814189903879","82925465","en","1035180814189903879",2018-08-30 15:01:53,"19339778","everyone",FALSE,FALSE,TRUE,"MichaelPaluska","2009-10-16T17:11:30.000Z","Special projects Reporter at ABC Action News.","https://t.co/ubIaHDiqQ4","Tampa, FL","Michael Paluska","https://pbs.twimg.com/profile_images/1507698331249790979/ycOs_bfx_normal.jpg","dc62519fda13b4ec",0,0,0,0,0,1697,1493,5504,72,NA
"75","@MajorityFwd WRONG!!!!!! Red Tide has been around for YEARS!!! We are not doing anything different today that we did 20-30 yrs ago! Nice try tho","1035230930447654912","2827954475","en","1035300793568698368",2018-08-30 22:58:38,"718499819283726336","everyone",FALSE,FALSE,FALSE,"beauxvisages2","2014-10-13T18:21:15.000Z","🕉 Seek Peace! 🌸",NA,"United States","Just Karen™️ 🦋","https://pbs.twimg.com/profile_images/1324141535949148160/eD33yi5E_normal.jpg","dc62519fda13b4ec",3,5,21,0,0,3862,1955,40676,16,"886038729323945984"
"76","@QuiteP0sh @MajorityFwd Ding! Ding! Ding! This person GETS IT!!!! Florida sewage system is the worst in the country and it is rotting with Septic tanks. On top of Red Tide bacteria and we have had NO name storms this summer. None! These storms are crucial to move this toxic water out into the Gulf.","1035230930447654912","2827954475","en","1035633842378424320",2018-08-31 21:02:03,"2848821372","everyone",FALSE,FALSE,FALSE,"beauxvisages2","2014-10-13T18:21:15.000Z","🕉 Seek Peace! 🌸",NA,"United States","Just Karen™️ 🦋","https://pbs.twimg.com/profile_images/1324141535949148160/eD33yi5E_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,3862,1955,40676,16,"886038729323945984"
"77","@NRSC @SenBillNelson @FLGovScott has been governor of Florida for almost a decade &amp; cut funds for environmental projects, clean water management &amp; neglected the Everglades. That brought the state the green algae, ruining tourism &amp; will cost a fortune to clean up. Vote for @SenBillNelson","1035605895395397632","838146957470285830","en","1035730501536047104",2018-09-01 03:26:09,"5693842","everyone",FALSE,FALSE,FALSE,"ellyne711","2017-03-04T21:59:41.000Z","Government & Politics, Sports, #FrontalTemporalDegeneration awareness, treat others as you want to be treated. #Healthcare is a right. #ClimateChange is real",NA,"Tampa, FL","Ejlm","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","dc62519fda13b4ec",0,0,0,0,0,149,1049,16538,6,"1149478792139685888"
"78","@marcorubio Marco, as governor of FLORIDA, @FLGovScott seriously underfunded our public schools. As a result, we are now ranked 45 out of 50 and have a severe teacher shortage. He also cut funding for water management, &amp; FLORIDA now has toxic green algae. Vote for @SenBillNelson","1034612200487485440","838146957470285830","en","1035731965150998528",2018-09-01 03:31:58,"15745368","everyone",FALSE,FALSE,FALSE,"ellyne711","2017-03-04T21:59:41.000Z","Government & Politics, Sports, #FrontalTemporalDegeneration awareness, treat others as you want to be treated. #Healthcare is a right. #ClimateChange is real",NA,"Tampa, FL","Ejlm","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","dc62519fda13b4ec",0,0,0,0,0,149,1049,16538,6,"1149478792139685888"
