"","text","lang","author_id","possibly_sensitive","id","conversation_id","reply_settings","created_at.x","in_reply_to_user_id","username","created_at.y","protected","description","verified","location","profile_image_url","name","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"36","@CathyNotToday Freudian slip! Not tobprotect against the retired, with the possible exception of the villages, but from red tide and green algae","en","42043526",FALSE,"1278341874084798464","1278251033882497027","everyone",2020-07-01 14:57:07,"42043526","dctblackwell","2009-05-23T15:27:27.000Z",FALSE,"Nonprofit fundraiser, college instructor, arts, marketing, communications. Lifelong Democrat. Astounded by man's inhumanity to man.",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1547052912240742401/53UMdoAR_normal.jpg","DCTBlackwell",NA,NA,0,1,1,0,0,899,1108,25423,4,NA,NA
"37","@dctblackwell I knew your drift !! Haha !!","en","1072638936672014341",FALSE,"1278342666191876098","1278251033882497027","everyone",2020-07-01 15:00:16,"42043526","CathyNotToday","2018-12-11T23:47:05.000Z",FALSE,"ohh Boston you’re my home,blue dot Fl:keep ur rosaries off my ovaries:F/B @annaforFlorida,@glennkirschner2, @irwinredlenerMD @jennycohn1, @RepRiggleman, 🚫lists",FALSE,"Ass in SRQ Florida;Heart in MA","https://pbs.twimg.com/profile_images/1080162644429078528/Vz7J_JSy_normal.jpg","Cathy",NA,"1314645214406074368",0,0,1,0,0,7411,3834,91448,26,NA,NA
"38","So THAT’s what happened yesterday 🤦🏻‍♀️
. https   www mysuncoast com 2020 06 30 major sewer line break spills millions gallons near sarasota bay manatee county","en","4276314327",FALSE,"1278385320388632582","1278385320388632582","everyone",2020-07-01 17:49:46,NA,"sponzillotv","2015-11-25T16:52:58.000Z",FALSE,"NY➡️FL. Cinephile. Photographer. Comedienne. she/her. #COYR #WeAreND #Quakeborn #FOH  🏳️‍🌈📷🇮🇹 #TransInclusiveFeminist",FALSE,"Sarasota, FL","https://pbs.twimg.com/profile_images/1268045255695269891/3JDwY0Eq_normal.jpg","Samantha Ponzillo","https://t.co/FNB8ICrZwa","1585251333489426432",0,0,0,0,0,2101,4938,31482,34,NA,"So THAT’s what happened yesterday 🤦🏻‍♀️
https://t.co/m80vliCLRs"
"39","America's infrastructure is crumbling everywhere! 😯 . https   www mysuncoast com 2020 06 30 major sewer line break spills millions gallons near sarasota bay manatee county","en","1400552659",FALSE,"1278435358078898176","1278435358078898176","everyone",2020-07-01 21:08:36,NA,"DrLiebknicht","2013-05-03T19:29:09.000Z",FALSE,"Brilliant mad scientist, philosopher, mischief-maker, citizen. Never turn your back on a Republican. #MaskUp #Resist #BidenHarrisToSaveAmerica",FALSE,"The Wild Wild West & Beyond!","https://pbs.twimg.com/profile_images/454265596046106625/5x1Bou0U_normal.jpeg","Miguelito Loveless","https://t.co/HVDk6dhJGP","1338145820768673793",0,0,0,0,0,2489,4973,109500,19,NA,"America's infrastructure is crumbling everywhere! 😯 https://t.co/NzAn8F2bhi"
"40","Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay . https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay","en","6942422",FALSE,"1278450571914162183","1278450571914162183","everyone",2020-07-01 22:09:03,NA,"HeraldTribune","2007-06-19T21:13:46.000Z",FALSE,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",TRUE,"Sarasota, Florida","https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png","Sarasota Herald-Tribune","https://t.co/W5oFw0FxIi",NA,2,0,2,0,0,61772,836,119006,923,NA,"Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay https://t.co/oTEadW7ggp"
"41","RT @HeraldTribune: Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay https://t.co/oTEadW7ggp","en","278324876",FALSE,"1278450918460096515","1278450918460096515","everyone",2020-07-01 22:10:26,NA,"harmonych2","2011-04-07T02:02:08.000Z",FALSE,"RetNurse-USAVetChaplainsAssistant~Currently testng theory that teaching kindness 2bots will release the men.👀 #DivineMasculine #Forgiveness #ExNurseApologyTour",FALSE,"Sarasota, FL","https://pbs.twimg.com/profile_images/1070001459339673606/j4M5RToE_normal.jpg","Linda Chapman","https://t.co/TITTEYgLsV","1113467304271122432",2,0,0,0,0,1114,2280,15150,6,NA,"Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay https://t.co/oTEadW7ggp"
"42","According to @HeraldTribune reporter, Tim Fanning, The spill began on June 17th, however, the Town of Longboat Key did not publicly report the issue until Monday, nearly two weeks later.
@ValezkaSNN
MORE: . https   www snntv com story 42317309 an estimated 258 million gallons may have leaked through a longboat key sewer pipe running along the bottom of sarasota bay","en","324496098",FALSE,"1278462707172356096","1278462707172356096","everyone",2020-07-01 22:57:16,NA,"SNNTV","2011-06-26T18:35:28.000Z",FALSE,"Your local news leader
News, Weather, & Sports in Sarasota, Manatee, Charlotte and DeSoto counties
Have a news tip? Call (941)361-4600 or email news@snntv.com",TRUE,"Sarasota, FL","https://pbs.twimg.com/profile_images/1438922910891057153/5ja7SLWj_normal.jpg","SNN","https://t.co/4u07GjR48n",NA,2,0,0,1,0,13805,897,54143,208,NA,"According to @HeraldTribune reporter, Tim Fanning, The spill began on June 17th, however, the Town of Longboat Key did not publicly report the issue until Monday, nearly two weeks later.
@ValezkaSNN
MORE: https://t.co/1TXh1UDLlZ"
"43","RT @HeraldTribune: Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay https://t.co/oTEadW7ggp","en","836348305567268865",FALSE,"1278493181072588800","1278493181072588800","everyone",2020-07-02 00:58:22,NA,"indivisible_brd","2017-02-27T22:52:29.000Z",FALSE,"Indivisible Bradenton",FALSE,"Bradenton, FL","https://pbs.twimg.com/profile_images/836350408868171776/kwaVmLAx_normal.jpg","IndivisibleBradenton",NA,"1109118422216892416",2,0,0,0,0,1149,946,25194,24,NA,"Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay https://t.co/oTEadW7ggp"
"44","WTF? . https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay","und","558818756",FALSE,"1278500148931375106","1278500148931375106","everyone",2020-07-02 01:26:03,NA,"davematt88","2012-04-20T17:48:40.000Z",FALSE,"Loves travel, animals, books and movies.
#Resistance #Theresistance",FALSE,"Kansas City","https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg","Dave Matt",NA,"1307816328993148934",2,5,6,0,0,60042,61753,401429,79,NA,"WTF? https://t.co/O7lAtvI7Wq"
"45","@SaftyInNumbers I know","en","558818756",FALSE,"1278500599802277889","1278500148931375106","everyone",2020-07-02 01:27:51,"2470055959","davematt88","2012-04-20T17:48:40.000Z",FALSE,"Loves travel, animals, books and movies.
#Resistance #Theresistance",FALSE,"Kansas City","https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg","Dave Matt",NA,"1307816328993148934",0,1,1,0,0,60055,61761,401445,79,NA,NA
"46","@SaftyInNumbers good thing you didn't. I have family there and I've been there many times","en","558818756",FALSE,"1278502879846895619","1278500148931375106","everyone",2020-07-02 01:36:54,"2470055959","davematt88","2012-04-20T17:48:40.000Z",FALSE,"Loves travel, animals, books and movies.
#Resistance #Theresistance",FALSE,"Kansas City","https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg","Dave Matt",NA,"1307816328993148934",0,1,1,0,0,60055,61761,401445,79,NA,NA
"47","@SaftyInNumbers I do. ....😂😂😂","und","558818756",FALSE,"1278503311314956289","1278500148931375106","everyone",2020-07-02 01:38:37,"2470055959","davematt88","2012-04-20T17:48:40.000Z",FALSE,"Loves travel, animals, books and movies.
#Resistance #Theresistance",FALSE,"Kansas City","https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg","Dave Matt",NA,"1307816328993148934",0,1,1,0,0,60055,61761,401445,79,NA,NA
"48","@SaftyInNumbers Most of them are felons😂😂😂","en","558818756",FALSE,"1278503712986726400","1278500148931375106","everyone",2020-07-02 01:40:13,"2470055959","davematt88","2012-04-20T17:48:40.000Z",FALSE,"Loves travel, animals, books and movies.
#Resistance #Theresistance",FALSE,"Kansas City","https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg","Dave Matt",NA,"1307816328993148934",0,0,1,0,0,60055,61761,401445,79,NA,NA
"49","@davematt88 🤮","und","1197604395942338563",FALSE,"1278505493636493313","1278500148931375106","everyone",2020-07-02 01:47:17,"558818756","womanworried","2019-11-21T19:55:26.000Z",FALSE,"What the hell is wrong with you?  #SaveAmericaFromEvil Idiots.
Widow, mother, animal lover, reads a lot #PresidentBiden #HillaryWasRight              (no dm’s)",FALSE,NA,"https://pbs.twimg.com/profile_images/1241550879335034880/WEsbZxG3_normal.jpg","Woman 🇺🇸🌊",NA,NA,0,0,1,0,0,6443,6447,48674,7,NA,NA
"50","@davematt88 WTAF for sure","en","818160136632070145",FALSE,"1278505816937676801","1278500148931375106","everyone",2020-07-02 01:48:34,"558818756","djtcs7481","2017-01-08T18:19:12.000Z",FALSE,"#Women'sRights #BlueCrew #BLM Lifelong pursuit of justice, avid U-Michigan sports fan #GoBlue in 22 #FlyEaglesFly",FALSE,"St Paul, MN","https://pbs.twimg.com/profile_images/1464364970515132422/o_WYTcO-_normal.jpg","OS Grant",NA,NA,0,0,1,0,0,3774,4880,9952,0,"60e2c37980197297",NA
"51","@SaftyInNumbers @davematt88 Literally","en","1179565664106942467",FALSE,"1278509489193390080","1278500148931375106","everyone",2020-07-02 02:03:10,"2470055959","mackaracka","2019-10-03T01:16:09.000Z",FALSE,"Whatever you think don't never unless you will.

Like/RT does not =  endorsement.  #uglydogs
No hidden meanings",FALSE,"Wherever I am","https://pbs.twimg.com/profile_images/1332016695490326533/tUtaqksw_normal.jpg","Mackaracka",NA,"1352071659302367233",0,0,2,0,0,2214,4804,130014,6,NA,NA
"52","@davematt88 Such a shame, such a beautiful area.","en","1179565664106942467",FALSE,"1278509584064434178","1278500148931375106","everyone",2020-07-02 02:03:33,"558818756","mackaracka","2019-10-03T01:16:09.000Z",FALSE,"Whatever you think don't never unless you will.

Like/RT does not =  endorsement.  #uglydogs
No hidden meanings",FALSE,"Wherever I am","https://pbs.twimg.com/profile_images/1332016695490326533/tUtaqksw_normal.jpg","Mackaracka",NA,"1352071659302367233",0,1,1,0,0,2214,4804,130014,6,NA,NA
"53","RT @davematt88: WTF? https://t.co/O7lAtvI7Wq","und","1179565664106942467",FALSE,"1278509611272847360","1278509611272847360","everyone",2020-07-02 02:03:39,NA,"mackaracka","2019-10-03T01:16:09.000Z",FALSE,"Whatever you think don't never unless you will.

Like/RT does not =  endorsement.  #uglydogs
No hidden meanings",FALSE,"Wherever I am","https://pbs.twimg.com/profile_images/1332016695490326533/tUtaqksw_normal.jpg","Mackaracka",NA,"1352071659302367233",2,0,0,0,0,2214,4804,129921,6,NA,"WTF? https://t.co/O7lAtvI7Wq"
"54","@mackaracka I agree","en","558818756",FALSE,"1278509652607676417","1278500148931375106","everyone",2020-07-02 02:03:49,"1179565664106942467","davematt88","2012-04-20T17:48:40.000Z",FALSE,"Loves travel, animals, books and movies.
#Resistance #Theresistance",FALSE,"Kansas City","https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg","Dave Matt",NA,"1307816328993148934",0,1,1,0,0,60055,61761,401445,79,NA,NA
"55","@davematt88 Only bright side, it may keep ppl off the beaches and slow the spread.","en","1179565664106942467",FALSE,"1278510209649053697","1278500148931375106","everyone",2020-07-02 02:06:02,"558818756","mackaracka","2019-10-03T01:16:09.000Z",FALSE,"Whatever you think don't never unless you will.

Like/RT does not =  endorsement.  #uglydogs
No hidden meanings",FALSE,"Wherever I am","https://pbs.twimg.com/profile_images/1332016695490326533/tUtaqksw_normal.jpg","Mackaracka",NA,"1352071659302367233",0,0,1,0,0,2214,4804,130014,6,NA,NA
"56","#Florida city's leaky pipe spilled 26 to 28M gallons of sewage into bay ahead of #4thofJuly weekend beach trips.  via @TimothyJFanning. https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay","en","62575859",FALSE,"1278661061194010630","1278661061194010630","everyone",2020-07-02 12:05:28,NA,"craigtimes","2009-08-03T17:55:56.000Z",FALSE,"THE STATE YOU'RE IN & MANATEE INSANITY both out in paperback now! Other books: NYT bestseller OH, FLORIDA! & CAT TALE. Columnist, Florida Phoenix. Florida man.",FALSE,"St. Petersburg FL","https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg","Craig Pittman","https://t.co/Y1kqEYKFCg","1437092398249689093",14,7,17,2,0,20627,2285,180255,859,NA,"#Florida city's leaky pipe spilled 26 to 28M gallons of sewage into bay ahead of #4thofJuly weekend beach trips. https://t.co/wP6Lt9VIGX via @TimothyJFanning"
"57","RT @craigtimes: #Florida city's leaky pipe spilled 26 to 28M gallons of sewage into bay ahead of #4thofJuly weekend beach trips. https://t.…","en","1403125830",FALSE,"1278661249052573696","1278661249052573696","everyone",2020-07-02 12:06:12,NA,"VmkellerVanessa","2013-05-04T19:02:18.000Z",FALSE,"Mother, Wife, Daughter, Sister, Human Being and Breast Cancer survivor",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1246495581293379586/9VeQ5On5_normal.jpg","Vanessa Keller",NA,NA,14,0,0,0,0,552,801,255878,13,NA,"#Florida city's leaky pipe spilled 26 to 28M gallons of sewage into bay ahead of #4thofJuly weekend beach trips. https://t.co/wP6Lt9VIGX via @TimothyJFanning"
"58","RT @craigtimes: #Florida city's leaky pipe spilled 26 to 28M gallons of sewage into bay ahead of #4thofJuly weekend beach trips. https://t.…","en","22039734",FALSE,"1278661626598694913","1278661626598694913","everyone",2020-07-02 12:07:42,NA,"hpoinsett","2009-02-26T18:07:58.000Z",FALSE,"News junkie, writer, student of life, animal lover, tennis nut 🎾, resident of #WadeCounty forever 🏀. Love your Mother 🌎. Retweets do not = endorsements.",FALSE,"Miami, Florida","https://pbs.twimg.com/profile_images/1152584440968818689/MqZ0aOog_normal.jpg","Holly Poinsett",NA,"1139330057305055232",14,0,0,0,0,1196,4784,107801,35,NA,"#Florida city's leaky pipe spilled 26 to 28M gallons of sewage into bay ahead of #4thofJuly weekend beach trips. https://t.co/wP6Lt9VIGX via @TimothyJFanning"
"59","RT @craigtimes: #Florida city's leaky pipe spilled 26 to 28M gallons of sewage into bay ahead of #4thofJuly weekend beach trips. https://t.…","en","827983342184329216",FALSE,"1278662142737211394","1278662142737211394","everyone",2020-07-02 12:09:45,NA,"analenafl","2017-02-04T20:53:06.000Z",FALSE,"interests social political thought, medicine, wine, cognitive science, art",FALSE,NA,"https://pbs.twimg.com/profile_images/828270177800351744/r-fESXKV_normal.jpg","Eileen",NA,"1071382573425790976",14,0,0,0,0,888,2644,91556,6,NA,"#Florida city's leaky pipe spilled 26 to 28M gallons of sewage into bay ahead of #4thofJuly weekend beach trips. https://t.co/wP6Lt9VIGX via @TimothyJFanning"
"60","@craigtimes @TimothyJFanning When are they going to learn?! Geez!","en","268057089",FALSE,"1278662430210605056","1278661061194010630","everyone",2020-07-02 12:10:54,"62575859","GeigerWanderer","2011-03-18T02:14:58.000Z",FALSE,"The Mellow Wanderer. Multimedia Travel Blogger, Curious Dude. Travel 🛫➡️ adventure 🚵🏾‍♀️➡️ beaches 🏖➡️nature 🏞➡️ my thing. Opinons: my own.",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1446622096671522818/Y8ebkwuA_normal.jpg","Steve Geiger-The Mellow Wanderer 😎✌️🧳","https://t.co/sLY2Jo8EPf",NA,0,0,1,0,0,1551,948,10540,80,"bd975a41c2c796e9",NA
"61","RT @craigtimes: #Florida city's leaky pipe spilled 26 to 28M gallons of sewage into bay ahead of #4thofJuly weekend beach trips. https://t.…","en","415678059",FALSE,"1278664078123249664","1278664078123249664","everyone",2020-07-02 12:17:27,NA,"maxmhouck","2011-11-18T17:17:11.000Z",FALSE,"Forensic scientist, anthropologist, philosopher, contrary catalyst. There is no box; think outside of that. ""The Larry David of Forensic Science."" My opinions.",FALSE,"St Petersburg, FL","https://pbs.twimg.com/profile_images/2244055471/forensic_01_normal.jpg","Max Houck",NA,NA,14,0,0,0,0,2653,518,33271,49,NA,"#Florida city's leaky pipe spilled 26 to 28M gallons of sewage into bay ahead of #4thofJuly weekend beach trips. https://t.co/wP6Lt9VIGX via @TimothyJFanning"
"62","@craigtimes @TimothyJFanning Part of Longboat Key is in Manatee County, part is in Sarasota County. Which local government is responsible for this sewer pipe leak left unattended for two weeks?","en","26076407",FALSE,"1278664538976591877","1278661061194010630","everyone",2020-07-02 12:19:17,"62575859","SJUA08","2009-03-23T19:59:21.000Z",FALSE,"Moderate. Country First. Democracy. No party affiliation. Engineer. UF alumni. Statehood supporter for Puerto Rico & the U.S. Virgin Islands. Surfing is Life.",FALSE,"USA","https://pbs.twimg.com/profile_images/1563861024297582592/niRlJA_O_normal.jpg","Kiki",NA,"1586910860966072323",0,1,1,0,0,1706,2274,61941,27,NA,NA
