"","text","id","in_reply_to_user_id","possibly_sensitive","created_at.x","conversation_id","reply_settings","author_id","lang","verified","created_at.y","name","username","profile_image_url","protected","description","location","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"177","Tampa Bay Buccaneers LOSE oil spill settlement appeal after claiming the 2010 Deepwater Horizon disaster had cost the team $19.5 million as court rules revenue was not significantly affected . https   www dailymail co uk news article 7073565 Court NFLs Bucs not entitled damages BP spill html","1133202266989748224",NA,FALSE,2019-05-28 02:44:08,"1133202266989748224","everyone","15501305","en",FALSE,"2008-07-20T13:30:12.000Z","📰The_News_DIVA📰","The_News_DIVA","https://pbs.twimg.com/profile_images/2339424243/yi6x1e8o318u40z0gp3w_normal.png",FALSE,"NYC 🗽 
Curator of #News 📰
Followed by @BarackObama, @BritneySpears, @MorgFair, @Barbi_Twins, @DEADLINE  
🇺🇸 🇬🇧🇫🇷 
Member #TheResistance 🌊","Croton-on-Hudson, NY","862192332912943104","https://t.co/QvIwEDR5qy",NA,0,0,1,0,0,67812,91188,2016348,1648,"Tampa Bay Buccaneers LOSE oil spill settlement appeal after claiming the 2010 Deepwater Horizon disaster had cost the team $19.5 million as court rules revenue was not significantly affected https://t.co/ZXkCW1Yjj0"
"178","Tampa Bay Buccaneers attempted to receive compensation from 2010 oil spill #BucsNation . https   thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill","1133233904364793859",NA,FALSE,2019-05-28 04:49:51,"1133233904364793859","everyone","890219434576629761","en",FALSE,"2017-07-26T14:37:07.000Z","TB Buccaneers Talk","Buccaneers_TT","https://pbs.twimg.com/profile_images/890220484738023425/5yWWFFXC_normal.jpg",FALSE,"The community for fans of the Tampa Bay Buccaneers!",NA,NA,"https://t.co/7MZuiMIvVY",NA,0,0,0,0,0,30,7,9882,1,"Tampa Bay Buccaneers attempted to receive compensation from 2010 oil spill #BucsNation https://t.co/OPzGOsQVu5"
"179","The Tampa Bay Buccaneers were suing British Petroleum for revenue lost in 2010? Someone should probably tell the Buccaneers organization that an oil spill is not the reason fans weren’t going to games.. ","1133292832079384576",NA,FALSE,2019-05-28 08:44:01,"1133292832079384576","everyone","16018726","en",FALSE,"2008-08-27T22:32:33.000Z","ChrisHumpherys","SportsChump","https://pbs.twimg.com/profile_images/367046737/Rev_normal.jpg",FALSE,"Founder of https://t.co/vMIDBusDHY... an interactive, analytical and hopefully entertaining look at the world of sports and all things otherwise","Tampa, Florida",NA,"https://t.co/tIZk23NAXD",NA,0,0,0,0,0,697,1072,15857,23,"The Tampa Bay Buccaneers were suing British Petroleum for revenue lost in 2010? Someone should probably tell the Buccaneers organization that an oil spill is not the reason fans weren’t going to games."
"180","Tampa Bay Bucs not entitled to BP oil spill money #tampabay #buccaneers #GoBucs . https   www nola com crime 2019 05 tampa bay bucs not entitled to bp oil spill money html","1133389551668465664",NA,FALSE,2019-05-28 15:08:21,"1133389551668465664","everyone","1371641514","en",FALSE,"2013-04-22T08:57:14.000Z","Buccaneers Bee","Buccaneersblog1","https://pbs.twimg.com/profile_images/1021219436102135808/YxIs5GlP_normal.jpg",FALSE,"Save time, stay top of mind & build your market. https://t.co/yCqlwQCKFW  finding and posting live #Buccaneers😍news here. Build your #bhivewith us.#savethebees","Tampa Bay, FL",NA,NA,NA,0,0,0,0,0,1860,1866,14371,11,"Tampa Bay Bucs not entitled to BP oil spill money #tampabay #buccaneers #GoBucs https://t.co/Pbx6uJYY9r"
"181","Re: DeepWater Horizon (BP Oil Spill) about 12 teams were within the ""affected area"" - all Tampa Bay teams, all New Orleans teams, and I believe all Houston teams as well. I'm interested in how many filed . I'm not defending #Bucs but doubt they were only ones.. ","1133417939632369665",NA,FALSE,2019-05-28 17:01:09,"1133417939632369665","everyone","61910960","en",FALSE,"2009-08-01T00:07:18.000Z","Proud Katz","A_Katzman83","https://pbs.twimg.com/profile_images/1362157470240620547/41U8NtJh_normal.jpg",FALSE,"Rays, Bucs,Bolts, Country Music,LMN , 90210 ,SVU, and The Golden Girls.If you can't comprehend sarcasm you shouldn't follow. @Buccateers podcast contributor","Bear Creek, FL",NA,NA,NA,0,3,0,0,0,3017,1729,370953,93,"Re: DeepWater Horizon (BP Oil Spill) about 12 teams were within the ""affected area"" - all Tampa Bay teams, all New Orleans teams, and I believe all Houston teams as well. I'm interested in how many filed . I'm not defending #Bucs but doubt they were only ones."
"182","@A_Katzman83 I just don’t get how an oil spill that happened nearly 10 years ago affects a football team 320 miles away. 

Something doesn’t seem right about this.","1133418681776709633","61910960",FALSE,2019-05-28 17:04:06,"1133417939632369665","everyone","2825011767","en",FALSE,"2014-10-12T13:46:50.000Z","Vic","vic_dubve","https://pbs.twimg.com/profile_images/1605302788778508295/WI6Hva7T_normal.jpg",FALSE,"","Somewhere",NA,NA,NA,0,1,0,0,0,405,824,37987,14,NA
"183","Court to Tampa Bay Bucs: claims for BP oil spill damages are out of bounds.   via @ProFootballTalk @Buccaneers @sejorg @NFL. https   profootballtalk nbcsports com 2019 05 27 court finds that buccaneers used creative accounting to support claim for deepwater horizon compensation","1133420017226326016",NA,FALSE,2019-05-28 17:09:24,"1133420017226326016","everyone","250916233","en",FALSE,"2011-02-12T02:18:58.000Z","Rocky Kistner","therockyfiles","https://pbs.twimg.com/profile_images/1588676750887747585/FUHyUFaE_normal.jpg",FALSE,"Enviro journalist. @SEJ fundraising committee. @Oceanites advis. board. Mizzou grad. https://t.co/oCPXUK9v6G @therockyfiles@journa.host","Washington DC",NA,"https://t.co/p63wCvUW19",NA,0,0,0,0,0,2372,3735,34898,178,"Court to Tampa Bay Bucs: claims for BP oil spill damages are out of bounds.  https://t.co/nX0lZ9AiWA via @ProFootballTalk @Buccaneers @sejorg @NFL"
"184","@A_Katzman83 If any other teams did this, my question would be.....were those other teams less than truthful about revenues from one year to the next? Apparently, the Bucs were dishonest about yearly revenue in order to argue that there was a BP-related drop.","1133420612163186689","61910960",FALSE,2019-05-28 17:11:46,"1133417939632369665","everyone","1059530271765209090","en",FALSE,"2018-11-05T19:37:56.000Z","PeteySnaxx 😐🎳","PeteWestPark","https://pbs.twimg.com/profile_images/1611681625183592450/_U9y2L4-_normal.jpg",FALSE,"Atlanta FX, Reservation Dogs, Breaking Bad, Dead To Me

Post-Punk, 80s New Wave 

Dolphins, Heat, Rays","Port Richey, FL","1376161297469997060",NA,NA,0,2,0,0,0,696,571,62689,4,NA
"185","@A_Katzman83 Also, it sucks that Houston isn't the Houston Oilers anymore. And it would have been weird if Bud Adams (former owner and oilman) would try to get money as a result of an oil spill.","1133420995744817152","1059530271765209090",FALSE,2019-05-28 17:13:17,"1133417939632369665","everyone","1059530271765209090","en",FALSE,"2018-11-05T19:37:56.000Z","PeteySnaxx 😐🎳","PeteWestPark","https://pbs.twimg.com/profile_images/1611681625183592450/_U9y2L4-_normal.jpg",FALSE,"Atlanta FX, Reservation Dogs, Breaking Bad, Dead To Me

Post-Punk, 80s New Wave 

Dolphins, Heat, Rays","Port Richey, FL","1376161297469997060",NA,NA,0,0,0,0,0,696,571,62689,4,NA
"186","@vicburnsred It doesn't but I did work for people on their claims- it was a wacky settlement where you only needed to show numbers not direct causation","1133424601718042624","2825011767",FALSE,2019-05-28 17:27:37,"1133417939632369665","everyone","61910960","en",FALSE,"2009-08-01T00:07:18.000Z","Proud Katz","A_Katzman83","https://pbs.twimg.com/profile_images/1362157470240620547/41U8NtJh_normal.jpg",FALSE,"Rays, Bucs,Bolts, Country Music,LMN , 90210 ,SVU, and The Golden Girls.If you can't comprehend sarcasm you shouldn't follow. @Buccateers podcast contributor","Bear Creek, FL",NA,NA,NA,0,0,2,0,0,3011,1725,371017,93,NA
"187","@fl_west My guess is knowing the Glazers they were more canniving than others","1133424778763747333","1059530271765209090",FALSE,2019-05-28 17:28:19,"1133417939632369665","everyone","61910960","en",FALSE,"2009-08-01T00:07:18.000Z","Proud Katz","A_Katzman83","https://pbs.twimg.com/profile_images/1362157470240620547/41U8NtJh_normal.jpg",FALSE,"Rays, Bucs,Bolts, Country Music,LMN , 90210 ,SVU, and The Golden Girls.If you can't comprehend sarcasm you shouldn't follow. @Buccateers podcast contributor","Bear Creek, FL",NA,NA,NA,0,0,2,0,0,3011,1725,371017,93,NA
"188","@A_Katzman83 when I heard this story I immediately thought ""What kinda scumbags would try to pull a stunt like that?"" --- then I remembered who we're talking about  ... the most inept owners in the NFL","1133443088154812416","61910960",FALSE,2019-05-28 18:41:05,"1133417939632369665","everyone","32588272","en",FALSE,"2009-04-17T21:13:30.000Z","Cigar City Nole","surgeandsettle","https://pbs.twimg.com/profile_images/1512037418312118275/riMwAc_P_normal.jpg",FALSE,"Alumnus of FSU & MTSU, die-hard BUCS, Lightning & Rays fan  — DO NOT ASK ME ABOUT BITCOIN/CRYPTOCURRENCY","Cigar City USA",NA,NA,NA,0,0,0,0,0,1609,2174,17533,19,NA
"189","RT @ThePewterPlank: The #Buccaneers allegedly attempted to manipulate their books to attempt to finesse $20 million in reparations from the…","1133504159909634050",NA,FALSE,2019-05-28 22:43:45,"1133504159909634050","everyone","475233151","en",FALSE,"2012-01-26T20:49:17.000Z","Gerard White","white590","https://pbs.twimg.com/profile_images/1557097141042020352/DPePzDrm_normal.jpg",FALSE,"","Belfast",NA,NA,NA,1,0,0,0,0,658,2797,14517,8,"The #Buccaneers allegedly attempted to manipulate their books to attempt to finesse $20 million in reparations from the 2010 oil spill.

https://t.co/qBbyJJ6Jjv"
"190","Court: Tampa Bay Buccaneers are not entitled to damages from the BP oil spill . https   twitter com ProFootballTalk status 1133098546767572996","1133521560147513344",NA,FALSE,2019-05-28 23:52:54,"1133521560147513344","everyone","79313316","en",FALSE,"2009-10-02T23:12:59.000Z","🎙","theaveragevoter","https://pbs.twimg.com/profile_images/1573404698362757128/zbP9tJbU_normal.jpg",FALSE,"Chicago native. Observer. Sports enthusiasts. I like to laugh. Facts over feelings. Insight and analysis you won’t see anywhere else.","Chicago ","1608974697013837825",NA,NA,0,0,0,0,0,1252,574,154530,95,"Court: Tampa Bay Buccaneers are not entitled to damages from the BP oil spill https://t.co/JTrBfiqmNG"
"191","Bucs failed to get money from BP oil spill . https   www nbcsports com video tampa bay buccaneers foiled attempt get paid bp oil spill","1133570343241539584",NA,FALSE,2019-05-29 03:06:45,"1133570343241539584","everyone","3196826180","en",FALSE,"2015-05-16T01:26:51.000Z","BigTimeFootball®","BigTimeFootball","https://pbs.twimg.com/profile_images/607241783098011649/U-4DmyoV_normal.jpg",FALSE,"SEC Football, NFL Football, Food, Biz, Politics, Crime, Stories, Great Pics......  Out of conflict, comes truth....",NA,NA,NA,NA,0,0,0,0,0,2986,4970,1075568,609,"Bucs failed to get money from BP oil spill https://t.co/0epcwFqN5J"
"192","Tampa Bay Bucs' Trick Play to Score Millions from the BP Oil Spill #ssnalerts #sayfie #flapol . http   sunshinestatenews com story tampa bay bucs trick play score millions bp oil spill","1134078290602405889",NA,FALSE,2019-05-30 12:45:09,"1134078290602405889","everyone","119110363","en",FALSE,"2010-03-02T18:10:49.000Z","Sunshine State News","SSNAlerts","https://pbs.twimg.com/profile_images/885507379483164674/dTPDk_2N_normal.jpg",FALSE,"The right source for breaking news and thoughtful commentary on the latest happenings in Florida politics, government and business.","Tallahassee, Florida",NA,"http://t.co/2N3VhDXl6H",NA,0,0,0,0,0,8020,341,26056,335,"Tampa Bay Bucs' Trick Play to Score Millions from the BP Oil Spill #ssnalerts #sayfie #flapol https://t.co/FllAQlr5PZ"
"193","The Tampa Bay Buccaneers tried to game the BP oil spill compensation program with some shady bookkeeping and got caught.
. http   sunshinestatenews com story tampa bay bucs trick play score millions bp oil spill","1134089217322180609",NA,FALSE,2019-05-30 13:28:34,"1134089217322180609","everyone","14592739","en",TRUE,"2008-04-29T23:27:51.000Z","Brad Slager: CNN+ Lifetime Subscriber","MartiniShark","https://pbs.twimg.com/profile_images/1609968861356359680/IXQF0Od-_normal.jpg",FALSE,"Bourbon-soaked Smoke-infused Statuesque Gadabout. Media coverage at @Townhallcom @RedState @LIeAbleSources Fixture on @KLRNRadio Anti-18th Amendment Activist","Sub-Disney","1610681930424487948","https://t.co/tkcdCZ7uYf",NA,0,0,0,0,0,4935,1191,111310,81,"The Tampa Bay Buccaneers tried to game the BP oil spill compensation program with some shady bookkeeping and got caught.
https://t.co/b4SfxQPKMR"
"194","James Gill: Shameless Tampa Bay Bucs fumble in ply to scam BP oil spill disaster cash . https   www google com url","1134151290542526468",NA,FALSE,2019-05-30 17:35:13,"1134151290542526468","everyone","2230964540","en",FALSE,"2013-12-05T05:35:59.000Z","The Scam Cop","OfficialScamCop","https://pbs.twimg.com/profile_images/378800000831388175/0f446d544305202479760a933df8d224_normal.png",FALSE,"The Official Scam Cop Twitter Account - Protecting you from the evil that is on the internet","The Internet Highways",NA,"http://t.co/W19M7cVYlW",NA,0,0,0,0,0,236,43,96955,30,"James Gill: Shameless Tampa Bay Bucs fumble in ply to scam BP oil spill disaster cash https://t.co/obLLPNdN2e"
"195","""This is old, but so what. The more we can talk about how the Tampa Bay Buccaneers cooked their books in a failed attempt to claim settlement money from a far-off oil spill that didn’t actually affect them, the better.""  via @deadspin. https   deadspin com the scummy bucs tried to keep secret their failed attem 1835125126","1134155221578522627",NA,FALSE,2019-05-30 17:50:51,"1134155221578522627","everyone","15163993","en",TRUE,"2008-06-18T23:59:43.000Z","Rob Tornoe","RobTornoe","https://pbs.twimg.com/profile_images/1363144065479548929/3m_VjiaN_normal.jpg",FALSE,"I cover the media and other interesting stuff for the @PhillyInquirer. I also draw cartoons. Blue check, no gray check. DMs are open.","Delaware","1579489955373801474","https://t.co/F7BoqcxaCr",NA,2,0,3,0,0,15713,6046,40502,561,"""This is old, but so what. The more we can talk about how the Tampa Bay Buccaneers cooked their books in a failed attempt to claim settlement money from a far-off oil spill that didn’t actually affect them, the better."" https://t.co/NXaNUQujD9 via @deadspin"
"196","RT @RobTornoe: ""This is old, but so what. The more we can talk about how the Tampa Bay Buccaneers cooked their books in a failed attempt to…","1134202721001775104",NA,FALSE,2019-05-30 20:59:35,"1134202721001775104","everyone","1006366477","en",FALSE,"2012-12-12T13:31:32.000Z","barbara j","bjen1234","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"",NA,NA,NA,NA,2,0,0,0,0,255,112,302143,1,"""This is old, but so what. The more we can talk about how the Tampa Bay Buccaneers cooked their books in a failed attempt to claim settlement money from a far-off oil spill that didn’t actually affect them, the better."" https://t.co/NXaNUQujD9 via @deadspin"
"197","RT @RobTornoe: ""This is old, but so what. The more we can talk about how the Tampa Bay Buccaneers cooked their books in a failed attempt to…","1134677993459200001",NA,FALSE,2019-06-01 04:28:09,"1134677993459200001","everyone","1886470345","en",FALSE,"2013-09-20T12:47:28.000Z","ben reeve","BenZReeve","https://pbs.twimg.com/profile_images/1033871016144105473/OMQu8erX_normal.jpg",FALSE,"husband, father, itinerant bridge engineer                                                           
James 1:19

Bring back Utley.","Roanoke, TX","1277364615391870976",NA,NA,2,0,0,0,0,72,39,4175,4,"""This is old, but so what. The more we can talk about how the Tampa Bay Buccaneers cooked their books in a failed attempt to claim settlement money from a far-off oil spill that didn’t actually affect them, the better."" https://t.co/NXaNUQujD9 via @deadspin"
"198","RT @DailyMail: Tampa Bay Buccaneers lose oil spill settlement appeal after claiming that the 2010 Deepwater Horizon disaster cost the team…","1136181306335928320",NA,FALSE,2019-06-05 08:01:47,"1136181306335928320","everyone","171828737","en",FALSE,"2010-07-28T07:48:04.000Z","EnviroEdgeNews","EnviroEdgeNews","https://pbs.twimg.com/profile_images/1104762582/Earthpic_normal.png",FALSE,"#Environment #news from world views, this is @EnviroEdgeNews. #Earth is not a dump, it's a gift to be regarded as such for all #Earthlings. #ClimateChange",NA,"694582498370678785",NA,NA,1,0,0,0,0,5123,5447,62586,433,"Tampa Bay Buccaneers lose oil spill settlement appeal after claiming that the 2010 Deepwater Horizon disaster cost the team $19.5million https://t.co/WykDte3q3w"
"199","Tampa Bay Bucs not entitled to damages from 2010 oil spill, court says - Fox News
. http   chronlaw com tampa bay bucs not entitled to damages from 2010 oil spill court says fox news","1136301855594766336",NA,FALSE,2019-06-05 16:00:48,"1136301855594766336","everyone","763557177923481600","en",FALSE,"2016-08-11T02:06:32.000Z","ChronLAW | News for Legal Professionals","ChronLaw","https://pbs.twimg.com/profile_images/1041419462770012160/dGtCdmat_normal.jpg",FALSE,"Visit https://t.co/mvz0GPAp56, for full coverage of current legal news headlines, special reports and other resources for lawyers and legal and business professionals.","Houston, TX",NA,"https://t.co/UzXYKqUtHi",NA,0,0,0,0,0,953,1064,942432,23,"Tampa Bay Bucs not entitled to damages from 2010 oil spill, court says - Fox News
https://t.co/U047aFCdAq"
"200","Dead dolphins off Tampa join dolphin deaths, huge dead zone in northern Gulf of Mexico - SaportaReport
Oil Leaks spew for months while we continue to eat Gulf seafood &amp; are surprised that these dolphins are dying? Who else is dying? Sick? Damaged?
 . https   saportareport com dead dolphins off tampa join dolphin deaths huge dead zone in gulf of mexico","1143573900942618625",NA,FALSE,2019-06-25 17:37:19,"1143573900942618625","everyone","816475459","en",FALSE,"2012-09-11T02:05:11.000Z","Hanna Hurley","hanna_hurley","https://pbs.twimg.com/profile_images/3411089809/a4114973688252a94186713a175eac4e_normal.jpeg",FALSE,"Child Advocate - Educator - Disability Consultant H2|C",NA,NA,NA,NA,2,0,2,0,0,2232,3748,132363,81,"Dead dolphins off Tampa join dolphin deaths, huge dead zone in northern Gulf of Mexico - SaportaReport
Oil Leaks spew for months while we continue to eat Gulf seafood &amp; are surprised that these dolphins are dying? Who else is dying? Sick? Damaged?
 https://t.co/1cdlKto61P"
