"","text","created_at.x","author_id","id","lang","possibly_sensitive","reply_settings","conversation_id","created_at.y","name","description","profile_image_url","verified","username","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","location","pinned_tweet_id","url","text_with_display_links","geo_place_id"
"160","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday mor…",2021-08-26 01:53:13,"32176414","1430709890671075330","en",FALSE,"everyone","1430709890671075330","2009-04-16T22:12:30.000Z","Mick Shea","nature loving tech geek.","https://pbs.twimg.com/profile_images/792060328724934656/QUDFHUNV_normal.jpg",FALSE,"mickshea",FALSE,12,0,0,0,0,138,479,7798,6,NA,"White Springs, FL",NA,"https://t.co/SvPqvWHXMN","One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",NA
"161","@craigtimes @gabestern326 Again?",2021-08-26 02:39:56,"378984740","1430721646491471874","en",FALSE,"everyone","1430555593677365252","2011-09-24T04:53:22.000Z","Katy Alexander","full time care giver, future pastry chef, labgeek sciencegeek weathergeek paracordist  #theresistance #resist #ImStillwithHer","https://pbs.twimg.com/profile_images/893093926344642560/6yxQvPBl_normal.jpg",FALSE,"AlexanderKaty",FALSE,0,0,0,0,0,4320,3335,353894,22,"62575859",NA,NA,NA,NA,NA
"162","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday mor…",2021-08-26 10:01:18,"15218207","1430832719571963908","en",FALSE,"everyone","1430832719571963908","2008-06-24T10:44:03.000Z","cyndilenz","Award winning documentary filmmaker, photographer, psychrn, crazed river warrior of the Indian River Lagoon. Editor & trouble maker at https://t.co/oyrEAwZCNa","https://pbs.twimg.com/profile_images/1523314760699240448/wdMf7zTy_normal.jpg",FALSE,"cyndilenz",FALSE,12,0,0,0,0,1015,2332,38331,33,NA,"jensen beach,fl","1440424079283032068","https://t.co/DqIBJGNspK","One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",NA
"163","@craigtimes @gabestern326 It isn’t a challenge, it’s just paid lip service and then the same things happen every single summer.",2021-08-26 16:50:42,"919916936","1430935746630795267","en",FALSE,"everyone","1430555593677365252","2012-11-01T21:58:02.000Z","Aspiring Turbo Dude","6-time James Beard Award-nominated chef turned food writer. Contributor for Food & Wine magazine and others.","https://pbs.twimg.com/profile_images/1535336222301773824/TTXnWDca_normal.jpg",FALSE,"gregsbaker",FALSE,0,0,0,0,0,888,309,3922,20,"62575859","Tampa, FL",NA,"https://t.co/pAY9MijxNu",NA,NA
"164","74500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay - Tampa Bay Times . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-28 15:06:32,"1254188445997514752","1431634310306545668","en",FALSE,"everyone","1431634310306545668","2020-04-25T23:20:20.000Z","Dr. Tony Jones","Entrepreneur focused on water scarcity,
What does the data tells us?","https://pbs.twimg.com/profile_images/1254188660544561152/1_51ClSJ_normal.jpg",FALSE,"DrTonyJones2",FALSE,0,0,0,0,0,63,251,1427,3,NA,"Sacramento, CA",NA,NA,"74500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay - Tampa Bay Times https://t.co/2TEHWObe75",NA
"165","@Kriseman @CharlieCrist 
Do you have anything to say about this? 

. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-28 15:36:10,"960596212729696257","1431641767745630210","en",FALSE,"everyone","1431641767745630210","2018-02-05T19:29:18.000Z","Brittany","UF Alum • Former Pro Cheerleader • Law Student President of the Tampa Bay Young Republicans • Fmr Team @ashleymoodyfl","https://pbs.twimg.com/profile_images/1541907418937966594/cU73u3Nl_normal.jpg",FALSE,"thebrittanyjea",FALSE,0,1,0,0,0,18979,570,3580,19,"62009570",NA,"1486330477128699915","https://t.co/zVXdFLEBaS","@Kriseman @CharlieCrist 
Do you have anything to say about this? 

https://t.co/aUUl6WM27u",NA
"166","Over 100,000 gallons of #wastewater leaked from a pipe near Treasure Island Causeway, 74,500 gallons of which spilled into the Boca Ciega Bay. The wastewater burst from a decades-old pipe that was so old the city of #StPete Beach was unaware it existed . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-30 12:00:54,"1088196428961406976","1432312368911036425","en",FALSE,"everyone","1432312368911036425","2019-01-23T22:07:01.000Z","American Water Security Project","Promoting the need for #sewage and #wastewater #infrastructure upgrades and repairs, #ethical treatment of wastewater, and protection of our nation's waters","https://pbs.twimg.com/profile_images/1088562451866501120/isA81Jbq_normal.jpg",FALSE,"awsproject",FALSE,0,0,0,0,0,92,95,1368,1,NA,NA,NA,"https://t.co/AR8sz1dyFZ","Over 100,000 gallons of #wastewater leaked from a pipe near Treasure Island Causeway, 74,500 gallons of which spilled into the Boca Ciega Bay. The wastewater burst from a decades-old pipe that was so old the city of #StPete Beach was unaware it existed https://t.co/mFvuAWdfH5",NA
"167","The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-31 17:06:05,"625221746","1432751557859332096","en",FALSE,"everyone","1432751557859332096","2012-07-03T03:33:38.000Z","Florida Conservation Voters","We build political power to protect our environment, protect our democracy, and create a healthy and sustainable future for everyone | RT’s are not endorsements","https://pbs.twimg.com/profile_images/1585294083089743878/DDoTnMQo_normal.jpg",FALSE,"FCVoters",FALSE,4,0,10,1,0,6562,2561,11455,142,NA,"Florida","1608640034109890560","https://t.co/VxqTLxVKc5","The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQLl",NA
"168","RT @FCVoters: The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQ…",2021-08-31 17:18:41,"391498755","1432754727935217666","en",FALSE,"everyone","1432754727935217666","2011-10-15T17:12:58.000Z","Kevin McDougald ✍️","","https://pbs.twimg.com/profile_images/1059107442775281664/nEcIPHTp_normal.jpg",FALSE,"kmcdougald1961",FALSE,4,0,0,0,0,58,602,1068,1,NA,"Florida’s  Big Bend","1602713596877742080",NA,"The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQLl",NA
"169","RT @FCVoters: The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQ…",2021-08-31 19:08:20,"245794574","1432782324941340675","en",FALSE,"everyone","1432782324941340675","2011-02-01T13:56:14.000Z","Joe Regallis","One person's Backpack experiences in heavenly places and the gear used. How will you benefit? By having better health, an uplifted spirit and lots of great fun!","https://pbs.twimg.com/profile_images/1330347521/Joe_normal.jpg",FALSE,"BackpackandGear",FALSE,4,0,0,0,0,79,59,14512,7,NA,"Port St. Lucie, FL",NA,"http://t.co/SEGRqgcc5a","The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQLl",NA
"170","RT @FCVoters: The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQ…",2021-09-01 12:02:52,"887056632135516160","1433037639922356232","en",FALSE,"everyone","1433037639922356232","2017-07-17T21:09:16.000Z","Ocean Tree Studios","Promoting habitat restoration, community engagement, and conservation of the Indian River Lagoon and beyond.  Mangroves foster community! #oceantree #mangrove","https://pbs.twimg.com/profile_images/931254582617034752/Drv5hJJj_normal.jpg",FALSE,"TheOceanTree",FALSE,4,0,0,0,0,974,4821,2845,15,NA,"Florida","887060184325136385","https://t.co/XLHkviVjpE","The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQLl",NA
"171","RT @FCVoters: The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQ…",2021-09-01 23:11:38,"624039687","1433205941583888387","en",FALSE,"everyone","1433205941583888387","2012-07-01T18:06:46.000Z","Tampa Live","Enjoy the Tampa news.","https://pbs.twimg.com/profile_images/414059198691811330/iFa2WNdz_normal.jpeg",FALSE,"Tampa_Live",FALSE,4,0,0,0,0,7344,404,44007,189,NA,"Tampa, FL","1545062679089397760",NA,"The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQLl",NA
"172","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday mor…",2022-07-03 06:41:10,"1232875417515839488","1543484980155895808","en",FALSE,"everyone","1543484980155895808","2020-02-27T03:50:58.000Z","Ijustwannaknow","Christian, Pro-life, Vet, Conservative","https://pbs.twimg.com/profile_images/1232876279847964672/x-2hGk6D_normal.jpg",FALSE,"Ijustwannakno20",FALSE,12,0,0,0,0,345,1540,22844,0,NA,NA,NA,NA,"One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",NA
