"","text","id","reply_settings","possibly_sensitive","created_at.x","lang","author_id","conversation_id","in_reply_to_user_id","created_at.y","name","username","location","description","protected","url","pinned_tweet_id","profile_image_url","verified","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"36","RT @SamPutterman: Our story on the terrible #RedTide in SWFL that now reaches as far north as Sarasota County. Researchers predict it may v…","1025187613257420800","everyone",FALSE,2018-08-03 01:12:28,"en","1697808410","1025187613257420800",NA,"2013-08-25T01:02:52.000Z","Ryan Callihan","RCCallihan",NA,"Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com",FALSE,"https://t.co/lvv5hrbF92",NA,"https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",TRUE,3,0,0,0,0,NA,1382,1185,6487,32,"Our story on the terrible #RedTide in SWFL that now reaches as far north as Sarasota County. Researchers predict it may very well end up on Manatee County shores in the coming days. #readlocal @Gsabella @saranealeigh @bradentonherald https://t.co/rr9umqlyNv"
"37","@jaimevelez @clarklsn2001 @SiestaKey Do you know if the situation will be the same on friday? It’s very difficult to get some information.","1025201451776266246","everyone",FALSE,2018-08-03 02:07:28,"en","121752741","1025052747220103174","13916022","2010-03-10T13:35:15.000Z","cécile coursol","cecilecoursol","Paris, Ile-de-France","formatrice ⇥ mettre les personnes et les idées en #communication 🔛 #enseignementsup #pédagogie #softskills | bénévole @csba_92 🏸 | secouriste #santémentale",FALSE,"https://t.co/w7pRoMHhBq",NA,"https://pbs.twimg.com/profile_images/1198277379451473920/ElDuIz4B_normal.jpg",FALSE,0,1,0,0,0,NA,227,139,1643,23,NA
"38","@cecilecoursol @jaimevelez @SiestaKey Siesta key beach is a disaster, they had a tractor pick up some of the fish today but they back piled up on shore again. Where are you going?","1025202073753845760","everyone",FALSE,2018-08-03 02:09:56,"en","65301471","1025052747220103174","121752741","2009-08-13T06:58:24.000Z","Justin","clarklsn2001","Kansas City, MO","Entrepreneur, Biotech Investor/Trader. May have positions in the stocks I mention, however my tweets are not investment advice.",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1506272823471489024/f-a8TL_B_normal.jpg",FALSE,0,1,0,0,0,NA,451,677,3811,20,NA
"39","@clarklsn2001 @jaimevelez @SiestaKey I arrived today in Sarasota. We only had a look on the Lido Beach 😱 and it smells even far away from the beach.","1025203555580497921","everyone",FALSE,2018-08-03 02:15:49,"en","121752741","1025052747220103174","65301471","2010-03-10T13:35:15.000Z","cécile coursol","cecilecoursol","Paris, Ile-de-France","formatrice ⇥ mettre les personnes et les idées en #communication 🔛 #enseignementsup #pédagogie #softskills | bénévole @csba_92 🏸 | secouriste #santémentale",FALSE,"https://t.co/w7pRoMHhBq",NA,"https://pbs.twimg.com/profile_images/1198277379451473920/ElDuIz4B_normal.jpg",FALSE,0,0,0,0,0,NA,227,139,1643,23,NA
"40","#SeaTurtle recovered from red tide released off Anna Maria Island #RedTide #Survivor #AMI #Independence @MoteMarineLab @MyFWC  via @10NewsWTSP. https   www wtsp com mobile article news red tide turtle recovered from red tide released off anna maria island 67 579834774","1025205625356210176","everyone",FALSE,2018-08-03 02:24:03,"en","260846333","1025205625356210176",NA,"2011-03-04T18:42:35.000Z","Isabel Mascareñas","IMascarenas","St. Petersburg/Tampa, Florida","Public Information Officer for Pinellas County Schools, Emmy Award winning Journalist/TV Reporter, Bilingual Cuban-born 🇨🇺🇺🇸American-raised. Opinions my own",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/3168324129/24f826fb7d326de5859a3529b083ec35_normal.jpeg",TRUE,2,0,3,0,0,NA,3788,3366,10480,151,"#SeaTurtle recovered from red tide released off Anna Maria Island #RedTide #Survivor #AMI #Independence @MoteMarineLab @MyFWC https://t.co/bZUmCLl5v0 via @10NewsWTSP"
"41","@clarklsn2001 @SiestaKey I will attempt Coquina Beach again tomorrow. We stayed until 6pm and really enjoyed it. Clear water. No smell. No dead fish. @cecilecoursol","1025213243894259714","everyone",FALSE,2018-08-03 02:54:19,"en","13916022","1025052747220103174","13916022","2008-02-24T22:04:17.000Z","Jaime Velez","jaimevelez","Wheaton, IL","Chief Empathy Officer & Organizational Change Management Expert. Army Vet.
Helping orgs succesfuly navigate the people side of #DigitalTransformation. 👨🏻‍💻",FALSE,"https://t.co/MjF7CkayJR","1516070830891061248","https://pbs.twimg.com/profile_images/1385069559108014083/d8NgaRWb_normal.jpg",FALSE,0,1,1,0,0,NA,588,1616,2915,123,NA
"42","@jaimevelez @clarklsn2001 @SiestaKey Thanks a lot!","1025213444969115648","everyone",FALSE,2018-08-03 02:55:07,"en","121752741","1025052747220103174","13916022","2010-03-10T13:35:15.000Z","cécile coursol","cecilecoursol","Paris, Ile-de-France","formatrice ⇥ mettre les personnes et les idées en #communication 🔛 #enseignementsup #pédagogie #softskills | bénévole @csba_92 🏸 | secouriste #santémentale",FALSE,"https://t.co/w7pRoMHhBq",NA,"https://pbs.twimg.com/profile_images/1198277379451473920/ElDuIz4B_normal.jpg",FALSE,0,0,1,0,0,NA,227,139,1643,23,NA
"43","RT @IMascarenas: #SeaTurtle recovered from red tide released off Anna Maria Island #RedTide #Survivor #AMI #Independence @MoteMarineLab @My…","1025213651446378496","everyone",FALSE,2018-08-03 02:55:56,"en","16743886","1025213651446378496",NA,"2008-10-14T19:14:27.000Z","10 Tampa Bay","10TampaBay","Tampa, Florida","10 Tampa Bay (CBS, TEGNA) covers news in Tampa, St. Petersburg, Clearwater & Sarasota.  News tips? 📱 727-577-1010, 📧 desk@wtsp.com or reply using @10TampaBay",FALSE,"https://t.co/rHVdIDVNLL",NA,"https://pbs.twimg.com/profile_images/1257694617690046467/ISKyPJi0_normal.jpg",TRUE,2,0,0,0,0,NA,180079,11957,313782,1716,"#SeaTurtle recovered from red tide released off Anna Maria Island #RedTide #Survivor #AMI #Independence @MoteMarineLab @MyFWC https://t.co/bZUmCLl5v0 via @10NewsWTSP"
"44","RT @IMascarenas: #SeaTurtle recovered from red tide released off Anna Maria Island #RedTide #Survivor #AMI #Independence @MoteMarineLab @My…","1025215252651233280","everyone",FALSE,2018-08-03 03:02:18,"en","86172036","1025215252651233280",NA,"2009-10-29T21:56:30.000Z","Orthopsia ❄️🌊 🌊 🌊 ❄️","orthopsia","The Pleiades","#TheResistance #BlueWave #BidenHarris2020 #Artist #Healer #Writer #INFJ #5w4 #Type5 ❄️♍️🇺🇸",FALSE,NA,"1325243354993582081","https://pbs.twimg.com/profile_images/1390430229697638400/8LaMV6yK_normal.jpg",FALSE,2,0,0,0,0,NA,1625,3651,108245,9,"#SeaTurtle recovered from red tide released off Anna Maria Island #RedTide #Survivor #AMI #Independence @MoteMarineLab @MyFWC https://t.co/bZUmCLl5v0 via @10NewsWTSP"
"45","It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide . https   twitter com kkuizon status 1025397539124793344 video 1","1025397539124793344","everyone",FALSE,2018-08-03 15:06:38,"en","26014932","1025397539124793344",NA,"2009-03-23T14:53:08.000Z","Kim Kuizon FOX 13","kkuizon","Tampa Bay","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own",FALSE,"https://t.co/C8yRkQVAYP",NA,"https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg",TRUE,6,3,0,1,0,NA,7311,509,21056,190,"It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co/7XPiIEAS6k"
"46","RT @kkuizon: It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co…","1025397849348091904","everyone",FALSE,2018-08-03 15:07:52,"en","15750898","1025397849348091904",NA,"2008-08-06T15:12:10.000Z","FOX 13 Tampa Bay","FOX13News","Tampa, FL","Bringing you the important stuff, like breaking news & weather alerts. But also plenty of fun stories, like sports updates and all those #WeLiveHere tales.",FALSE,"https://t.co/MUtKcxEsVq","1598030799273660422","https://pbs.twimg.com/profile_images/1459177564178681893/Y3jxK1Xd_normal.jpg",TRUE,6,0,0,0,0,NA,375954,4626,257285,1869,"It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co/7XPiIEAS6k"
"47","RT @kkuizon: It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co…","1025399991551107072","everyone",FALSE,2018-08-03 15:16:23,"en","13606912","1025399991551107072",NA,"2008-02-18T03:21:49.000Z","Mike Kavis","madgreek65","iPhone: 24.780029,-80.913025","Author of Accelerating Cloud Adoption & Architecting the Cloud.  Die hard and suffering NYG fan. Metal Head. Always looking at what's next.",FALSE,"https://t.co/XicrSC21Ba","1329179550773874698","https://pbs.twimg.com/profile_images/1458156276924493827/sV9xSjUE_normal.jpg",FALSE,6,0,0,0,0,NA,3659,1288,19868,314,"It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co/7XPiIEAS6k"
"48","RT @kkuizon: It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co…","1025402713746690048","everyone",FALSE,2018-08-03 15:27:12,"en","1033361648","1025402713746690048",NA,"2012-12-24T20:02:04.000Z","GiveMeMyShows 🌎✌🏼✌🏽💕 🐝","yepallgood4now","Florida, USA","Telling the truth as I see it without any subjectivity.",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1014909824427962369/TlSDARfR_normal.jpg",FALSE,6,0,0,0,0,NA,331,324,60292,6,"It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co/7XPiIEAS6k"
"49","RT @kkuizon: It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co…","1025404654019063808","everyone",FALSE,2018-08-03 15:34:55,"en","1024988308923920384","1025404654019063808",NA,"2018-08-02T12:00:31.000Z","Denise K. Johns","DeniseKJohns1","St Pete Beach, FL","“If I always do what I have always done, I’ll always get what I’ve always got!”",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1025404402482466816/pbmcy757_normal.jpg",FALSE,6,0,0,0,0,NA,4,25,69,0,"It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co/7XPiIEAS6k"
"50","RT @kkuizon: It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co…","1025413700210098176","everyone",FALSE,2018-08-03 16:10:52,"en","1858652311","1025413700210098176",NA,"2013-09-12T21:32:28.000Z","lori smith moffet","LoriMoffet","Florida","Florida Native , I bleed Orange and Blue , LOVE FOOTBALL , HS / GO Palmetto TIGERS 🐅 , College / GO GATORS🐊NFL/ GO BUCS ! LOVE TIM TEBOW , Reality junkie!",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1540310363744489478/R8i8Kacn_normal.jpg",FALSE,6,0,0,0,0,NA,1828,3259,107919,49,"It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co/7XPiIEAS6k"
"51","@kkuizon @FOX13News Dammit 🤦‍♀️","1025413736855756800","everyone",FALSE,2018-08-03 16:11:00,"de","1858652311","1025397539124793344","26014932","2013-09-12T21:32:28.000Z","lori smith moffet","LoriMoffet","Florida","Florida Native , I bleed Orange and Blue , LOVE FOOTBALL , HS / GO Palmetto TIGERS 🐅 , College / GO GATORS🐊NFL/ GO BUCS ! LOVE TIM TEBOW , Reality junkie!",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1540310363744489478/R8i8Kacn_normal.jpg",FALSE,0,0,0,0,0,"445510b59110e7a2",1823,3259,108018,49,NA
"52","#RedTide moving north off #LongboatKey dead fish washing onshore, water is reddish-brown. Smells awful too! @MoteMarineLab @MyFWC . https   twitter com IMascarenas status 1025433526617956353 video 1","1025433526617956353","everyone",FALSE,2018-08-03 17:29:39,"en","260846333","1025433526617956353",NA,"2011-03-04T18:42:35.000Z","Isabel Mascareñas","IMascarenas","St. Petersburg/Tampa, Florida","Public Information Officer for Pinellas County Schools, Emmy Award winning Journalist/TV Reporter, Bilingual Cuban-born 🇨🇺🇺🇸American-raised. Opinions my own",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/3168324129/24f826fb7d326de5859a3529b083ec35_normal.jpeg",TRUE,5,0,0,0,0,NA,3788,3366,10480,151,"#RedTide moving north off #LongboatKey dead fish washing onshore, water is reddish-brown. Smells awful too! @MoteMarineLab @MyFWC https://t.co/jwdDMLJZ2P"
"53","RT @IMascarenas: #RedTide moving north off #LongboatKey dead fish washing onshore, water is reddish-brown. Smells awful too! @MoteMarineLab…","1025433815249039360","everyone",FALSE,2018-08-03 17:30:47,"en","16743886","1025433815249039360",NA,"2008-10-14T19:14:27.000Z","10 Tampa Bay","10TampaBay","Tampa, Florida","10 Tampa Bay (CBS, TEGNA) covers news in Tampa, St. Petersburg, Clearwater & Sarasota.  News tips? 📱 727-577-1010, 📧 desk@wtsp.com or reply using @10TampaBay",FALSE,"https://t.co/rHVdIDVNLL",NA,"https://pbs.twimg.com/profile_images/1257694617690046467/ISKyPJi0_normal.jpg",TRUE,5,0,0,0,0,NA,180079,11957,313782,1716,"#RedTide moving north off #LongboatKey dead fish washing onshore, water is reddish-brown. Smells awful too! @MoteMarineLab @MyFWC https://t.co/jwdDMLJZ2P"
"54","RT @IMascarenas: #RedTide moving north off #LongboatKey dead fish washing onshore, water is reddish-brown. Smells awful too! @MoteMarineLab…","1025434218422263809","everyone",FALSE,2018-08-03 17:32:23,"en","80042553","1025434218422263809",NA,"2009-10-05T14:51:11.000Z","EFL","TampaEFL","FLA, VA, ATL, Orlando 🧡","My “bio” changes with each day; life is entertaining like that 🎥 *Entertainment Value* Tweets are protected",FALSE,"https://t.co/b47uwhK1Uj","1470932251802275846","https://pbs.twimg.com/profile_images/1470787062366453770/BbE6l9z7_normal.jpg",FALSE,5,0,0,0,0,NA,1746,987,254584,159,"#RedTide moving north off #LongboatKey dead fish washing onshore, water is reddish-brown. Smells awful too! @MoteMarineLab @MyFWC https://t.co/jwdDMLJZ2P"
"55","RT @kkuizon: It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co…","1025441203993686017","everyone",FALSE,2018-08-03 18:00:09,"en","2284399044","1025441203993686017",NA,"2014-01-10T02:19:42.000Z","Lois Wolfe Langham","Wolfetwin1","Florida, USA","Married to Kenny.  Retired Data Processor from Hillsborough County Schools. Twin sister #1",FALSE,NA,"1075441410118205440","https://pbs.twimg.com/profile_images/824285940252348416/CQ0NHN5I_normal.jpg",FALSE,6,0,0,0,0,NA,205,160,49180,2,"It was only a matter of time. Red Tide has now moved onto Longboat Key @FOX13News #Sarasota #LongboatKey #RedTide https://t.co/7XPiIEAS6k"
"56","RT @IMascarenas: #RedTide moving north off #LongboatKey dead fish washing onshore, water is reddish-brown. Smells awful too! @MoteMarineLab…","1025450885911130119","everyone",FALSE,2018-08-03 18:38:37,"en","86172036","1025450885911130119",NA,"2009-10-29T21:56:30.000Z","Orthopsia ❄️🌊 🌊 🌊 ❄️","orthopsia","The Pleiades","#TheResistance #BlueWave #BidenHarris2020 #Artist #Healer #Writer #INFJ #5w4 #Type5 ❄️♍️🇺🇸",FALSE,NA,"1325243354993582081","https://pbs.twimg.com/profile_images/1390430229697638400/8LaMV6yK_normal.jpg",FALSE,5,0,0,0,0,NA,1625,3651,108245,9,"#RedTide moving north off #LongboatKey dead fish washing onshore, water is reddish-brown. Smells awful too! @MoteMarineLab @MyFWC https://t.co/jwdDMLJZ2P"
"57","RT @IMascarenas: #RedTide moving north off #LongboatKey dead fish washing onshore, water is reddish-brown. Smells awful too! @MoteMarineLab…","1025520220058923008","everyone",FALSE,2018-08-03 23:14:08,"en","1627501111","1025520220058923008",NA,"2013-07-28T09:16:16.000Z","MC Wilkins","mcwilkins63",NA,"",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/761774660988043265/yQguu_ql_normal.jpg",FALSE,5,0,0,0,0,NA,158,76,287184,29,"#RedTide moving north off #LongboatKey dead fish washing onshore, water is reddish-brown. Smells awful too! @MoteMarineLab @MyFWC https://t.co/jwdDMLJZ2P"
"58","RT @IMascarenas: #RedTide moving north off #LongboatKey dead fish washing onshore, water is reddish-brown. Smells awful too! @MoteMarineLab…","1025521881556901895","everyone",FALSE,2018-08-03 23:20:44,"en","3342223647","1025521881556901895",NA,"2015-06-23T02:37:27.000Z","Aly","aly_im","Pennsylvania, USA","Gr8est danger to our future is apathy~JGoodall 👉🏻NO #BigFarmAg #YulinBoknal #PuppyMills👉🏻YES #HR864 #HR1744 #HR2245 #HR3742 #SaveESA #SaveTongass VOTE BLUE",FALSE,NA,"1596894391423348737","https://pbs.twimg.com/profile_images/1478922346354421770/ZVbaBSdS_normal.jpg",FALSE,5,0,0,0,0,NA,2468,2432,89350,38,"#RedTide moving north off #LongboatKey dead fish washing onshore, water is reddish-brown. Smells awful too! @MoteMarineLab @MyFWC https://t.co/jwdDMLJZ2P"
